unaligned aligned_unmapped mapped_to_exon mapped_to_intron ambiguous_mapping mapped_to_ERCC mapped_to_MT number_of_genes total_count_per_cell non_ERCC_percent non_mt_percent non_ribo_percent outliers H1975 H2228 HCC827 poor_quality traj total_features log10_total_features total_counts log10_total_counts pct_counts_top_50_features pct_counts_top_100_features pct_counts_top_200_features pct_counts_top_500_features total_features_endogenous log10_total_features_endogenous total_counts_endogenous log10_total_counts_endogenous pct_counts_endogenous pct_counts_top_50_features_endogenous pct_counts_top_100_features_endogenous pct_counts_top_200_features_endogenous pct_counts_top_500_features_endogenous total_features_feature_control log10_total_features_feature_control total_counts_feature_control log10_total_counts_feature_control pct_counts_feature_control pct_counts_top_50_features_feature_control pct_counts_top_100_features_feature_control total_features_ercc log10_total_features_ercc total_counts_ercc log10_total_counts_ercc pct_counts_ercc total_features_mt log10_total_features_mt total_counts_mt log10_total_counts_mt pct_counts_mt total_features_rbp log10_total_features_rbp total_counts_rbp log10_total_counts_rbp pct_counts_rbp pct_counts_top_50_features_rbp is_cell_control RaceID
22850 1478 23369 7103 728 18 3390 4441 13189 0.999241791645127 0.79498066510351 0.890514147763934 FALSE 1 1 7 NO YES 4364 3.63998424804159 13110 4.11763581738949 20.7856598016781 28.4210526315789 37.9252479023646 52.5858123569794 4317 3.63528263799821 11762 4.07051809701987 89.7177726926011 14.9124298588675 22.5896956299949 32.5454854616562 48.2911069545996 47 1.68124123737559 1348 3.1300119496719 10.2822273073989 100 100 7 0.903089986991944 10 1.04139268515822 0.07627765064836 19 1.30102999566398 1294 3.11226976841727 9.87032799389779 21 1.34242268082221 44 1.65321251377534 0.335621662852784 100 FALSE 1
69353 5982 99597 37683 3576 93 6079 6020 26101 0.998735680242621 0.848588176373094 0.85410487946635 FALSE 1 1 7 NO YES 5763 3.76072397214195 25818 4.41193941752404 16.968781470292 25.2459524362848 35.1731350220776 50.1549306685258 5701 3.75602721297344 24838 4.39513410747781 96.204198621117 16.4344955310411 24.4665431999356 34.1050004026089 49.2028343666962 62 1.79934054945358 980 2.99166900737995 3.79580137888295 98.7755102040816 100 9 1 32 1.51851393987789 0.123944534820668 20 1.32221929473392 855 2.93247376467715 3.31164303973972 33 1.53147891704226 93 1.9731278535997 0.360213804322566 100 FALSE 1
86739 6781 132349 41413 4303 128 4529 6766 33424 0.998773336225834 0.856689803477534 0.855223535416606 FALSE 1 1 7 NO YES 6483 3.81184300617648 33114 4.52002475938291 16.1623482514948 24.168025608504 34.3208310684303 49.0336413601498 6422 3.8077379220141 32161 4.50734304759994 97.1220631756961 16.1313391996518 23.9824632318647 33.8453406299555 48.4841889244737 61 1.79239168949825 953 2.9795483747041 2.87793682430392 98.8457502623295 100 8 0.954242509439325 40 1.61278385671974 0.120794829981277 18 1.27875360095283 801 2.90417436828416 2.41891647037507 35 1.55630250076729 112 2.05307844348342 0.338225523947575 100 FALSE 1
79387 6601 121148 35221 4294 110 8017 6601 30724 0.998925920778894 0.845723212848027 0.858807167423784 FALSE 1 1 7 NO YES 6322 3.80092318181322 30416 4.48311637777435 15.8666491320358 24.13532351394 34.0380063124671 48.7966859547607 6261 3.7967130632809 29072 4.46348984828994 95.581273014203 14.8837369290039 22.8811227297744 32.4848651623555 47.3892405063291 61 1.79239168949825 1344 3.12872228433843 4.41872698579695 99.1815476190476 100 11 1.07918124604762 33 1.53147891704226 0.108495528669122 20 1.32221929473392 1219 3.08635983067475 4.00775907417149 30 1.49136169383427 92 1.96848294855394 0.302472382956339 100 FALSE 1
17602 1301 21760 6102 533 120 4942 2502 6712 0.997020260731496 0.786501786670885 0.860546989649896 FALSE 1 7 1 NO YES 2451 3.38952046584638 6656 3.82327855695167 25.7061298076923 34.9008413461538 45.1021634615385 61.6286057692308 2414 3.38291713508753 5679 3.75434833571102 85.3215144230769 17.2917767212537 26.5891882373657 37.788343018137 56.4712097200211 37 1.57978359661681 977 2.9903388547876 14.6784855769231 100 100 6 0.845098040014257 20 1.32221929473392 0.300480769230769 19 1.30102999566398 936 2.97173959088778 14.0625 12 1.11394335230684 21 1.34242268082221 0.315504807692308 100 FALSE 1
26213 2002 33626 9644 838 231 4595 3084 8735 0.996565539786416 0.841213507909315 0.860559976462534 FALSE 1 7 1 NO YES 2997 3.47683162851226 8638 3.93646347400475 20.3519333178977 29.4165316045381 40.1481824496411 57.3396619587868 2956 3.47085132452612 7916 3.89856064493971 91.6415836999305 16.8266801414856 25.7832238504295 36.6472966144517 54.5856493178373 41 1.6232492903979 722 2.85913829729453 8.35841630006946 100 100 8 0.954242509439325 28 1.46239799789896 0.324149108589951 18 1.27875360095283 668 2.82542611776782 7.73327159064598 15 1.20411998265592 26 1.43136376415899 0.300995600833526 100 FALSE 1
38605 3592 41335 20278 1403 160 3478 3879 11413 0.996670462633251 0.843949880974371 0.866817780760728 FALSE 1 7 1 NO YES 3781 3.57772152450902 11308 4.05342420406934 17.7396533427662 26.0877255040679 36.2044570215776 52.2992571630704 3727 3.57147590368194 10495 4.02102382203159 92.8103997170145 14.9118627918056 23.0681276798475 33.1491186279181 49.8713673177704 54 1.74036268949424 813 2.9106244048892 7.1896002829855 99.5079950799508 100 9 1 38 1.5910646070265 0.336045277679519 19 1.30102999566398 732 2.86510397464113 6.47329324372126 26 1.43136376415899 43 1.64345267648619 0.380261761584719 100 FALSE 1
62028 4217 75692 27797 2409 133 4541 5419 20257 0.998272201708905 0.856395319713484 0.87061219795024 FALSE 1 7 1 NO YES 5211 3.71700440704055 20024 4.30157252475628 15.4414702357171 23.4918098282062 33.4898122253296 48.8314023172193 5149 3.71180722904119 19158 4.28237283742438 95.6751897722733 14.5631067961165 22.2622403173609 32.1432299822528 47.6615513101576 62 1.79934054945358 866 2.93801909747621 4.32481022772673 98.6143187066975 100 9 1 35 1.55630250076729 0.174790251697962 21 1.34242268082221 750 2.87563993700417 3.74550539352777 32 1.51851393987789 81 1.91381385238372 0.404514582500999 100 FALSE 1
40781 3554 51377 16647 1706 60 4077 4040 13983 0.998426660231405 0.84617034910522 0.854608557098936 FALSE 1 7 1 NO YES 3911 3.59239884611556 13847 4.14138705486734 19.0005055246624 28.1143930093161 38.4776485881418 54.4811150429696 3869 3.58771096501891 13098 4.11723814213982 94.5908861125153 17.5675675675676 26.370438234845 36.5628340204611 52.8706672774469 42 1.63346845557959 749 2.8750612633917 5.40911388748465 100 100 6 0.845098040014257 21 1.34242268082221 0.151657398714523 19 1.30102999566398 693 2.84135947045485 5.00469415757926 17 1.25527250510331 35 1.55630250076729 0.252762331190872 100 FALSE 1
98576 8678 120086 41352 3529 97 5218 7147 32860 0.999117467742204 0.855234327189521 0.882166499645009 FALSE 1 7 1 NO YES 6847 3.8355637516691 32536 4.51237750731293 14.3779198426358 21.6006884681583 31.0486845340546 45.7124416031473 6785 3.8316138553091 31393 4.49684665393685 96.4869682812884 13.7387315643615 20.7211798808652 29.9939476953461 44.6723791928137 62 1.79934054945358 1143 3.05842602445701 3.51303171871158 98.9501312335958 100 8 0.954242509439325 29 1.47712125471966 0.0891320383575117 18 1.27875360095283 1013 3.00603795499732 3.1134743053848 36 1.56820172406699 101 2.00860017176192 0.310425374969265 100 FALSE 1
41726 2701 59026 17015 1853 95 6407 4178 15081 0.997745506930744 0.83595252248793 0.853258501917312 FALSE 2 2 5 NO YES 4054 3.60799085854717 14951 4.17469928837078 19.5839743160993 28.7271754397699 39.355227075112 55.1200588589392 4008 3.60303605625052 13928 4.14391993838584 93.1576483178383 17.066341183228 26.0051694428489 36.5809879379667 52.9437105112005 46 1.67209785793572 1023 3.01029995663981 6.84235168216173 100 100 8 0.954242509439325 34 1.54406804435028 0.227409537823557 21 1.34242268082221 960 2.98272338766855 6.42097518560631 17 1.25527250510331 29 1.47712125471966 0.193966958731857 100 FALSE 1
78122 6469 122398 40262 3554 24 7525 6339 29135 0.999656769864542 0.85402436902213 0.87348519873513 FALSE 2 0 7 NO NO 6117 3.78660947264866 28897 4.46086778673509 14.4963144963145 22.2618264871786 31.9825587431221 46.9391286292695 6056 3.7822575736633 27856 4.44493434419136 96.3975499186767 13.867748420448 21.5070361860999 30.8838311315336 45.9111143021252 61 1.79239168949825 1041 3.01786771896351 3.60245008132332 98.9433237271854 100 4 0.698970004336019 10 1.04139268515822 0.0346056684084853 20 1.32221929473392 925 2.96661098668193 3.20102432778489 37 1.57978359661681 106 2.02938377768521 0.366820085129944 100 FALSE 1
39989 4046 39817 23507 1106 48 7029 3893 11671 0.997943620085731 0.812612457533534 0.882014495746298 FALSE 1 8 0 NO NO 3761 3.57541879121436 11528 4.06179163918401 21.4521165857044 29.2418459403192 38.4368494101318 53.8428174878557 3711 3.56960796754682 10241 4.01038477149838 88.8358778625954 15.0961820134752 22.8005077629138 32.5065911532077 49.2725319792989 50 1.70757017609794 1287 3.10991586302379 11.1641221374046 100 100 7 0.903089986991944 24 1.39794000867204 0.208188757807078 21 1.34242268082221 1229 3.0899051114394 10.6609993060375 22 1.36172783601759 34 1.54406804435028 0.294934073560028 100 FALSE 1
46889 4104 63149 16871 1792 84 6554 4642 15975 0.99830985853001 0.840312988519366 0.879623862520274 FALSE 1 8 0 NO NO 4495 3.652826302561 15815 4.19909665630562 17.0091685109074 25.1280429971546 34.7391716724629 50.2497628833386 4445 3.64796945836297 14848 4.17169720724884 93.8855516914322 14.7292564655172 22.6023706896552 32.1053340517241 48.1681034482759 50 1.70757017609794 967 2.98587535730839 6.11444830856782 100 100 7 0.903089986991944 27 1.44715803134222 0.170723996206133 16 1.23044892137827 874 2.94200805302231 5.52639898830224 27 1.44715803134222 66 1.82607480270083 0.417325324059437 100 FALSE 1
32826 3360 40897 15001 1273 66 2582 3783 11378 0.997626998595863 0.84118474174619 0.860519546036609 FALSE 1 8 0 NO NO 3676 3.56549362986886 11259 4.05153839051533 17.1684874322764 26.2634336974865 36.7705835331735 53.4061639577227 3625 3.55942779975949 10683 4.02873387934934 94.8840927258193 16.1377890105776 24.8057661705513 35.1399419638678 51.9797809604044 51 1.7160033436348 576 2.76117581315573 5.11590727418066 99.8263888888889 100 6 0.845098040014257 27 1.44715803134222 0.239808153477218 18 1.27875360095283 513 2.71096311899528 4.55635491606715 27 1.44715803134222 36 1.56820172406699 0.319744204636291 100 FALSE 1
46777 3871 50209 21836 1562 86 4806 4395 13764 0.998692239902142 0.841833768641504 0.875180997398287 FALSE 1 8 0 NO NO 4230 3.62644302533129 13587 4.13315553819799 16.8028262309561 25.0901597114889 34.9378081990138 50.5483182453816 4187 3.6220066730068 12753 4.10564641265124 93.8617796423052 14.4671841919548 22.4260958205912 32.2433937112836 48.3258841057006 43 1.64345267648619 834 2.9216864754836 6.13822035769486 100 100 7 0.903089986991944 18 1.27875360095283 0.132479576065357 19 1.30102999566398 782 2.89376176205794 5.75550158239494 17 1.25527250510331 34 1.54406804435028 0.250239199234562 100 FALSE 1
18596 1413 30031 7815 962 47 813 3087 8420 0.997505937057594 0.853325414663509 0.854393284568546 FALSE 1 7 1 NO YES 3001 3.47741068790725 8325 3.92043640655076 16.3843843843844 24.8528528528529 35.8078078078078 53.9099099099099 2959 3.47129171105894 8074 3.90714253100314 96.984984984985 16.3363884072331 24.6717859796879 35.5338122368095 53.7280158533564 42 1.63346845557959 251 2.40140054078154 3.01501501501502 100 100 5 0.778151250383644 21 1.34242268082221 0.252252252252252 15 1.20411998265592 195 2.29225607135648 2.34234234234234 22 1.36172783601759 35 1.55630250076729 0.42042042042042 100 FALSE 1
57477 4440 82805 26557 2935 74 3724 5745 21861 0.998627692695381 0.85156214223889 0.864278457399727 FALSE 1 7 1 NO YES 5516 3.74170298395774 21613 4.33473514713183 14.8105306991163 22.7131818812752 32.4758247351131 47.3326238837737 5465 3.73766962735664 20844 4.31900189946232 96.4419562300467 14.2247169449242 21.9631548647093 31.5246593744003 46.4450201496834 51 1.7160033436348 769 2.88649072517248 3.55804376995327 99.8699609882965 100 8 0.954242509439325 30 1.49136169383427 0.138805348632767 18 1.27875360095283 656 2.81756536955978 3.03521029010318 25 1.41497334797082 83 1.92427928606188 0.384028131217323 100 FALSE 1
36287 2920 43578 17057 1265 55 5002 3866 11475 0.998169933770658 0.833028321714137 0.872068956802652 FALSE 1 7 1 NO YES 3750 3.57414706415072 11351 4.05507238244942 18.20984935248 26.2620033477227 36.3492203330103 52.356620562065 3714 3.56995881809659 10539 4.02284061087653 92.8464452471148 15.0298889837745 22.8484675965462 32.9822563810608 49.7295758610874 36 1.56820172406699 812 2.91009054559407 7.15355475288521 100 100 6 0.845098040014257 21 1.34242268082221 0.185005726367721 20 1.32221929473392 775 2.88986172125819 6.82759228261827 10 1.04139268515822 16 1.23044892137827 0.140956743899216 100 FALSE 1
28067 1862 36294 11569 1348 97 2779 3459 10466 0.99761131186928 0.836422701283754 0.845976642483621 FALSE 1 7 1 NO YES 3336 3.52335620665479 10336 4.01439451627354 18.8370743034056 27.7380030959752 38.4674922600619 55.4760061919505 3301 3.51877706892677 9770 3.98993901328454 94.5239938080495 17.2773797338792 25.9365404298874 36.5404298874104 53.899692937564 35 1.55630250076729 566 2.75358305889291 5.47600619195046 100 100 6 0.845098040014257 23 1.38021124171161 0.222523219814241 17 1.25527250510331 518 2.71516735784846 5.01160990712074 12 1.11394335230684 25 1.41497334797082 0.24187306501548 100 FALSE 1
61963 5082 85673 30683 2832 81 3927 5592 22249 0.999011191065211 0.852218076833917 0.855363901584835 FALSE 2 2 5 NO YES 5364 3.72956972630197 21993 4.34230422071821 16.6734870185968 24.7305960987587 34.4245896421589 49.3611603692084 5308 3.72501272534116 21174 4.32582341900274 96.2760878461329 16.1282705204496 23.9633512798715 33.352224426183 48.4131482006234 56 1.75587485567249 819 2.91381385238372 3.72391215386714 99.2673992673993 100 9 1 22 1.36172783601759 0.100031828309007 19 1.30102999566398 723 2.85973856619715 3.28740963033693 28 1.46239799789896 74 1.8750612633917 0.336470695221207 100 FALSE 1
35071 2916 51162 14421 1606 55 3154 4238 13734 0.998470947285226 0.848842288591203 0.872287117892007 FALSE 1 7 1 NO YES 4122 3.61521333480136 13607 4.13379430060451 15.4552803703976 23.4291173660616 33.7105901374293 50.0771661644742 4080 3.61076659477327 12992 4.1137094384495 95.4802675093702 14.2472290640394 21.9288793103448 32.1043719211823 48.8069581280788 42 1.63346845557959 615 2.78958071216443 4.51973249062982 100 100 7 0.903089986991944 21 1.34242268082221 0.154332328948335 19 1.30102999566398 561 2.74973631556906 4.12287793047696 16 1.23044892137827 33 1.53147891704226 0.242522231204527 100 FALSE 1
41762 3462 54883 21684 1726 41 5156 4647 15510 0.998903932302448 0.842617665478648 0.864087128248144 FALSE 1 7 1 NO YES 4502 3.65350194696293 15356 4.18630638426991 16.7621776504298 25.2930450638187 35.3607710341235 50.8270382912217 4456 3.64904263408618 14542 4.16265400411958 94.6991404011461 15.1629762068491 23.4493192133132 33.3379177554669 49.2091871819557 46 1.67209785793572 814 2.91115760873998 5.30085959885387 100 100 6 0.845098040014257 17 1.25527250510331 0.110705912998177 18 1.27875360095283 735 2.8668778143375 4.78640270903881 22 1.36172783601759 62 1.79934054945358 0.403750976816879 100 FALSE 1
24485 2086 27952 11133 819 34 5830 2829 7293 0.998354585220959 0.807349512124846 0.88002073218054 FALSE 1 7 1 NO YES 2751 3.43964842956347 7210 3.85799549556092 21.8307905686546 29.9445214979196 39.8474341192788 56.5880721220527 2718 3.4344092075875 6412 3.80706123991724 88.9320388349515 15.2994385527137 23.6275733000624 34.1235184029944 52.3549594510293 33 1.53147891704226 798 2.90254677931399 11.0679611650485 100 100 4 0.698970004336019 11 1.07918124604762 0.152565880721221 17 1.25527250510331 771 2.88761730033574 10.6934812760055 12 1.11394335230684 16 1.23044892137827 0.221914008321775 100 FALSE 1
39362 3191 58399 17004 1944 40 2071 4686 15798 0.998923913787236 0.852006582572473 0.863653080356323 FALSE 1 7 1 NO YES 4536 3.65676877926602 15638 4.19420897964668 15.2641002685765 23.2830285202711 33.1755979025451 49.2070597263077 4492 3.65253641859303 15162 4.18078513497344 96.9561324977619 14.8924943938794 22.6948951325683 32.409972299169 48.5094314734204 44 1.65321251377534 476 2.67851837904011 3.04386750223814 100 100 6 0.845098040014257 17 1.25527250510331 0.108709553651362 17 1.25527250510331 424 2.62838893005031 2.7113441616575 21 1.34242268082221 35 1.55630250076729 0.223813786929275 100 FALSE 1
52193 4184 76165 22883 2292 76 6952 5354 19826 0.998991223141838 0.841420356682427 0.863209490966665 FALSE 1 7 1 NO YES 5169 3.71349054309394 19632 4.2929866665841 16.7736348818256 25.3565607171964 34.9276691116544 49.7809698451508 5110 3.70850588095524 18498 4.26714825239112 94.2237163814181 14.9583738782571 23.0673586333658 32.4683749594551 47.7402962482431 59 1.77815125038364 1134 3.05499586152914 5.77628361858191 99.2063492063492 100 8 0.954242509439325 20 1.32221929473392 0.101874490627547 20 1.32221929473392 1053 3.02284061087653 5.36369193154034 31 1.50514997831991 61 1.79239168949825 0.310717196414018 100 FALSE 1
42710 3060 49243 18872 1305 72 7909 3714 12213 0.998526159830896 0.818308359274291 0.872266541990877 FALSE 2 2 5 NO YES 3611 3.55774774164147 12096 4.08267768064811 21.9246031746032 30.6216931216931 40.5588624338624 56.3244047619048 3561 3.55169391512722 10873 4.03638932866569 89.8892195767196 16.8766669732365 25.2552193506852 35.6755265336154 52.6625586314725 50 1.70757017609794 1223 3.08778141780954 10.1107804232804 100 100 7 0.903089986991944 18 1.27875360095283 0.148809523809524 20 1.32221929473392 1166 3.06707085604537 9.63955026455026 23 1.38021124171161 39 1.60205999132796 0.322420634920635 100 FALSE 1
51474 4374 69200 24543 2047 29 3926 4974 17510 0.999428897201925 0.848657909281178 0.869445534297239 FALSE 2 2 5 NO YES 4805 3.68178376646788 17324 4.23867324328384 15.3486492726853 23.2452089586701 32.8619256522743 48.4876471946433 4756 3.6773331514199 16590 4.21987256332354 95.7631032094205 14.5629897528632 22.0855937311634 31.5129596142254 47.3538276069922 49 1.69897000433602 734 2.86628733908419 4.23689679057954 100 100 4 0.698970004336019 10 1.04139268515822 0.0577233895174325 18 1.27875360095283 639 2.80617997398389 3.68852459016393 27 1.44715803134222 85 1.93449845124357 0.490648810898176 100 FALSE 1
38510 3076 49912 18816 1868 77 1964 4454 14663 0.998226828753852 0.852281251549968 0.863056084664745 FALSE 2 2 5 NO YES 4311 3.63467875217868 14509 4.16166741243774 16.7206561444621 25.136122406782 35.3504721207526 51.3267626990144 4258 3.62930764007375 13962 4.14497873802003 96.2299262526708 16.301389485747 24.5380318006016 34.4721386620828 50.5944707062026 53 1.73239375982297 547 2.73878055848437 3.77007374732924 99.4515539305302 100 7 0.903089986991944 26 1.43136376415899 0.179199117788959 18 1.27875360095283 468 2.67117284271508 3.22558412020125 28 1.46239799789896 53 1.73239375982297 0.365290509339031 100 FALSE 1
50387 4486 63903 20511 2015 54 3034 4650 15603 0.99910273601288 0.849323847433619 0.86194907264688 FALSE 2 0 7 NO NO 4519 3.65513843481138 15464 4.1893499243392 15.8303155716503 23.810139679255 33.5165545783756 49.2175375064666 4468 3.65021035466036 14897 4.17312796993821 96.3334195550957 15.4057863999463 23.0583338927301 32.5233268443311 48.4057192723367 51 1.7160033436348 567 2.75434833571102 3.66658044490429 99.8236331569665 100 6 0.845098040014257 13 1.14612803567824 0.0840662183135023 19 1.30102999566398 491 2.69196510276736 3.1751163993792 26 1.43136376415899 63 1.80617997398389 0.407397827211588 100 FALSE 1
71652 5570 103447 35905 3416 73 5980 6219 27963 0.999141722633787 0.84944390771754 0.854557502929763 FALSE 2 0 7 NO NO 5979 3.77670118398841 27697 4.44244841093007 16.7599378994115 25.1074123551287 35.3720619561685 50.0704047369751 5925 3.77276164714403 26578 4.42453863715405 95.9598512474275 16.1148318157875 24.0875912408759 34.099631273986 48.9126345097449 54 1.74036268949424 1119 3.04921802267018 4.04014875257248 99.6425379803396 100 6 0.845098040014257 24 1.39794000867204 0.086651983969383 21 1.34242268082221 1010 3.004751155591 3.6466043253782 27 1.44715803134222 85 1.93449845124357 0.306892443224898 100 FALSE 1
41575 3349 64219 18657 1882 32 5769 4659 16612 0.999036840236554 0.840235973488902 0.861063772535653 FALSE 2 0 7 NO NO 4519 3.65513843481138 16459 4.21642983087625 16.9694392125889 25.3660611215748 35.5671668995686 51.4004496020414 4472 3.65059889817266 15565 4.19217702611275 94.5683212831885 15.3228397044651 23.3793768069386 33.4853838740765 49.6241567619659 47 1.68124123737559 894 2.95182303531591 5.43167871681147 100 100 6 0.845098040014257 16 1.23044892137827 0.0972112522024424 19 1.30102999566398 823 2.91592721169712 5.00030378516313 22 1.36172783601759 55 1.7481880270062 0.334163679445896 100 FALSE 1
52338 3943 72055 23641 2382 82 6496 4884 18703 0.998663315511595 0.838475110496458 0.8572416953207 FALSE 2 0 7 NO NO 4727 3.6746774678732 18530 4.26789885605736 18.3324338909876 27.2746896923907 37.7927684835402 53.2541824069077 4677 3.67006021747313 17448 4.24177054264612 94.1608202914193 16.5692342961944 25.1662081613939 35.5742778541953 51.3411279229711 50 1.70757017609794 1082 3.03462845662532 5.83917970858068 100 100 6 0.845098040014257 25 1.41497334797082 0.134916351861846 20 1.32221929473392 996 2.99869515831166 5.37506745817593 24 1.39794000867204 61 1.79239168949825 0.329195898542903 100 FALSE 1
19534 1458 26061 7138 811 111 2124 2821 7485 0.996125583171509 0.828456912720832 0.863859901322777 FALSE 2 5 2 NO YES 2746 3.43885865942056 7405 3.86958370771342 18.6765698852127 27.711006076975 38.7305874409183 56.7859554355165 2708 3.43280900503317 6964 3.84292112075998 94.0445644834571 16.9442848937392 25.8041355542791 36.7174037909248 55.2412406662837 38 1.5910646070265 441 2.64542226934909 5.95543551654288 100 100 7 0.903089986991944 28 1.46239799789896 0.37812288993923 21 1.34242268082221 395 2.59769518592551 5.33423362592843 10 1.04139268515822 18 1.27875360095283 0.243079000675219 100 FALSE 1
55484 4209 82120 24325 2740 77 4775 5527 21751 0.999080501586557 0.84575421780803 0.847316975165751 FALSE 2 2 5 NO YES 5333 3.72705301135386 21541 4.33328602155443 16.1505965368367 24.771366231837 34.9101713012395 49.9791096049394 5277 3.72246938588403 20662 4.31519337569571 95.9194094981663 15.4050914722679 23.7343916368212 33.6172684154486 48.8287677862743 56 1.75587485567249 879 2.94448267215017 4.08059050183371 99.3174061433447 100 9 1 20 1.32221929473392 0.092846200269254 18 1.27875360095283 788 2.89707700320942 3.65814029060861 29 1.47712125471966 71 1.85733249643127 0.329604010955852 100 FALSE 1
22144 1972 30080 11662 1073 76 2182 3275 8935 0.996642416343993 0.833240066219093 0.857189863245816 FALSE 2 2 5 NO YES 3193 3.50433491180246 8844 3.94669783724574 17.7182270465853 25.7575757575758 36.2053369516056 53.6974219810041 3152 3.4987239707479 8365 3.92251786024461 94.5838986883763 16.1386730424387 23.9210998206814 34.3215780035864 52.2534369396294 41 1.6232492903979 479 2.68124123737559 5.4161013116237 100 100 9 1 30 1.49136169383427 0.33921302578019 16 1.23044892137827 422 2.62634036737504 4.77159656264134 16 1.23044892137827 27 1.44715803134222 0.305291723202171 100 FALSE 1
56301 4205 88319 21826 2867 112 4700 5836 24404 0.998565808474608 0.848262579557342 0.851499405220699 FALSE 2 2 5 NO YES 5630 3.75058552734101 24188 4.38361791451902 16.7438399206218 24.9751943112287 34.9222755085166 50.0992227550852 5574 3.7462448717202 23217 4.36582480685936 95.9856127005126 15.9968988241375 23.9350475944351 33.6692940517724 49.0071930051256 56 1.75587485567249 971 2.98766626492627 4.01438729948735 99.3820803295572 100 10 1.04139268515822 35 1.55630250076729 0.144699851165867 19 1.30102999566398 858 2.93399316383124 3.54721349429469 27 1.44715803134222 78 1.89762709129044 0.32247395402679 100 FALSE 1
42331 3981 58217 17411 1938 59 6922 4423 15266 0.99868989846804 0.827197693680599 0.866107122948301 FALSE 2 2 5 NO YES 4306 3.6341748717626 15137 4.18006850090122 19.9775384818656 28.2552685472683 38.3431327211469 53.8151549184118 4255 3.62900161928699 14057 4.14792353898061 92.8651648279051 17.1729387493775 25.1333855018852 35.3489364729316 51.4263356334922 51 1.7160033436348 1080 3.03382569395331 7.13483517209487 99.9074074074074 100 5 0.778151250383644 20 1.32221929473392 0.132126577261016 19 1.30102999566398 1007 3.00346053210951 6.65257316509216 27 1.44715803134222 53 1.73239375982297 0.350135429741693 100 FALSE 1
170732 14609 231304 65825 7820 73 25872 9113 56884 0.999578088566279 0.833485690029976 0.86722085872638 FALSE 2 2 5 NO YES 8590 3.93404371903553 56267 4.75026147878647 15.8672045781719 23.6710682993584 32.6976735919811 46.1975936161516 8518 3.93038861824432 53010 4.72436599683887 94.2115271828958 13.6879833993586 21.0526315789474 30.0056593095642 43.8464440671571 72 1.86332286012046 3257 3.51295107997249 5.78847281710416 98.8946883635247 100 7 0.903089986991944 23 1.38021124171161 0.0408765350916168 21 1.34242268082221 3027 3.48115587082804 5.379707466188 44 1.65321251377534 207 2.31806333496276 0.367888815824551 100 FALSE 1
43250 3248 63528 16536 2073 78 5482 4905 17320 0.998556581409609 0.835161662335357 0.870149613077591 FALSE 2 2 5 NO YES 4748 3.67660216958202 17147 4.23421347483859 17.4432845395696 25.9462296611652 35.720534204234 50.9885111098151 4693 3.67154308526257 16145 4.2080649481474 94.1564122003849 15.5713843295138 23.7163208423661 33.4159182409415 49.0182719108083 55 1.7481880270062 1002 3.00130093302042 5.84358779961509 99.500998003992 100 6 0.845098040014257 24 1.39794000867204 0.13996617484108 18 1.27875360095283 916 2.96236933567002 5.34204233976789 31 1.50514997831991 62 1.79934054945358 0.361579285006124 100 FALSE 1
38677 2629 60507 10600 1835 107 8019 4463 16126 0.998139649635285 0.821220388923961 0.855636329135353 FALSE 2 2 5 NO YES 4325 3.63608651510307 15979 4.20357677497797 20.3517116215032 28.712685399587 38.6069215845798 53.9332874397647 4279 3.63144376901317 14740 4.16852694619269 92.2460729707741 17.0556309362279 25.1153324287653 35.0474898236092 51.1194029850746 46 1.67209785793572 1239 3.09342168516224 7.75392702922586 100 100 6 0.845098040014257 30 1.49136169383427 0.187746417172539 20 1.32221929473392 1165 3.066698550423 7.29081920020026 20 1.32221929473392 44 1.65321251377534 0.275361411853057 100 FALSE 1
27950 1946 46089 10818 1486 60 1963 3773 12216 0.997871642929051 0.846758349012149 0.837671219980992 FALSE 2 2 5 NO YES 3666 3.5643109099606 12100 4.08282126093933 17.9173553719008 27.0330578512397 37.5371900826446 53.6942148760331 3616 3.55834850876162 11622 4.06531823780374 96.0495867768595 17.3808294613664 26.3723971777663 36.6890380313199 53.0287385992084 50 1.70757017609794 478 2.68033551341456 3.9504132231405 100 100 8 0.954242509439325 25 1.41497334797082 0.206611570247934 18 1.27875360095283 400 2.60314437262018 3.30578512396694 24 1.39794000867204 53 1.73239375982297 0.43801652892562 100 FALSE 1
175090 14031 261241 69676 8390 74 27425 8949 62956 0.999587012993267 0.835551813832589 0.869575438468861 FALSE 2 2 5 NO YES 8461 3.92747302099528 62397 4.79517066976441 17.2604452137122 25.1790951488052 34.682757183839 48.548808436303 8379 3.92324401863028 58713 4.76874166850153 94.0958699937497 15.0017883603291 22.5708105530291 32.0184626913971 46.2657333128949 82 1.91907809237607 3684 3.56643749219507 5.9041300062503 98.914223669924 100 7 0.903089986991944 26 1.43136376415899 0.0416686699681074 25 1.41497334797082 3457 3.5388249889379 5.54033046460567 50 1.70757017609794 201 2.30535136944662 0.322130871676523 100 FALSE 1
