unaligned aligned_unmapped mapped_to_exon mapped_to_intron ambiguous_mapping mapped_to_ERCC mapped_to_MT number_of_genes total_count_per_cell non_ERCC_percent non_mt_percent non_ribo_percent outliers cell_name p_column p_row mix H2228_prop H1975_prop HCC827_prop mRNA_amount total_features log10_total_features total_counts log10_total_counts pct_counts_top_50_features pct_counts_top_100_features pct_counts_top_200_features pct_counts_top_500_features total_features_endogenous log10_total_features_endogenous total_counts_endogenous log10_total_counts_endogenous pct_counts_endogenous pct_counts_top_50_features_endogenous pct_counts_top_100_features_endogenous pct_counts_top_200_features_endogenous pct_counts_top_500_features_endogenous total_features_feature_control log10_total_features_feature_control total_counts_feature_control log10_total_counts_feature_control pct_counts_feature_control pct_counts_top_50_features_feature_control pct_counts_top_100_features_feature_control total_features_ercc log10_total_features_ercc total_counts_ercc log10_total_counts_ercc pct_counts_ercc total_features_mt log10_total_features_mt total_counts_mt log10_total_counts_mt pct_counts_mt total_features_rbp log10_total_features_rbp total_counts_rbp log10_total_counts_rbp pct_counts_rbp pct_counts_top_50_features_rbp is_cell_control SC3
157805 9376 316141 25794 7914 1547 51839 10299 84711 0.99368440922741 0.837258443314651 0.924779435400428 FALSE I23 I 23 5 0 0 1 30 9869 3.99431715266964 84261 4.92563176310623 16.0940411340953 22.3947021753836 30.596598663676 44.1093744436928 9769 3.98989456371877 77351 4.88847154722394 91.7992903003762 12.0425075306072 18.2027381675738 26.4379258186707 40.4506729066205 100 2.00432137378264 6910 3.83954089296897 8.20070969962379 98.1476121562952 100 24 1.39794000867204 535 2.72916478969277 0.634931937669859 23 1.38021124171161 6025 3.78002912733734 7.1504017279643 53 1.73239375982297 350 2.54530711646582 0.415376033989627 99.1428571428571 FALSE 2
90207 5695 185486 15802 4068 824 35999 8483 50797 0.994133511625857 0.831801090451837 0.925684405440399 FALSE I24 I 24 5 0 0 1 30 8202 3.91397271155097 50495 4.70325697719331 18.2295276760075 24.6757104663828 32.9696009505892 46.4937122487375 8123 3.90976991473277 45429 4.65734273681463 89.967323497376 12.6240947412446 19.0781219045103 27.5000550309274 41.8697307887033 79 1.90308998699194 5066 3.70475090429067 10.032676502624 99.0525069088038 100 18 1.27875360095283 298 2.47567118832443 0.590157441330825 19 1.30102999566398 4565 3.65953590715422 9.0404990593128 42 1.63346845557959 203 2.3096301674259 0.402020001980394 100 FALSE 2
23393 1368 43957 3716 986 1304 7447 4282 13511 0.96550958406816 0.830582487728086 0.937457673408576 FALSE I3 I 3 5 0 0 1 3.75 4204 3.62376600013393 13430 4.12810834910311 21.2062546537602 27.8332092330603 36.530156366344 51.042442293373 4145 3.61762929775784 11653 4.06647501375413 86.7684288905436 13.6702994936926 20.381017763666 29.4258989101519 45.3016390629023 59 1.77815125038364 1777 3.24993175663419 13.2315711094564 99.4935284186832 100 24 1.39794000867204 466 2.66931688056611 3.46984363365599 17 1.25527250510331 1274 3.10551018476997 9.48622486969471 18 1.27875360095283 37 1.57978359661681 0.275502606105733 100 FALSE 2
11137 599 22885 1866 595 434 3691 3163 7632 0.977463311088229 0.836609013578867 0.93029228211179 FALSE I5 I 5 5 0 0 1 7.5 3128 3.49540556314619 7595 3.88058495606498 20.8294930875576 27.741935483871 37.0770243581304 52.8242264647795 3075 3.48798633112939 6615 3.82059549654449 87.0967741935484 13.6810279667423 20.604686318972 30.4459561602419 47.6039304610733 53 1.73239375982297 980 2.99166900737995 12.9032258064516 99.6938775510204 100 16 1.23044892137827 172 2.2380461031288 2.26464779460171 16 1.23044892137827 767 2.88536122003151 10.0987491770902 21 1.34242268082221 41 1.6232492903979 0.53982883475971 100 FALSE 2
23947 1393 48898 4297 1345 949 7810 4728 15349 0.978500227390384 0.83529871598456 0.922535069037026 FALSE I6 I 6 5 0 0 1 7.5 4643 3.66689221106654 15260 4.18358299235102 19.5347313237221 26.7758846657929 35.5373525557012 50.2293577981651 4583 3.66124460895933 13545 4.13181107127034 88.7614678899083 13.9756367663344 20.7308970099668 29.7157622739018 45.5887781469177 60 1.78532983501077 1715 3.23451728351269 11.2385321100917 99.4169096209913 100 21 1.34242268082221 327 2.51587384371168 2.14285714285714 17 1.25527250510331 1340 3.1274287778516 8.78112712975098 22 1.36172783601759 48 1.69019608002851 0.314547837483617 100 FALSE 2
25165 1514 47340 4661 978 733 8698 4683 14789 0.981540333368355 0.831766853180224 0.933057723268833 FALSE I7 I 7 5 0 0 1 7.5 4598 3.66266340957404 14694 4.16716959040863 19.9741391043964 26.5550564856404 35.177623519804 50.1905539676058 4534 3.65657729139611 12937 4.11186714680447 88.0427385327344 13.3338486511556 19.7959341423823 28.7779237844941 44.9717863492309 64 1.81291335664286 1757 3.24501887073775 11.9572614672655 99.203187250996 100 18 1.27875360095283 273 2.43775056282039 1.8579011841568 20 1.32221929473392 1423 3.15350998930084 9.68422485368177 26 1.43136376415899 61 1.79239168949825 0.415135429426977 100 FALSE 2
31731 2081 64504 5727 1512 1167 12895 5211 18462 0.977521394768973 0.828891777256586 0.929747086043177 FALSE I8 I 8 5 0 0 1 7.5 5127 3.70994801651076 18374 4.26422734775623 20.8229019266355 27.6151083052139 36.328507673887 50.2231413954501 5055 3.70380706527433 16002 4.20420140523815 87.0904539022532 13.5483064616923 20.3224596925384 29.4463192100987 44.4881889763779 72 1.86332286012046 2372 3.37529773821734 12.9095460977468 98.9460370994941 100 22 1.36172783601759 415 2.61909333062674 2.25862631979972 19 1.30102999566398 1879 3.27415784926368 10.2264068792859 31 1.50514997831991 78 1.89762709129044 0.424512898661152 100 FALSE 2
28745 1444 38053 4653 1118 1100 7238 3936 11280 0.967021275738456 0.837145389328772 0.929431800149113 FALSE J1 J 1 5 0 0 1 3.75 3870 3.58782317131896 11214 4.04979927791899 21.1342964151953 28.0631353665062 37.0608168360977 52.247191011236 3810 3.58103894877217 9706 3.98708502962412 86.5525236311753 13.6719554914486 20.5542963115599 30.0741809190192 46.5897383062023 60 1.78532983501077 1508 3.17868923977559 13.4474763688247 99.3368700265252 100 19 1.30102999566398 371 2.5705429398819 3.3083645443196 21 1.34242268082221 1091 3.03822263836872 9.72891029070804 20 1.32221929473392 46 1.67209785793572 0.410201533797039 100 FALSE 2
89752 5643 188752 17359 4461 1961 30773 8682 53836 0.987721970245241 0.83854669722146 0.924957105847926 FALSE J11 J 11 5 0 0 1 15 8393 3.92396896487547 53530 4.72860535641211 16.7345413786662 23.5438072109098 32.0605268073977 45.4380721090977 8301 3.9191827290425 48653 4.68711855080203 90.8892209975715 12.4041682938359 18.9094197685651 27.375495858426 41.3479127700245 92 1.96848294855394 4877 3.68824179597771 9.11077900242855 98.6262046339963 100 26 1.43136376415899 659 2.81954393554187 1.23108537268821 23 1.38021124171161 4027 3.60508946188158 7.52288436390809 43 1.64345267648619 191 2.28330122870355 0.356809265832244 100 FALSE 2
89147 4758 162735 15006 3717 1366 43383 8007 42947 0.989032993925296 0.835378489571942 0.930262665549942 FALSE J12 J 12 5 0 0 1 15 7766 3.89025330515453 42693 4.63036684575141 19.6800412245567 26.1775935165015 34.0898976412995 47.3379710959642 7681 3.88547430282916 37781 4.57728494368571 88.4946009884524 13.1494666631376 19.4701040205394 27.5852941954951 41.8384902464202 85 1.93449845124357 4912 3.69134676413482 11.5053990115476 98.9413680781759 100 22 1.36172783601759 471 2.67394199863409 1.10322535310238 20 1.32221929473392 4299 3.63346845557959 10.0695664394631 43 1.64345267648619 142 2.15533603746506 0.332607218982035 100 FALSE 2
68566 4223 133953 12740 3235 1293 27458 7956 41270 0.988151199179028 0.830264114167612 0.929197739472319 FALSE J13 J 13 5 0 0 1 15 7736 3.8885725968576 41040 4.61321793419905 18.6232943469786 25.562865497076 33.7646198830409 46.8396686159844 7649 3.88366143515362 36538 4.56275665740008 89.0302144249513 12.8058459685807 19.4591931687558 27.7382451146751 41.7100005473753 87 1.94448267215017 4502 3.65350194696293 10.9697855750487 98.8227454464682 100 27 1.44715803134222 489 2.69019608002851 1.19152046783626 20 1.32221929473392 3838 3.58421811211741 9.35185185185185 40 1.61278385671974 175 2.24551266781415 0.426413255360624 100 FALSE 2
40332 2509 80103 7325 1596 638 15316 6234 24509 0.989350850304235 0.836182626448985 0.931453371637614 FALSE J14 J 14 5 0 0 1 15 6113 3.78632543439007 24386 4.38715837827271 18.7812679406217 25.1496760436316 33.51103091938 47.3058312146313 6044 3.78139630519679 21810 4.3386755777532 89.4365619617814 13.0490600641907 19.2618065107749 27.8633654287024 42.544704264099 69 1.84509804001426 2576 3.4111144185509 10.5634380382186 99.2624223602485 100 19 1.30102999566398 261 2.41830129131975 1.07028622980399 19 1.30102999566398 2205 3.34360550810417 9.04207332075781 31 1.50514997831991 110 2.04532297878666 0.451078487656852 100 FALSE 2
68946 3701 144037 12845 3185 1411 31186 7529 38492 0.988179361688616 0.837914371599835 0.928270568359511 FALSE J15 J 15 5 0 0 1 15 7316 3.86433305503339 38268 4.58284711390581 18.7467335632905 25.5670534127731 33.9709417790321 47.3581059893383 7235 3.85949855818778 34125 4.53308538644057 89.1737221699592 12.952380952381 19.5018315018315 28.0703296703297 42.3443223443223 81 1.91381385238372 4143 3.61741974673718 10.8262778300408 98.7690079652426 100 23 1.38021124171161 454 2.65801139665711 1.18636981289851 20 1.32221929473392 3545 3.5497387312649 9.26361450820529 38 1.5910646070265 144 2.16136800223497 0.376293508936971 100 FALSE 2
79434 4768 149267 14721 3000 1331 36201 7696 39506 0.988482761861873 0.838758669356868 0.93221259246378 FALSE J16 J 16 5 0 0 1 15 7469 3.8733206018154 39261 4.59397241871892 19.7396907872953 26.3976974605843 34.5610147474593 47.5968518377015 7390 3.86870320227854 34683 4.54012917755135 88.339573622679 13.2110832396275 19.6666954992359 28.059856413805 42.0955511345616 79 1.90308998699194 4578 3.6607706435277 11.660426377321 98.7767584097859 100 21 1.34242268082221 455 2.65896484266444 1.15891087847992 22 1.36172783601759 3980 3.5999921775841 10.1372863656045 36 1.56820172406699 143 2.15836249209525 0.364229133236545 100 FALSE 2
112521 7221 239448 20612 5169 957 46312 9603 69666 0.994430568570834 0.833519937870192 0.931214519103362 FALSE J18 J 18 5 0 0 1 30 9252 3.96628256216746 69289 4.84067056133341 16.5538541471229 22.7655183362438 31.0871855561489 44.4947971539494 9163 3.96208508051736 63237 4.80097812623963 91.2655688493123 11.8348435251514 17.9926308964688 26.4481237250344 40.4636526084413 89 1.95424250943932 6052 3.78197067391255 8.7344311506877 98.6285525446133 100 20 1.32221929473392 386 2.58771096501891 0.557086983503875 20 1.32221929473392 5405 3.73287604136271 7.80066099958146 49 1.69897000433602 261 2.41830129131975 0.376683167602361 100 FALSE 2
116214 7016 229994 19859 5892 1063 48419 9364 63240 0.993912080804252 0.830676786712417 0.926154186250129 FALSE J19 J 19 5 0 0 1 30 8987 3.95366306374709 62839 4.79823617636794 17.6196311208008 24.0535336335715 32.3222839319531 45.5624691672369 8891 3.94899945402695 56713 4.75369027886183 90.2512770731552 12.2899511575829 18.6130164159893 27.0361292825278 41.0364466700756 96 1.98677173426624 6126 3.78724788033195 9.74872292684479 98.5308521057786 100 23 1.38021124171161 385 2.58658730467176 0.612676840815417 22 1.36172783601759 5496 3.74012573696573 8.74616082369229 51 1.7160033436348 245 2.39093510710338 0.389885262337084 99.5918367346939 FALSE 2
15739 1062 29880 2993 653 806 5963 3544 9370 0.965848451477216 0.841302026850265 0.931162293316656 FALSE J2 J 2 5 0 0 1 3.75 3486 3.54245194737598 9311 3.96904296730581 21.5658898077543 28.3320803350875 37.1603479755128 52.3681666845666 3425 3.53478735862949 8027 3.90460736381545 86.209859306197 13.9279930235455 20.5805406752211 29.849258751713 46.7422449233836 61 1.79239168949825 1284 3.10890312766731 13.790140693803 99.1433021806854 100 23 1.38021124171161 320 2.50650503240487 3.43679518848674 17 1.25527250510331 921 2.96473092105363 9.89152615186339 21 1.34242268082221 43 1.64345267648619 0.461819353452905 100 FALSE 2
73534 5418 155509 16262 3562 753 24776 9209 55670 0.994126100054944 0.840362852372847 0.933141560420054 FALSE J20 J 20 5 0 0 1 30 8914 3.95012134751137 55359 4.7431960814487 16.0552033093083 22.2276413952564 30.1902129735002 43.5159594645857 8830 3.94600988476576 50758 4.70551305749753 91.6887949565563 11.8326175184207 17.7962094645179 25.8245005713385 39.7021159226132 84 1.92941892571429 4601 3.66294661433262 8.3112050434437 98.8046076939796 100 21 1.34242268082221 327 2.51587384371168 0.590689860727253 20 1.32221929473392 4045 3.60702587843479 7.30685164110623 43 1.64345267648619 229 2.36172783601759 0.413663541610217 100 FALSE 2
136547 7693 265976 22723 6589 1203 47118 9982 75015 0.993987868960343 0.837832433401609 0.927880966755853 FALSE J21 J 21 5 0 0 1 30 9589 3.98181860717066 74594 4.87270971828791 16.3766522776631 22.6532965117838 30.7236506957664 44.0196262433976 9494 3.97749496907304 68186 4.83370158335992 91.4094967423653 12.077259261432 18.074091455724 26.239990613909 40.0888745490277 95 1.98227123303957 6408 3.80679027158407 8.59050325763466 98.3302122347066 100 23 1.38021124171161 451 2.65513843481138 0.604606268600692 25 1.41497334797082 5636 3.75104803482019 7.55556747191463 47 1.68124123737559 321 2.50785587169583 0.430329517119339 100 FALSE 2
118129 6566 232256 20709 5258 978 40104 9395 64418 0.994256263622861 0.833028035512896 0.927784015681329 FALSE J22 J 22 5 0 0 1 30 9068 3.95755940189748 64070 4.80666150237633 16.6723895739035 23.2105509598876 31.3875448727954 44.5169346027782 8969 3.95279244304409 58437 4.76669534408931 91.2080536912752 12.1635265328473 18.4882865307938 26.792956517275 40.5051594024334 99 2 5633 3.75081684264975 8.79194630872483 98.54429256169 100 26 1.43136376415899 370 2.56937390961505 0.577493366630248 24 1.39794000867204 4988 3.69801350393918 7.78523489932886 49 1.69897000433602 275 2.44090908206522 0.429218042765725 100 FALSE 2
121284 6909 230135 24618 5508 1239 56071 9391 63468 0.99342975972247 0.832246171167794 0.927979308000991 FALSE J23 J 23 5 0 0 1 30 9061 3.95722405784317 63113 4.8001257054937 18.5651133680858 24.7651038613281 32.9298242834281 46.123619539556 8972 3.95293766775098 56172 4.74952761861807 89.0022657772567 12.107455671865 18.3044933418785 26.8051698355052 40.8210496332692 89 1.95424250943932 6941 3.84148460933539 10.9977342227433 98.8330211785045 100 21 1.34242268082221 417 2.62117628177504 0.660719661559425 22 1.36172783601759 6235 3.7949061065168 9.87910573099045 46 1.67209785793572 289 2.46239799789896 0.457908830193463 100 FALSE 2
56360 4029 122275 11313 3064 552 21330 7219 34121 0.994372966503217 0.830104627405379 0.9262914550302 FALSE J24 J 24 5 0 0 1 30 7021 3.84646082512933 33911 4.53035340356016 18.5839403143523 25.4873050042759 33.8120373919967 47.1174545132848 6937 3.84123429550604 30524 4.48465567261692 90.0120904721182 13.2420390512384 20.0465207705412 28.5578561132224 42.6320272572402 84 1.92941892571429 3387 3.52994340165867 9.98790952788181 98.7009152642457 100 19 1.30102999566398 192 2.28555730900777 0.566187962608003 21 1.34242268082221 3055 3.48515334990365 9.00887617587214 44 1.65321251377534 140 2.14921911265538 0.412845389401669 100 FALSE 2
23580 1541 47915 4564 1165 1538 8908 4530 14509 0.963402025664483 0.836653111284959 0.932523997157628 FALSE J3 J 3 5 0 0 1 3.75 4446 3.64806712944893 14422 4.15905560351349 22.2021910969352 29.2053806684232 37.8172236860352 51.9622798502288 4379 3.6414741105041 12395 4.09328156756725 85.9450838995978 14.5703912868092 21.2666397741025 30.3993545784591 45.9217426381606 67 1.83250891270624 2027 3.3070679506613 14.0549161004022 99.0133201776024 100 25 1.41497334797082 531 2.72591163229505 3.68187491332686 18 1.27875360095283 1427 3.15472820744016 9.89460546387464 24 1.39794000867204 69 1.84509804001426 0.478435723200666 100 FALSE 2
16494 1248 30358 3176 749 535 6665 3865 10681 0.977530192886874 0.831476452737125 0.930998098494431 FALSE J4 J 4 5 0 0 1 7.5 3809 3.58092497567562 10622 4.02624718147777 23.0088495575221 29.8248917341367 38.2037281114668 52.363020146865 3736 3.57252309784964 9009 3.95472479097906 84.8145358689512 14.1525141525142 20.9346209346209 29.8479298479298 45.7764457764458 73 1.86923171973098 1613 3.20790353038605 15.1854641310488 98.5740855548667 100 21 1.34242268082221 240 2.38201704257487 2.25946149501036 19 1.30102999566398 1319 3.12057393120585 12.4176237996611 33 1.53147891704226 54 1.74036268949424 0.50837883637733 100 FALSE 2
27658 1740 47942 4810 999 702 13051 4696 15281 0.981872913433759 0.82854525173186 0.931352050682514 FALSE J5 J 5 5 0 0 1 7.5 4621 3.66482994114309 15204 4.18198642448015 23.7240199947382 30.7156011575901 38.8647724283083 52.4335701131281 4565 3.65953590715422 12845 4.10876791767808 84.4843462246777 14.433631763332 21.1989100817439 29.9571817827949 45.1848968470222 56 1.75587485567249 2359 3.37291200297011 15.5156537753223 99.7456549385333 100 16 1.23044892137827 276 2.44247976906445 1.81531176006314 18 1.27875360095283 2021 3.30578115125498 13.2925545908971 22 1.36172783601759 62 1.79934054945358 0.40778742436201 100 FALSE 2
15849 1064 31769 3021 768 526 7558 3289 9182 0.978109343304172 0.821716400760492 0.932693386306484 FALSE J7 J 7 5 0 0 1 7.5 3245 3.51134851549021 9134 3.96070855168856 24.9178892051675 31.880884606963 40.5517845412744 56.0324063936939 3187 3.50351831272407 7675 3.88513496606343 84.0267133785855 15.4267100977199 22.3843648208469 31.7785016286645 49.5504885993485 58 1.77085201164214 1459 3.16435285578444 15.9732866214145 99.4516792323509 100 17 1.25527250510331 201 2.30535136944662 2.20056930151084 21 1.34242268082221 1226 3.088844562727 13.4223779286183 20 1.32221929473392 32 1.51851393987789 0.350339391285308 100 FALSE 2
13036 801 24586 2320 614 414 5206 2954 7262 0.97700357893555 0.824428530949561 0.923022689310535 FALSE J8 J 8 5 0 0 1 7.5 2914 3.46463855909503 7220 3.85859734499469 22.1052631578947 29.4598337950139 38.8365650969529 55.0554016620499 2862 3.4568213480216 6220 3.79386020134267 86.1495844875346 14.2604501607717 21.5273311897106 31.5434083601286 49.5819935691318 52 1.72427586960079 1000 3.00043407747932 13.8504155124654 99.8 100 17 1.25527250510331 167 2.22530928172586 2.31301939058172 19 1.30102999566398 812 2.91009054559407 11.2465373961219 16 1.23044892137827 21 1.34242268082221 0.290858725761773 100 FALSE 3
14076 818 28847 2549 621 451 5240 3353 8765 0.979806045659092 0.822703935170903 0.928692608451103 FALSE J9 J 9 5 0 0 1 7.5 3292 3.51759173071191 8702 3.93966898352233 21.2135141346817 28.3268214203631 37.497127097219 53.2866007814296 3233 3.50974001557038 7578 3.87961190706585 87.0834290967594 14.3309580364212 21.1665347057271 30.7600950118765 47.9546054367907 59 1.77815125038364 1124 3.05115252244738 12.9165709032406 99.1992882562278 100 17 1.25527250510331 177 2.25042000230889 2.03401516892668 18 1.27875360095283 906 2.9576072870601 10.4113996782349 24 1.39794000867204 41 1.6232492903979 0.471156056079062 100 FALSE 2
16471 1540 39420 5051 869 1166 11446 4281 12975 0.965009633167623 0.810327552361983 0.930172693508521 FALSE K1 K 1 6 0.68 0.16 0.16 3.75 4218 3.62520952538188 12910 4.11095988112488 25.9798605731991 32.5948876839659 40.6119287374129 53.9426800929512 4151 3.6182573448404 10528 4.02238712568644 81.5491866769946 14.0482522796353 20.8871580547112 29.7302431610942 45.22226443769 67 1.83250891270624 2382 3.37712404234646 18.4508133230054 99.2863140218304 100 21 1.34242268082221 454 2.65801139665711 3.51665375677769 21 1.34242268082221 1881 3.27461961909124 14.570100697134 25 1.41497334797082 47 1.68124123737559 0.364058869093726 100 FALSE 3
44862 4315 116879 13636 2544 1929 39878 6756 29766 0.978599744346368 0.816300476780118 0.921151340068756 FALSE K10 K 10 6 0.68 0.16 0.16 7.5 6586 3.81868766344151 29588 4.47113028784328 23.5331891307287 30.3636609436258 38.3195890225767 50.6624307151548 6502 3.8131137540079 24879 4.39585037601878 84.0847640935514 13.7224164958399 20.5233329313879 28.9079143052373 42.8514007797741 84 1.92941892571429 4709 3.6730209071289 15.9152359064486 99.0868549585899 100 28 1.46239799789896 636 2.80413943233535 2.14952007570637 21 1.34242268082221 3990 3.60108172778402 13.4851967013654 35 1.55630250076729 83 1.92427928606188 0.280519129376774 100 FALSE 3
114170 8211 224799 24134 5063 1607 83060 8764 54795 0.989378592756752 0.809325668252701 0.922474509996439 FALSE K11 K 11 6 0.68 0.16 0.16 15 8486 3.92875420217665 54508 4.73646821471041 22.717766199457 28.8856681588024 36.56160563587 48.8864019960373 8393 3.92396896487547 46317 4.6657497983939 84.9728480223087 13.1096573612281 19.3298356974761 27.4650776172895 41.2721031154868 93 1.9731278535997 8191 3.91338994363176 15.0271519776913 99.0599438408009 100 25 1.41497334797082 581 2.76492298464989 1.06589858369414 25 1.41497334797082 7432 3.87116413280295 13.6346958244661 43 1.64345267648619 178 2.25285303097989 0.326557569531078 100 FALSE 3
73989 6941 180225 20670 4771 1547 55425 8530 49130 0.98892733543885 0.810299206022736 0.918827413224626 FALSE K12 K 12 6 0.68 0.16 0.16 15 8240 3.91597991414022 48824 4.68864225195989 21.6225626740947 28.3344256922825 36.4574799279043 48.4618220547272 8152 3.91131744232403 41897 4.62219329242466 85.8123054235622 12.9150058476741 19.7126285891591 28.1499868725684 41.3848246891186 88 1.94939000664491 6927 3.84060787900929 14.1876945764378 98.9028439439873 100 25 1.41497334797082 542 2.73479982958885 1.11010978207439 22 1.36172783601759 6191 3.79183094767484 12.6802392266099 41 1.6232492903979 194 2.29003461136252 0.397345567753564 100 FALSE 3
72562 6791 174161 19519 4766 1328 52645 8300 46606 0.989357593230623 0.813650602752081 0.917006197269408 FALSE K13 K 13 6 0.68 0.16 0.16 15 8016 3.90401188359739 46305 4.66563726743406 21.2028938559551 27.9645826584602 36.1321671525753 48.4072994277076 7926 3.8991088581934 40060 4.60272178592265 86.5133354929273 13.0753869196206 19.8477284073889 28.3300049925112 41.7523714428357 90 1.95904139232109 6245 3.79560197989418 13.4866645070727 98.9271417133707 100 22 1.36172783601759 496 2.69635638873333 1.07115862217903 24 1.39794000867204 5572 3.7460890430562 12.0332577475435 44 1.65321251377534 177 2.25042000230889 0.382248137350178 100 FALSE 3
68590 6524 167252 19580 4204 1317 47845 8213 44608 0.9893292680709 0.808980451755519 0.917279206133607 FALSE K15 K 15 6 0.68 0.16 0.16 15 7926 3.8991088581934 44302 4.6464331356888 21.3150647826283 27.9558484944246 36.0502911832423 48.3725339713783 7842 3.89448221501009 38208 4.58216567154957 86.24441334477 13.0234505862647 19.608458961474 28.0490996649916 41.5462730318258 84 1.92941892571429 6094 3.7849737099544 13.75558665523 99.0646537577945 100 20 1.32221929473392 475 2.67760695272049 1.07218635727507 24 1.39794000867204 5442 3.73583833431707 12.2838698027177 40 1.61278385671974 177 2.25042000230889 0.399530495237235 100 FALSE 3
141416 12753 341325 35497 8586 1422 133108 9889 76208 0.993176569258716 0.798879382637141 0.922632673389582 FALSE K18 K 18 6 0.68 0.16 0.16 30 9457 3.97579930967941 75755 4.87941703537498 22.1239522143753 28.3149627087321 36.1335885420104 48.206719028447 9361 3.97136863679142 64677 4.81075658200751 85.3765428024553 12.5608794470987 19.0083027969757 27.3327457983518 40.7455509686596 96 1.98677173426624 11078 4.04450056237064 14.6234571975447 99.0431485827767 100 21 1.34242268082221 519 2.7160033436348 0.685103293511979 22 1.36172783601759 10253 4.01089331310438 13.5344201702858 53 1.73239375982297 306 2.48713837547719 0.403933733746947 99.0196078431373 FALSE 3
17613 1514 40063 4467 957 1234 12026 3999 12270 0.963488181773848 0.806519966742853 0.922574635228496 FALSE K2 K 2 6 0.68 0.16 0.16 3.75 3940 3.5956064348656 12207 4.0866445206108 26.5421479478987 33.9559269271729 42.5083968214959 56.1726878020808 3870 3.58782317131896 9879 3.99475694458763 80.9289751781765 14.9104160340115 22.2593379896751 31.7845935823464 47.6870128555522 70 1.85125834871908 2328 3.36716948853468 19.0710248218235 99.1408934707904 100 30 1.49136169383427 448 2.65224634100332 3.67002539526501 20 1.32221929473392 1830 3.2626883443017 14.9913983779798 20 1.32221929473392 50 1.70757017609794 0.409601048578684 100 FALSE 3
172241 13989 419872 43616 9671 1767 150311 10735 92438 0.993595707285576 0.807514225663957 0.925820449834435 FALSE K20 K 20 6 0.68 0.16 0.16 30 10204 4.00881300905209 91870 4.96317844362156 19.7376727985196 25.7777294002395 33.5288995319473 45.76684445412 10100 4.00436437110775 80501 4.90580667015885 87.6249047567214 11.9563732127551 18.0718251947181 26.1276257437796 39.3995105650861 104 2.02118929906994 11369 4.05576046468773 12.3750952432785 98.988477438649 99.9648166065617 27 1.44715803134222 591 2.77232170672292 0.643300315663437 24 1.39794000867204 10463 4.01969773098019 11.3889191248503 53 1.73239375982297 315 2.4996870826184 0.342875802764776 99.0476190476191 FALSE 3
120202 12045 310898 32756 8186 1721 93442 10220 80988 0.992603842422013 0.807502345926865 0.923235427071242 FALSE K21 K 21 6 0.68 0.16 0.16 30 9773 3.99007233469215 80509 4.90584982664232 20.1418474953111 26.4156802345079 34.2781552373027 46.4333180141351 9673 3.98560608305244 70022 4.84524071333469 86.974127116223 12.0419296792437 18.3727971209049 26.5673645425723 39.8246265459427 100 2.00432137378264 10487 4.02069267868203 13.025872883777 98.8175836750262 100 27 1.44715803134222 598 2.77742682238931 0.742774099790086 26 1.43136376415899 9541 3.97963941222291 11.8508489734067 47 1.68124123737559 348 2.54282542695918 0.432249810580184 100 FALSE 3
156528 15240 401444 38765 10015 2003 114841 10934 99104 0.993461414171632 0.808534468759229 0.918610659649393 FALSE K22 K 22 6 0.68 0.16 0.16 30 10347 4.01485642004451 98481 4.99335685978662 19.2097968135986 25.530813050233 33.4694001888689 45.9225637432601 10242 4.01042717271705 86738 4.93821441093027 88.0758725033255 11.9636145633978 18.3206898937029 26.5927275242685 39.9963107288616 105 2.02530586526477 11743 4.069816042572 11.9241274966745 98.6460018734565 99.9574214425615 26 1.43136376415899 647 2.81157500587059 0.656979518891969 26 1.43136376415899 10680 4.02861191506623 10.8447314710452 53 1.73239375982297 416 2.62013605497376 0.42241650673734 99.2788461538462 FALSE 3
108407 9919 269510 26669 6322 1612 93894 9448 65795 0.991488714797251 0.807052207491899 0.918245927768687 FALSE K23 K 23 6 0.68 0.16 0.16 30 9101 3.95913683117037 65432 4.81579683247286 21.7431837632962 28.2048538941191 36.229979215063 48.326506907935 9003 3.95443548632848 56257 4.75018428871786 85.977809023108 12.9868283058108 19.515793590131 27.9556321879944 41.3104147039479 98 1.99563519459755 9175 3.96265340489321 14.022190976892 98.9209809264305 100 24 1.39794000867204 560 2.74896286125616 0.855850348453356 24 1.39794000867204 8353 3.9218944709291 12.765924929698 50 1.70757017609794 262 2.41995574848976 0.400415698740677 100 FALSE 3
108885 9554 260496 26987 6100 1532 75524 9476 65511 0.992001343134435 0.810352459768535 0.917387779550338 FALSE K24 K 24 6 0.68 0.16 0.16 30 9108 3.95947070207511 65118 4.81370772268863 20.1203968180841 26.5410485580024 34.5649436407752 47.0131146533984 9007 3.95462837750727 56931 4.75535644068327 87.4274394176725 12.4782631606682 18.9299327255801 27.2329662222691 40.7510846463263 101 2.00860017176192 8187 3.91317783399047 12.5725605823275 98.6319775253451 99.9877855136192 25 1.41497334797082 524 2.72015930340596 0.80469301882736 26 1.43136376415899 7408 3.86975959478241 11.3762707699868 50 1.70757017609794 255 2.40823996531185 0.391596793513314 100 FALSE 3
