unaligned aligned_unmapped mapped_to_exon mapped_to_intron ambiguous_mapping mapped_to_ERCC mapped_to_MT number_of_genes total_count_per_cell non_ERCC_percent non_mt_percent non_ribo_percent outliers H1975 H2228 HCC827 poor_quality traj total_features log10_total_features total_counts log10_total_counts pct_counts_top_50_features pct_counts_top_100_features pct_counts_top_200_features pct_counts_top_500_features total_features_endogenous log10_total_features_endogenous total_counts_endogenous log10_total_counts_endogenous pct_counts_endogenous pct_counts_top_50_features_endogenous pct_counts_top_100_features_endogenous pct_counts_top_200_features_endogenous pct_counts_top_500_features_endogenous total_features_feature_control log10_total_features_feature_control total_counts_feature_control log10_total_counts_feature_control pct_counts_feature_control pct_counts_top_50_features_feature_control pct_counts_top_100_features_feature_control total_features_ercc log10_total_features_ercc total_counts_ercc log10_total_counts_ercc pct_counts_ercc total_features_mt log10_total_features_mt total_counts_mt log10_total_counts_mt pct_counts_mt total_features_rbp log10_total_features_rbp total_counts_rbp log10_total_counts_rbp pct_counts_rbp pct_counts_top_50_features_rbp is_cell_control Seurat
16923 1446 22243 7534 604 37 5215 2000 5203 0.998462423604723 0.803382662303704 0.881028481590464 FALSE 1 1 7 NO YES 1958 3.29203443599474 5158 3.71256552787331 24.9515316013959 33.8891043039938 45.2113222179139 64.9670414889492 1922 3.28397928423848 4446 3.64806712944893 86.1962000775494 17.3639226270805 26.5632028789924 38.8663967611336 60.6612685560054 36 1.56820172406699 712 2.85308952985187 13.8037999224506 100 100 5 0.778151250383644 8 0.954242509439325 0.155098875533152 19 1.30102999566398 683 2.83505610172012 13.2415664986429 12 1.11394335230684 21 1.34242268082221 0.407134548274525 100 FALSE 1
75207 6822 120307 40932 3422 67 7985 4379 16746 0.999104263108143 0.861459452489275 0.857637132666229 FALSE 1 1 7 NO YES 4193 3.62262842612932 16545 4.21869301999136 16.4097914777879 24.7748564521003 34.9652462979752 51.532184950136 4156 3.61878002450621 15980 4.20360395150449 96.5850710184346 16.1326658322904 24.180225281602 34.1864831038799 50.8448060075094 37 1.57978359661681 565 2.75281643118827 3.41492898156543 100 100 4 0.698970004336019 14 1.17609125905568 0.0846177092777274 20 1.32221929473392 514 2.71180722904119 3.10667875491085 13 1.14612803567824 37 1.57978359661681 0.223632517376851 100 FALSE 1
90502 8197 142231 45978 4106 103 5459 4949 20578 0.998979492176606 0.871416074996882 0.845028260750189 FALSE 1 1 7 NO YES 4709 3.6730209071289 20302 4.30756021462174 15.8654319771451 24.6773716875185 34.9817751945621 50.9063146488031 4663 3.66875854175096 19785 4.29635800474139 97.453452861787 15.9009350518069 24.6702047005307 34.7182208743998 50.5635582512004 46 1.67209785793572 517 2.71432975974523 2.54654713821298 100 100 4 0.698970004336019 21 1.34242268082221 0.103438084917742 18 1.27875360095283 445 2.64933485871214 2.19190227563787 24 1.39794000867204 51 1.7160033436348 0.251206777657374 100 FALSE 1
82032 7890 134905 36592 3966 158 9720 4728 19274 0.99844349849619 0.859032893608471 0.848033180433133 FALSE 1 1 7 NO YES 4492 3.65253641859303 19026 4.27937031817911 16.8926731840639 25.5387364658888 35.7983811626196 52.0655944497004 4446 3.64806712944893 18255 4.26140562707414 95.9476505834122 16.3571624212545 24.7493837304848 34.7795124623391 51.1257189811011 46 1.67209785793572 771 2.88761730033574 4.05234941658783 100 100 6 0.845098040014257 30 1.49136169383427 0.157678965625985 20 1.32221929473392 685 2.83632411570675 3.60033638179334 20 1.32221929473392 56 1.75587485567249 0.294334069168506 100 FALSE 1
27352 2067 38975 11462 984 240 5525 2111 5542 0.995308551073063 0.838325512742105 0.857811516038405 FALSE 1 7 1 NO YES 2043 3.31048089146268 5471 3.73814608871206 20.727472125754 30.1955766770243 42.2774629866569 62.7124840065801 2011 3.30362797638389 5044 3.70286117057293 92.195211113142 18.1601903251388 27.53766851705 39.7700237906423 61.1617763679619 32 1.51851393987789 427 2.63144376901317 7.80478888685798 100 100 6 0.845098040014257 26 1.43136376415899 0.475233046974959 18 1.27875360095283 383 2.58433122436753 7.00054834582343 8 0.954242509439325 18 1.27875360095283 0.329007494059587 100 FALSE 1
38499 3753 45472 22052 1182 81 4830 2467 6553 0.998016174274354 0.84861895185622 0.86525123569169 FALSE 1 7 1 NO YES 2392 3.37894269861344 6471 3.81103850860422 18.0961211559264 27.244629887189 38.633905115129 57.9972183588317 2358 3.3727279408856 6037 3.78089310868708 93.2931540720136 16.0510187179062 24.8302136822925 36.2928606923969 56.2199768096737 34 1.54406804435028 434 2.63848925695464 6.7068459279864 100 100 6 0.845098040014257 13 1.14612803567824 0.200896306598671 19 1.30102999566398 397 2.59988307207369 6.13506413228249 9 1 24 1.39794000867204 0.370885489105239 100 FALSE 1
63833 5695 84733 29189 2014 105 4374 3797 12471 0.998556650630618 0.866971372891531 0.870178117089153 FALSE 1 7 1 NO YES 3620 3.55882852481701 12270 4.08887995610805 15.9820700896496 24.2216788916055 34.4091279543602 51.9967400162999 3579 3.55388302664387 11806 4.07213956323974 96.2184189079055 15.517533457564 23.4626461121464 33.4914450279519 51.228189056412 41 1.6232492903979 464 2.66745295288995 3.78158109209454 100 100 5 0.778151250383644 18 1.27875360095283 0.146699266503667 17 1.25527250510331 403 2.60638136511061 3.28443357783211 19 1.30102999566398 43 1.64345267648619 0.350448247758761 100 FALSE 0
44044 5050 59866 16986 1997 26 7197 2687 8297 0.999156320357772 0.847535252684663 0.855006803655775 FALSE 1 7 1 NO YES 2581 3.4119562379304 8170 3.91227521049881 19.3512851897185 28.9473684210526 40.2447980416157 59.2778457772338 2544 3.40568778667278 7690 3.88598281135497 94.124847001224 17.7893368010403 27.1781534460338 38.4915474642393 58.1144343302991 37 1.57978359661681 480 2.68214507637383 5.87515299877601 100 100 5 0.778151250383644 7 0.903089986991944 0.0856793145654835 18 1.27875360095283 435 2.63948648926859 5.32435740514076 14 1.17609125905568 38 1.5910646070265 0.465116279069767 100 FALSE 0
106829 9667 132793 45104 4320 109 7476 5189 20478 0.998876842953962 0.861216915293868 0.871520230725544 FALSE 1 7 1 NO YES 4947 3.69442969095708 20191 4.30517933756404 15.125550988064 23.1291169332871 33.1088108563221 49.1060373433708 4893 3.68966396501577 19534 4.2908134155608 96.7460749839037 14.9022217671752 22.7091225555442 32.4306337667656 48.5051704719975 54 1.74036268949424 657 2.81822589361396 3.25392501609628 99.3911719939117 100 5 0.778151250383644 23 1.38021124171161 0.113912139071864 18 1.27875360095283 569 2.75587485567249 2.81808726660393 31 1.50514997831991 65 1.81954393554187 0.321925610420484 100 FALSE 0
43164 3304 68472 18599 1867 81 8385 2924 9274 0.998706058875667 0.834914814713268 0.860037890836866 FALSE 2 2 5 NO YES 2807 3.44839710345777 9145 3.96123119704466 19.3876435210498 28.529250956807 40.2624384909787 59.01585565883 2768 3.44232295574557 8531 3.93105084677739 93.2859486057955 17.0554448482007 26.116516234908 37.8619153674833 57.2969171257766 39 1.60205999132796 614 2.78887511577542 6.71405139420448 100 100 5 0.778151250383644 12 1.11394335230684 0.131219245489338 18 1.27875360095283 573 2.75891189239797 6.26571897211591 16 1.23044892137827 29 1.47712125471966 0.317113176599235 100 FALSE 1
86642 7344 141575 43101 4378 123 10851 4728 18895 0.998676898121896 0.862556231350857 0.86393179998317 FALSE 2 0 7 NO NO 4511 3.65436909097529 18649 4.27067883614471 15.6308649257333 23.867231486943 34.0715319856293 50.4102096627165 4458 3.64923747234961 17914 4.25321681250213 96.0587699072336 14.9492017416546 23.0545941721559 33.1026013174054 49.5366752260802 53 1.73239375982297 735 2.8668778143375 3.94123009276637 99.5918367346939 100 8 0.954242509439325 25 1.41497334797082 0.134055445332189 19 1.30102999566398 641 2.80753502806885 3.43718161831734 26 1.43136376415899 69 1.84509804001426 0.369993029116843 100 FALSE 1
43762 4688 50463 26759 1364 80 11453 2706 7621 0.997244454799574 0.83571709639717 0.895681805954854 FALSE 1 8 0 NO NO 2605 3.41597441137657 7500 3.87511916546257 21.72 29.8933333333333 40.0533333333333 58.3733333333333 2571 3.41027096425218 6662 3.82366981326814 88.8266666666667 15.9411588111678 23.9267487241069 34.5691984389072 54.3830681477034 34 1.54406804435028 838 2.9237619608287 11.1733333333333 100 100 4 0.698970004336019 21 1.34242268082221 0.28 18 1.27875360095283 796 2.90145832139611 10.6133333333333 12 1.11394335230684 21 1.34242268082221 0.28 100 FALSE 0
49695 4064 73431 19171 2257 166 9839 3222 10144 0.99645110311864 0.848679021245387 0.879435252922661 FALSE 1 8 0 NO NO 3100 3.49150176623733 10008 4.00039068924991 18.015587529976 26.808553157474 37.7098321342926 55.4256594724221 3063 3.48628876096057 9342 3.97048634884765 93.3453237410072 15.7567972596874 24.3095696852922 35.1316634553629 53.5859558980946 37 1.57978359661681 666 2.82412583391655 6.65467625899281 100 100 6 0.845098040014257 36 1.56820172406699 0.359712230215827 18 1.27875360095283 604 2.78175537465247 6.03517186250999 13 1.14612803567824 26 1.43136376415899 0.259792166266986 100 FALSE 0
36610 4155 48405 15491 985 160 4021 2594 7245 0.998343683922231 0.853278121665593 0.860454298889857 FALSE 1 8 0 NO NO 2492 3.39672227850377 7133 3.85333310500234 17.4821253329595 27.1694939015842 38.8896677414832 58.5307724660031 2461 3.3912880485953 6789 3.8318697742805 95.1773447357353 16.6003829724554 25.9832081307998 37.560760053027 57.5342465753425 31 1.50514997831991 344 2.53781909507327 4.82265526426468 100 100 6 0.845098040014257 11 1.07918124604762 0.154212813682882 16 1.23044892137827 313 2.49692964807321 4.38805551661293 9 1 20 1.32221929473392 0.280386933968877 100 FALSE 0
48363 4341 56811 24495 1786 9 6156 2932 8506 0.999412178462953 0.848577473726102 0.877262077049051 FALSE 1 8 0 NO NO 2831 3.45209324901773 8389 3.9237619608287 18.1547264274645 26.9161997854333 37.8948623197044 56.5860054833711 2789 3.4456042032736 7863 3.89564350482408 93.7298843723924 16.1897494594938 24.7106702276485 35.6988426809106 55.0171690194582 42 1.63346845557959 526 2.72181061521255 6.27011562760758 100 100 4 0.698970004336019 5 0.778151250383644 0.0596018595780188 19 1.30102999566398 476 2.67851837904011 5.67409703182739 19 1.30102999566398 45 1.66275783168157 0.536416736202169 100 FALSE 0
19948 1713 32642 8485 1105 62 1959 2071 5135 0.997663094454405 0.854917232999188 0.85939462630063 FALSE 1 7 1 NO YES 2002 3.30168094929358 5053 3.7036352375839 17.0195923213932 26.3407876509005 38.9669503265387 60.6570354245003 1977 3.29622628726116 4891 3.68948644836425 96.7939837720166 16.7859333469638 26.0887344101411 38.7241872827643 60.62154978532 25 1.41497334797082 162 2.21218760440396 3.20601622798338 100 100 4 0.698970004336019 12 1.11394335230684 0.237482683554324 16 1.23044892137827 138 2.14301480025409 2.73105086087473 5 0.778151250383644 12 1.11394335230684 0.237482683554324 100 FALSE 0
59990 5754 99496 28925 2590 54 4994 4053 14188 0.999365660417701 0.861643641907497 0.847405661540977 FALSE 1 7 1 NO YES 3842 3.58467038446435 13953 4.14469871864312 16.1757328173153 25.0197090231491 35.390238658353 52.4260015767218 3800 3.5798978696031 13435 4.12826999516963 96.2875367304522 15.7350204689245 24.2649795310755 34.4398957945664 51.6858950502419 42 1.63346845557959 518 2.71516735784846 3.71246326954777 100 100 2 0.477121254719662 9 1 0.0645022575790153 19 1.30102999566398 465 2.66838591669 3.33261664158246 21 1.34242268082221 44 1.65321251377534 0.315344370386297 100 FALSE 0
38789 3729 49407 19533 1391 21 7034 2602 7238 0.999309200056218 0.831168830020491 0.871924741745314 FALSE 1 7 1 NO YES 2500 3.3981136917305 7128 3.85302861471299 18.3641975308642 26.837822671156 37.9769921436588 58.0527497194164 2466 3.39216914948974 6624 3.82118588260885 92.9292929292929 15.8212560386473 23.9734299516908 35.2053140096618 56.0839371980676 34 1.54406804435028 504 2.70329137811866 7.07070707070707 100 100 3 0.602059991327962 5 0.778151250383644 0.0701459034792368 19 1.30102999566398 469 2.67209785793572 6.57968574635241 12 1.11394335230684 30 1.49136169383427 0.420875420875421 100 FALSE 0
31261 2234 43082 12726 1035 78 3573 2433 6834 0.997951417913445 0.846649106165278 0.849281754050696 FALSE 1 7 1 NO YES 2360 3.37309598707873 6756 3.82975391892497 18.4872705743043 27.5162818235642 39.2391947898165 59.3694493783304 2327 3.36698297597785 6411 3.80699351368211 94.8934280639432 17.6571517703946 26.4545312743722 37.9971923256902 58.4152238340353 33 1.53147891704226 345 2.53907609879278 5.10657193605684 100 100 4 0.698970004336019 14 1.17609125905568 0.207223208999408 17 1.25527250510331 303 2.48287358360875 4.48490230905861 12 1.11394335230684 28 1.46239799789896 0.414446417998816 100 FALSE 0
66604 6039 99275 32617 2751 93 5260 3990 13832 0.998770965154156 0.861480624015702 0.854684170991779 FALSE 2 2 5 NO YES 3815 3.58160836603206 13630 4.13452771779734 15.9354365370506 24.3800440205429 35.2531181217902 52.0689655172414 3770 3.57645653240562 13145 4.11879362794435 96.441672780631 15.5344237352606 23.7809052871814 34.4465576264739 51.3731456827691 45 1.66275783168157 485 2.68663626926229 3.55832721936904 100 100 7 0.903089986991944 17 1.25527250510331 0.12472487160675 19 1.30102999566398 430 2.63447727016073 3.15480557593544 19 1.30102999566398 38 1.5910646070265 0.278796771826853 100 FALSE 1
37382 3514 57552 16984 2057 14 3798 2956 8413 0.999524544158416 0.851063828775628 0.869011210018769 FALSE 1 7 1 NO YES 2854 3.45560611258187 8288 3.91850213963617 16.8918918918919 25.6274131274131 36.4382239382239 55.2002895752896 2812 3.4491697321652 7878 3.89647110047928 95.0530888030888 15.968519928916 24.3082000507743 35.046966235085 54.2269611576542 42 1.63346845557959 410 2.61384182187607 4.9469111969112 100 100 3 0.602059991327962 4 0.698970004336019 0.0482625482625483 18 1.27875360095283 369 2.56820172406699 4.45222007722008 21 1.34242268082221 37 1.57978359661681 0.446428571428571 100 FALSE 0
46771 4105 62375 26324 2172 224 6139 3178 9924 0.997783150949433 0.845425230909487 0.86446910069619 FALSE 1 7 1 NO YES 3071 3.48742121135947 9791 3.99087140480149 17.4548054335614 26.1771014196711 37.1769992850577 55.224185476458 3028 3.48129927333286 9233 3.96538987021512 94.3008885711368 15.8669988086212 24.4232643777754 35.3514567312899 53.8178273583884 43 1.64345267648619 558 2.74741180788642 5.69911142886324 100 100 7 0.903089986991944 22 1.36172783601759 0.224696149525074 19 1.30102999566398 500 2.69983772586725 5.10673067102441 17 1.25527250510331 36 1.56820172406699 0.367684608313758 100 FALSE 0
26162 2193 32973 12878 959 26 7613 1756 4446 0.998650470088505 0.802294195226509 0.878315613325206 FALSE 1 7 1 NO YES 1700 3.23070431361257 4377 3.64127575723191 23.4407128169979 33.2419465387252 45.1907699337446 66.5067397761023 1674 3.22401481137286 3885 3.58950279626376 88.759424263194 18.1981981981982 27.9279279279279 40.3346203346203 63.4491634491634 26 1.43136376415899 492 2.69284691927723 11.240575736806 100 100 4 0.698970004336019 6 0.845098040014257 0.137080191912269 16 1.23044892137827 471 2.67394199863409 10.7607950651131 6 0.845098040014257 15 1.20411998265592 0.342700479780672 100 FALSE 0
41787 3999 67679 19377 2241 66 3088 3177 9721 0.998456947846459 0.843123134612567 0.859581463243017 FALSE 1 7 1 NO YES 3049 3.48429983934679 9558 3.98041246160689 16.4783427495292 25.2877170956267 35.624607658506 54.5093115714585 3013 3.47914324797861 9233 3.96538987021512 96.5997070516844 16.094443842738 24.5099101050579 34.8424130835048 54.0344416765948 36 1.56820172406699 325 2.51321760006794 3.40029294831555 100 100 7 0.903089986991944 15 1.20411998265592 0.156936597614564 16 1.23044892137827 284 2.45484486000851 2.97133291483574 13 1.14612803567824 26 1.43136376415899 0.272023435865244 100 FALSE 0
54513 4811 84887 22916 2915 68 9335 3695 12484 0.998157640981931 0.847084267184328 0.851649429950793 FALSE 1 7 1 NO YES 3544 3.54961623951909 12318 4.0905754552222 17.2187043351193 26.5871082968014 37.4492612437084 54.4974833576879 3509 3.54530711646582 11642 4.06606489745968 94.5120961194999 15.9508675485312 24.8668613640268 35.5007730630476 52.868922865487 35 1.55630250076729 676 2.83058866868514 5.48790388050008 100 100 5 0.778151250383644 23 1.38021124171161 0.186718623153109 16 1.23044892137827 627 2.7979596437372 5.09011203117389 14 1.17609125905568 26 1.43136376415899 0.21107322617308 100 FALSE 2
42263 3406 57131 22380 1670 41 9617 2525 7613 0.998292393276905 0.838040193303507 0.859318456169111 FALSE 2 2 5 NO YES 2435 3.38667728396084 7504 3.87535069657929 20.6423240938166 29.8107675906183 41.6577825159915 61.2206823027719 2401 3.38057300306689 6835 3.8348020540487 91.0847547974414 17.0885149963424 26.0424286759327 38.1711777615216 58.6539868324799 34 1.54406804435028 669 2.82607480270083 8.91524520255864 100 100 4 0.698970004336019 13 1.14612803567824 0.173240938166311 20 1.32221929473392 635 2.80345711564841 8.46215351812367 10 1.04139268515822 21 1.34242268082221 0.279850746268657 100 FALSE 1
56866 5906 82586 28571 2639 100 4497 3513 11145 0.998833556752953 0.856886495417778 0.869896034189292 FALSE 2 2 5 NO YES 3377 3.52865964523499 10985 4.04083959468534 15.8761948111061 24.07828857533 34.6927628584433 52.6536185707783 3333 3.52296559549199 10565 4.02391060635092 96.1766044606281 15.4377662091813 23.4074775201136 33.8192143871273 51.9829626123994 44 1.65321251377534 420 2.62428209583567 3.82339553937187 100 100 5 0.778151250383644 13 1.14612803567824 0.118343195266272 20 1.32221929473392 369 2.56820172406699 3.35912608101957 19 1.30102999566398 38 1.5910646070265 0.345926263086026 100 FALSE 1
42162 3770 56842 22819 2242 109 2830 3225 9441 0.997669737318431 0.862938247152909 0.857217607014504 FALSE 2 2 5 NO YES 3105 3.49220145139254 9311 3.96904296730581 16.2710772204919 24.5516056277521 34.9908710127806 53.5066050907529 3065 3.48657215051836 8971 3.95288926491093 96.3484051122328 16.0071340987627 24.0775833240441 34.4220265299298 53.0375654887972 40 1.61278385671974 340 2.5327543789925 3.65159488776716 100 100 7 0.903089986991944 22 1.36172783601759 0.236279669208463 16 1.23044892137827 282 2.45178643552429 3.02867575985394 17 1.25527250510331 36 1.56820172406699 0.386639458704758 100 FALSE 1
49529 4811 76150 24267 2766 129 4733 3259 10008 0.996602716829933 0.853517185398164 0.86011105104811 FALSE 2 0 7 NO NO 3133 3.49609899213257 9864 3.99409708958821 16.2814274128143 24.4322789943228 35.4014598540146 53.9537712895377 3086 3.4895366294821 9467 3.97625824925705 95.9752635847526 15.9290165839231 23.9357769092638 34.8368015210732 53.4382592162248 47 1.68124123737559 397 2.59988307207369 4.02473641524736 100 100 7 0.903089986991944 34 1.54406804435028 0.344687753446878 19 1.30102999566398 323 2.51054501020661 3.27453365774534 21 1.34242268082221 40 1.61278385671974 0.40551500405515 100 FALSE 1
76179 7085 118730 39736 3439 176 9072 4424 17562 0.998918118096505 0.857761074559981 0.842443433297214 FALSE 2 0 7 NO NO 4223 3.62572390952576 17326 4.2387233753954 16.8417407364654 25.6608565162184 36.5577744430336 52.9608680595637 4181 3.62138402848165 16666 4.22185743541914 96.1906960637193 16.3866554662186 25.0210008400336 35.5754230169207 52.0700828033121 42 1.63346845557959 660 2.82020145948564 3.80930393628073 100 100 6 0.845098040014257 19 1.30102999566398 0.109661779983839 20 1.32221929473392 603 2.78103693862113 3.48031859632922 16 1.23044892137827 38 1.5910646070265 0.219323559967679 100 FALSE 1
45413 4266 76373 19416 2142 105 7580 3278 10832 0.998061298930889 0.847304282821913 0.847765096228678 FALSE 2 0 7 NO NO 3162 3.50009919191572 10706 4.02966780267532 17.9805716420699 27.1903605454885 38.5858397160471 56.5477302447226 3121 3.4944328987264 10165 4.00715010536668 94.9467588268261 17.0388588293163 25.9222823413674 37.2060993605509 55.4648303000492 41 1.6232492903979 541 2.73399928653839 5.05324117317392 100 100 6 0.845098040014257 21 1.34242268082221 0.196151690640762 19 1.30102999566398 493 2.69372694892365 4.60489445170932 16 1.23044892137827 27 1.44715803134222 0.252195030823837 100 FALSE 1
53540 4456 83029 24652 2146 42 8840 3349 11299 0.999291971856543 0.840959376191734 0.848038898983185 FALSE 2 0 7 NO NO 3218 3.50772097668561 11153 4.04743064015554 18.1565498072268 27.2751725993006 38.1153052990227 55.33937057294 3174 3.50174372962799 10473 4.02011256956547 93.9029857437461 16.5091186861453 25.2172252458703 36.0068748209682 53.7859257137401 44 1.65321251377534 680 2.83314711191279 6.09701425625392 100 100 3 0.602059991327962 8 0.954242509439325 0.0717295794853403 21 1.34242268082221 618 2.79169064902012 5.54111001524254 20 1.32221929473392 54 1.74036268949424 0.484174661526047 100 FALSE 1
20839 1839 28687 8849 1145 81 2192 1855 4495 0.997107895445811 0.83426028735426 0.863624330090478 FALSE 2 5 2 NO YES 1791 3.25333800532611 4422 3.6457169393696 18.1365897783808 27.6119402985075 40.3663500678426 63.9529624604251 1758 3.24526583945746 4165 3.61971926561173 94.1881501582994 17.1188475390156 26.3865546218487 39.327731092437 63.1932773109244 33 1.53147891704226 257 2.41161970596323 5.81184984170059 100 100 4 0.698970004336019 13 1.14612803567824 0.293984622342831 16 1.23044892137827 224 2.35218251811136 5.06558118498417 13 1.14612803567824 20 1.32221929473392 0.452284034373587 100 FALSE 0
57511 5685 90126 24688 2410 154 4907 3872 13369 0.999027600419607 0.86289176388444 0.838581166443888 FALSE 2 2 5 NO YES 3712 3.56972494922616 13177 4.11984950321152 16.9158382029293 25.4762085451924 36.1007816650224 53.1000986567504 3667 3.56442932699798 12710 4.10417971872065 96.4559459664567 16.7820613690008 25.0904799370574 35.5232100708104 52.5255704169945 45 1.66275783168157 467 2.67024585307412 3.5440540335433 100 100 7 0.903089986991944 13 1.14612803567824 0.0986567503984215 16 1.23044892137827 397 2.59988307207369 3.01282537755179 22 1.36172783601759 57 1.76342799356294 0.432571905593079 100 FALSE 1
25714 2168 36876 13260 1031 35 2958 2276 6020 0.998671094686593 0.844186045109325 0.848171348552577 FALSE 2 2 5 NO YES 2202 3.34301449715077 5929 3.77305469336426 18.2155506830832 27.4919885309496 39.450160229381 59.993253499747 2170 3.33665982345442 5664 3.75319991419942 95.5304435823916 17.2139830508475 26.3947740112994 38.3827683615819 59.3043785310734 32 1.51851393987789 265 2.42488163663107 4.46955641760837 100 100 5 0.778151250383644 8 0.954242509439325 0.134930005059875 17 1.25527250510331 245 2.39093510710338 4.13223140495868 10 1.04139268515822 12 1.11394335230684 0.202395007589813 100 FALSE 1
62114 5291 105325 24842 3399 64 7299 4180 15522 0.999162478418269 0.850985697171121 0.854528505006761 FALSE 2 2 5 NO YES 3996 3.60173414826011 15325 4.18542882122067 16.6982055464927 25.6378466557912 36.0913539967374 52.6851549755302 3950 3.59670702968145 14682 4.16681479879091 95.8042414355628 16.1285928347637 24.6832856559052 34.8930663397357 51.6687099850157 46 1.67209785793572 643 2.80888586735981 4.19575856443719 100 100 7 0.903089986991944 12 1.11394335230684 0.0783034257748776 19 1.30102999566398 584 2.76715586608218 3.81076672104405 20 1.32221929473392 47 1.68124123737559 0.306688417618271 100 FALSE 1
43175 4517 62748 18978 1696 111 9106 2930 9153 0.998361191960711 0.829564076445358 0.859717185931186 FALSE 2 2 5 NO YES 2833 3.45239984591144 9038 3.95612038639302 20.3584863907944 29.3538393449878 40.3407833591503 58.5527771630892 2796 3.44669246637153 8392 3.92391722311311 92.8524009736667 17.9575786463298 26.5848427073403 37.6668255481411 56.5657769304099 37 1.57978359661681 646 2.8109042806687 7.14759902633326 100 100 6 0.845098040014257 15 1.20411998265592 0.165965921664085 19 1.30102999566398 612 2.78746047451842 6.77140960389467 12 1.11394335230684 19 1.30102999566398 0.210223500774508 100 FALSE 1
185677 17270 276861 76883 8634 79 31879 7262 37469 0.99975980116903 0.844057754185044 0.859697120366938 FALSE 2 2 5 NO YES 6787 3.83174183364564 36899 4.56702636615906 15.8269871812244 24.0223312284886 33.5754356486626 47.9714897422694 6728 3.82795052830263 34940 4.54333533019091 94.6909130328735 14.1814539210074 21.8803663423011 31.3136805953062 45.9358900973097 59 1.77815125038364 1959 3.29225607135648 5.30908696712648 99.5405819295559 100 7 0.903089986991944 9 1 0.0243909049025719 21 1.34242268082221 1849 3.26717172840301 5.01097590720616 31 1.50514997831991 101 2.00860017176192 0.273720155017751 100 FALSE 2
44426 3749 72522 17725 1540 9 8489 3329 10590 0.999716712937 0.848914069075624 0.869120992331452 FALSE 2 2 5 NO YES 3195 3.50460677064195 10436 4.01857568346725 17.7462629359908 26.2265235722499 36.8532004599463 54.6090456113453 3159 3.4996870826184 9879 3.99475694458763 94.6627060176313 16.3376860006073 24.4356716266829 34.9529304585484 53.1835205992509 36 1.56820172406699 557 2.74663419893758 5.33729398236872 100 100 2 0.477121254719662 3 0.602059991327962 0.0287466462246071 18 1.27875360095283 523 2.71933128698373 5.01149865848984 16 1.23044892137827 31 1.50514997831991 0.297048677654274 100 FALSE 0
43412 3283 70189 12378 1726 202 11436 3057 10161 0.998031688812094 0.827674440677419 0.843026431427584 FALSE 2 2 5 NO YES 2953 3.47041049097593 10039 4.001733712809 20.0617591393565 29.1064847096324 40.4821197330411 58.3922701464289 2908 3.46374372124706 9330 3.96992818942812 92.9375435800379 17.545551982851 26.3879957127546 37.7706323687031 56.5380493033226 45 1.66275783168157 709 2.85125834871908 7.06245641996215 100 100 8 0.954242509439325 20 1.32221929473392 0.199223030182289 20 1.32221929473392 667 2.82477646247555 6.64408805657934 17 1.25527250510331 22 1.36172783601759 0.219145333200518 100 FALSE 1
29684 2741 54235 12935 1627 52 3544 2658 7813 0.998464097019757 0.853065402722302 0.832329665519435 FALSE 2 2 5 NO YES 2562 3.40874860618424 7704 3.88677264305444 18.0295950155763 27.5960539979232 38.8110072689512 58.2165109034268 2533 3.40380661054742 7402 3.8694077493822 96.079958463136 17.7519589300189 26.9386652256147 38.0707916779249 57.6736017292624 29 1.47712125471966 302 2.4814426285023 3.92004153686397 100 100 5 0.778151250383644 12 1.11394335230684 0.155763239875389 14 1.17609125905568 267 2.42813479402879 3.46573208722741 10 1.04139268515822 23 1.38021124171161 0.298546209761163 100 FALSE 1
191172 15924 300453 76974 8239 88 38294 7057 39588 0.999595836869861 0.846519147002496 0.858492255609716 FALSE 2 2 5 NO YES 6625 3.82125143154594 39099 4.59217675739587 17.4249980817924 25.5658712499041 35.4254584516228 50.0626614491419 6564 3.8172347304255 36933 4.56742634485257 94.4602163738203 15.6499607397179 23.4803563209054 33.1465085424959 48.0627081471854 61 1.79239168949825 2166 3.33585891131982 5.5397836261797 99.4921514312096 100 8 0.954242509439325 15 1.20411998265592 0.0383641525358705 20 1.32221929473392 2042 3.31026836663245 5.2226399652165 33 1.53147891704226 109 2.04139268515822 0.278779508427326 100 FALSE 0
63162 5299 109674 19532 3100 92 6249 4475 16660 0.999519807323217 0.853901560111704 0.855161551523679 FALSE 2 2 5 NO YES 4259 3.62940959910272 16395 4.21473790964446 15.9743824336688 24.3244891735285 34.5593168648978 50.8569685879841 4212 3.62459145912685 15802 4.19873954010442 96.383043610857 15.5549930388558 23.7185166434629 33.6286546006835 50.0506265029743 47 1.68124123737559 593 2.77378644498119 3.61695638914303 100 100 5 0.778151250383644 8 0.954242509439325 0.0487953644403782 15 1.20411998265592 523 2.71933128698373 3.18999695028972 27 1.44715803134222 62 1.79934054945358 0.378164074412931 100 FALSE 0
24066 2110 30855 11346 1039 97 3833 2164 5789 0.996890652967886 0.830540679166452 0.848849803334249 FALSE 2 5 2 NO YES 2102 3.32283927268632 5718 3.75732009654667 21.5984610003498 31.112277019937 43.0045470444211 62.7142357467646 2071 3.3163897510732 5193 3.71550194529328 90.8184679958027 17.6583862892355 27.209705372617 39.3991912189486 60.4467552474485 31 1.50514997831991 525 2.72098574415374 9.18153200419727 100 100 5 0.778151250383644 18 1.27875360095283 0.314795383001049 18 1.27875360095283 489 2.69019608002851 8.55194123819517 8 0.954242509439325 18 1.27875360095283 0.314795383001049 100 FALSE 0
