"cell_name","cell_line_demuxlet","demuxlet_cls"
"CELL_003141","HCC827","DBL"
"CELL_000659","H1975","DBL"
"CELL_001631","A549","DBL"
"CELL_000095","HCC827","SNG"
"CELL_002164","H2228","DBL"
"CELL_002067","A549","DBL"
"CELL_002994","H2228","DBL"
"CELL_001681","H2228","DBL"
"CELL_003598","H1975","DBL"
"CELL_002209","H2228","DBL"
"CELL_002522","H1975","DBL"
"CELL_003614","HCC827","DBL"
"CELL_002225","H1975","DBL"
"CELL_002278","A549","DBL"
"CELL_003208","H1975","DBL"
"CELL_002955","HCC827","DBL"
"CELL_002191","H1975","DBL"
"CELL_002032","H1975","DBL"
"CELL_000595","H1975","DBL"
"CELL_001613","H1975","DBL"
"CELL_002060","H1975","DBL"
"CELL_001931","H2228","DBL"
"CELL_000792","HCC827","DBL"
"CELL_002577","H2228","DBL"
"CELL_000165","H2228","SNG"
"CELL_001041","H1975","DBL"
"CELL_003781","H2228","DBL"
"CELL_003173","H1975","DBL"
"CELL_002537","HCC827","DBL"
"CELL_003918","H1975","DBL"
"CELL_002588","H1975","DBL"
"CELL_002184","H1975","DBL"
"CELL_002767","H1975","DBL"
"CELL_003023","H1975","DBL"
"CELL_003038","A549","DBL"
"CELL_003659","H2228","DBL"
"CELL_002632","H1975","DBL"
"CELL_001317","H1975","DBL"
"CELL_003239","H2228","DBL"
"CELL_002690","HCC827","DBL"
"CELL_001466","H1975","SNG"
"CELL_002533","H1975","DBL"
"CELL_002367","H1975","DBL"
"CELL_000641","H2228","DBL"
"CELL_000158","H1975","SNG"
"CELL_000023","H1975","SNG"
"CELL_002651","H2228","DBL"
"CELL_002117","HCC827","DBL"
"CELL_003317","H1975","DBL"
"CELL_002718","H1975","DBL"
"CELL_000359","H1975","DBL"
"CELL_001237","H1975","DBL"
"CELL_001971","H1975","DBL"
"CELL_001970","H1975","DBL"
"CELL_002232","HCC827","DBL"
"CELL_000204","HCC827","SNG"
"CELL_002394","H1975","DBL"
"CELL_000944","H1975","DBL"
"CELL_000858","H1975","SNG"
"CELL_002147","HCC827","DBL"
"CELL_000555","H1975","DBL"
"CELL_003583","H1975","DBL"
"CELL_002963","H1975","DBL"
"CELL_003959","H2228","DBL"
"CELL_000069","H2228","SNG"
"CELL_003748","H1975","DBL"
"CELL_001743","H2228","DBL"
"CELL_000058","H1975","SNG"
"CELL_002115","H2228","DBL"
"CELL_003002","H1975","DBL"
"CELL_000525","H1975","DBL"
"CELL_003146","HCC827","DBL"
"CELL_001923","H1975","DBL"
"CELL_002168","H2228","DBL"
"CELL_003419","HCC827","DBL"
"CELL_003810","H2228","DBL"
"CELL_001868","H2228","DBL"
"CELL_000154","HCC827","SNG"
"CELL_002195","H1975","DBL"
"CELL_001280","HCC827","DBL"
"CELL_001333","H1975","DBL"
"CELL_003441","H1975","DBL"
"CELL_001049","H2228","DBL"
"CELL_003489","H1975","DBL"
"CELL_002722","H1975","DBL"
"CELL_000463","H1975","DBL"
"CELL_001250","H2228","DBL"
"CELL_000671","H1975","DBL"
"CELL_001266","H1975","DBL"
"CELL_000099","H2228","SNG"
"CELL_001217","H2228","DBL"
"CELL_003701","H1975","DBL"
"CELL_001392","H2228","DBL"
"CELL_001861","H1975","DBL"
"CELL_001151","HCC827","DBL"
"CELL_001173","H1975","DBL"
"CELL_002855","H2228","DBL"
"CELL_003929","H1975","DBL"
"CELL_000898","HCC827","DBL"
"CELL_003069","H2228","DBL"
"CELL_001794","H1975","DBL"
"CELL_002237","H2228","DBL"
"CELL_000522","H1975","DBL"
"CELL_000857","HCC827","DBL"
"CELL_000589","H1975","DBL"
"CELL_002196","H2228","DBL"
"CELL_000223","H2228","SNG"
"CELL_000614","H2228","DBL"
"CELL_002660","H1975","DBL"
"CELL_001950","H1975","DBL"
"CELL_002564","H2228","DBL"
"CELL_003593","H1975","DBL"
"CELL_002380","HCC827","DBL"
"CELL_001895","H1975","DBL"
"CELL_003205","H1975","DBL"
"CELL_002149","H2228","DBL"
"CELL_001584","H1975","DBL"
"CELL_003037","H2228","DBL"
"CELL_002961","HCC827","DBL"
"CELL_002594","H1975","DBL"
"CELL_002772","H1975","DBL"
"CELL_001860","HCC827","SNG"
"CELL_002373","H1975","DBL"
"CELL_003338","H1975","DBL"
"CELL_001048","H1975","DBL"
"CELL_000570","H1975","DBL"
"CELL_000118","H2228","SNG"
"CELL_003279","H2228","DBL"
"CELL_000991","H1975","DBL"
"CELL_003976","H2228","DBL"
"CELL_002306","A549","DBL"
"CELL_002629","A549","DBL"
"CELL_002350","H1975","DBL"
"CELL_002261","A549","DBL"
"CELL_000941","H1975","DBL"
"CELL_000054","HCC827","SNG"
"CELL_001452","H1975","DBL"
"CELL_000952","H2228","DBL"
"CELL_003606","H1975","DBL"
"CELL_001040","H1975","DBL"
"CELL_001199","H1975","DBL"
"CELL_003440","H1975","DBL"
"CELL_002054","H2228","DBL"
"CELL_001759","H1975","DBL"
"CELL_001393","H1975","DBL"
"CELL_001341","A549","DBL"
"CELL_003571","H1975","DBL"
"CELL_000198","H2228","SNG"
"CELL_003442","HCC827","DBL"
"CELL_003773","A549","DBL"
"CELL_001414","H1975","DBL"
"CELL_003061","A549","DBL"
"CELL_002011","HCC827","DBL"
"CELL_001369","HCC827","DBL"
"CELL_003365","H1975","DBL"
"CELL_001703","H1975","DBL"
"CELL_002713","H1975","DBL"
"CELL_000693","HCC827","DBL"
"CELL_001686","H2228","DBL"
"CELL_003746","H1975","DBL"
"CELL_002228","H2228","DBL"
"CELL_000658","H2228","DBL"
"CELL_002365","H2228","DBL"
"CELL_003797","H1975","DBL"
"CELL_001044","H2228","DBL"
"CELL_001282","H1975","DBL"
"CELL_003776","H1975","DBL"
"CELL_002839","H1975","DBL"
"CELL_001079","HCC827","DBL"
"CELL_001863","H1975","DBL"
"CELL_002636","H2228","DBL"
"CELL_001364","HCC827","DBL"
"CELL_000812","H1975","DBL"
"CELL_003700","A549","DBL"
"CELL_002391","H1975","DBL"
"CELL_000745","HCC827","DBL"
"CELL_002687","A549","DBL"
"CELL_003449","A549","DBL"
"CELL_002183","H2228","DBL"
"CELL_000431","H1975","DBL"
"CELL_001459","H1975","DBL"
"CELL_001605","HCC827","DBL"
"CELL_000275","H2228","SNG"
"CELL_001124","H1975","DBL"
"CELL_003540","H1975","DBL"
"CELL_001978","H1975","DBL"
"CELL_003601","H1975","DBL"
"CELL_000056","H1975","SNG"
"CELL_001359","H1975","DBL"
"CELL_003287","HCC827","DBL"
"CELL_002223","H2228","DBL"
"CELL_001047","H2228","DBL"
"CELL_000768","HCC827","DBL"
"CELL_002678","H1975","DBL"
"CELL_003286","H1975","DBL"
"CELL_003488","HCC827","DBL"
"CELL_002914","H1975","DBL"
"CELL_002608","H1975","DBL"
"CELL_000548","H1975","DBL"
"CELL_003619","H1975","DBL"
"CELL_001115","H1975","DBL"
"CELL_003965","H1975","DBL"
"CELL_002892","HCC827","DBL"
"CELL_002040","H1975","DBL"
"CELL_003754","H1975","DBL"
"CELL_002579","H1975","DBL"
"CELL_003824","H2228","DBL"
"CELL_002271","H2228","SNG"
"CELL_001321","H2228","SNG"
"CELL_003690","H2228","SNG"
"CELL_000293","H2228","DBL"
"CELL_001762","H1975","DBL"
"CELL_002285","H1975","DBL"
"CELL_000257","HCC827","DBL"
"CELL_001826","H2228","DBL"
"CELL_001879","HCC827","DBL"
"CELL_000580","H2228","DBL"
"CELL_000319","H1975","DBL"
"CELL_002697","H1975","DBL"
"CELL_001210","H1975","DBL"
"CELL_000166","HCC827","SNG"
"CELL_000502","H1975","DBL"
"CELL_003428","H1975","DBL"
"CELL_001489","H1975","DBL"
"CELL_003770","H1975","DBL"
"CELL_001011","H1975","DBL"
"CELL_000824","HCC827","DBL"
"CELL_002561","H1975","DBL"
"CELL_000662","H1975","DBL"
"CELL_002289","H2228","DBL"
"CELL_000617","H2228","DBL"
"CELL_003874","HCC827","DBL"
"CELL_001748","H1975","DBL"
"CELL_002759","H2228","DBL"
"CELL_000399","HCC827","DBL"
"CELL_001644","HCC827","DBL"
"CELL_003889","HCC827","DBL"
"CELL_002202","H1975","DBL"
"CELL_003148","HCC827","DBL"
"CELL_002483","HCC827","DBL"
"CELL_003574","HCC827","DBL"
"CELL_002163","H2228","DBL"
"CELL_003984","H1975","DBL"
"CELL_002086","H2228","DBL"
"CELL_002330","H1975","DBL"
"CELL_003307","H2228","DBL"
"CELL_000896","H1975","DBL"
"CELL_003494","H1975","DBL"
"CELL_001755","H1975","DBL"
"CELL_002910","H1975","DBL"
"CELL_003080","H2228","DBL"
"CELL_001267","H1975","DBL"
"CELL_002973","H1975","DBL"
"CELL_001532","H1975","DBL"
"CELL_002226","H1975","DBL"
"CELL_001145","H2228","DBL"
"CELL_002323","H2228","DBL"
"CELL_001107","H1975","DBL"
"CELL_002105","H1975","DBL"
"CELL_001946","HCC827","DBL"
"CELL_002128","H1975","DBL"
"CELL_001683","H1975","DBL"
"CELL_000318","H2228","DBL"
"CELL_002613","HCC827","DBL"
"CELL_002800","H1975","DBL"
"CELL_001821","HCC827","DBL"
"CELL_003007","A549","DBL"
"CELL_000302","HCC827","SNG"
"CELL_003140","H2228","DBL"
"CELL_003893","A549","DBL"
"CELL_001526","H1975","DBL"
"CELL_000064","H1975","SNG"
"CELL_000834","H1975","DBL"
"CELL_001620","H1975","DBL"
"CELL_002440","HCC827","DBL"
"CELL_001589","H1975","DBL"
"CELL_003036","H1975","DBL"
"CELL_002906","H2228","DBL"
"CELL_003493","H1975","DBL"
"CELL_001728","HCC827","DBL"
"CELL_000341","H1975","DBL"
"CELL_002038","H1975","DBL"
"CELL_002452","H1975","DBL"
"CELL_001042","H1975","DBL"
"CELL_002501","HCC827","DBL"
"CELL_000260","H1975","SNG"
"CELL_000607","HCC827","DBL"
"CELL_000268","H1975","DBL"
"CELL_001000","H2228","DBL"
"CELL_000386","H1975","DBL"
"CELL_001851","H1975","DBL"
"CELL_000101","H2228","SNG"
"CELL_000972","HCC827","DBL"
"CELL_000068","H2228","SNG"
"CELL_001299","HCC827","DBL"
"CELL_000532","H1975","DBL"
"CELL_001968","H1975","DBL"
"CELL_000652","H1975","DBL"
"CELL_002877","H1975","DBL"
"CELL_000515","H1975","DBL"
"CELL_001913","H1975","DBL"
"CELL_002583","H1975","DBL"
"CELL_001318","H1975","SNG"
"CELL_001642","H1975","DBL"
"CELL_003545","H1975","DBL"
"CELL_001845","H1975","DBL"
"CELL_003213","H1975","DBL"
"CELL_001542","H1975","DBL"
"CELL_003549","A549","DBL"
"CELL_003655","H1975","DBL"
"CELL_001963","H1975","DBL"
"CELL_000921","H2228","DBL"
"CELL_002849","A549","DBL"
"CELL_002806","HCC827","DBL"
"CELL_002139","H1975","DBL"
"CELL_000171","H1975","SNG"
"CELL_001198","H2228","DBL"
"CELL_003248","HCC827","DBL"
"CELL_003764","H1975","DBL"
"CELL_002204","H1975","DBL"
"CELL_001888","H1975","DBL"
"CELL_000754","H1975","DBL"
"CELL_002826","H1975","DBL"
"CELL_003866","HCC827","DBL"
"CELL_000408","H1975","DBL"
"CELL_000279","H1975","SNG"
"CELL_002691","H1975","DBL"
"CELL_000713","HCC827","DBL"
"CELL_002236","H1975","DBL"
"CELL_001028","H1975","DBL"
"CELL_003238","H1975","DBL"
"CELL_000871","H1975","DBL"
"CELL_003665","H1975","SNG"
"CELL_000501","H1975","SNG"
"CELL_002920","H1975","DBL"
"CELL_003010","H2228","DBL"
"CELL_003352","H2228","DBL"
"CELL_000325","H2228","DBL"
"CELL_000509","H1975","DBL"
"CELL_000369","H1975","DBL"
"CELL_002010","H1975","DBL"
"CELL_000201","H2228","SNG"
"CELL_000586","HCC827","DBL"
"CELL_000346","H1975","DBL"
"CELL_001619","HCC827","DBL"
"CELL_001334","HCC827","DBL"
"CELL_002952","H1975","DBL"
"CELL_001045","H2228","DBL"
"CELL_000294","H2228","SNG"
"CELL_000816","H1975","DBL"
"CELL_002935","H1975","DBL"
"CELL_000994","H2228","DBL"
"CELL_003819","A549","DBL"
"CELL_003777","H1975","DBL"
"CELL_001598","H1975","DBL"
"CELL_000533","H1975","DBL"
"CELL_003558","H1975","DBL"
"CELL_003542","H1975","DBL"
"CELL_000615","H1975","DBL"
"CELL_002169","H1975","DBL"
"CELL_002199","H1975","DBL"
"CELL_000694","H1975","DBL"
"CELL_003229","H2228","DBL"
"CELL_000016","HCC827","SNG"
"CELL_000523","H2228","DBL"
"CELL_000530","A549","DBL"
"CELL_001469","H1975","DBL"
"CELL_000704","H1975","DBL"
"CELL_003298","H2228","DBL"
"CELL_000012","H1975","SNG"
"CELL_000389","H1975","DBL"
"CELL_000474","H1975","DBL"
"CELL_001436","H1975","DBL"
"CELL_001697","H1975","DBL"
"CELL_000616","H1975","DBL"
"CELL_000004","HCC827","SNG"
"CELL_001750","H1975","DBL"
"CELL_001585","H1975","DBL"
"CELL_002465","H1975","DBL"
"CELL_002835","H1975","DBL"
"CELL_001594","H1975","DBL"
"CELL_001773","A549","DBL"
"CELL_000881","H2228","DBL"
"CELL_001865","H2228","DBL"
"CELL_003175","H2228","SNG"
"CELL_000608","H2228","DBL"
"CELL_002358","H1975","DBL"
"CELL_002375","H1975","DBL"
"CELL_003116","H1975","DBL"
"CELL_002166","H1975","DBL"
"CELL_000097","H2228","SNG"
"CELL_002292","H1975","SNG"
"CELL_002506","H1975","SNG"
"CELL_001324","H1975","SNG"
"CELL_003605","H1975","SNG"
"CELL_002569","HCC827","DBL"
"CELL_002496","H1975","DBL"
"CELL_002072","H1975","DBL"
"CELL_003101","H1975","DBL"
"CELL_000480","HCC827","DBL"
"CELL_003107","H1975","DBL"
"CELL_000163","H2228","SNG"
"CELL_003718","H1975","DBL"
"CELL_003742","H1975","DBL"
"CELL_003681","A549","DBL"
"CELL_002243","H1975","DBL"
"CELL_000520","H1975","DBL"
"CELL_002834","H2228","DBL"
"CELL_001310","H2228","DBL"
"CELL_002492","H2228","DBL"
"CELL_000006","HCC827","SNG"
"CELL_003636","H1975","DBL"
"CELL_002696","H2228","DBL"
"CELL_000119","HCC827","SNG"
"CELL_002896","H1975","DBL"
"CELL_001937","H1975","DBL"
"CELL_001225","A549","DBL"
"CELL_003582","H1975","DBL"
"CELL_000512","H2228","DBL"
"CELL_003013","H1975","DBL"
"CELL_000122","H1975","SNG"
"CELL_001912","H1975","DBL"
"CELL_002045","H1975","DBL"
"CELL_001749","H1975","DBL"
"CELL_003189","H1975","DBL"
"CELL_001057","H1975","DBL"
"CELL_003939","H1975","DBL"
"CELL_002726","HCC827","DBL"
"CELL_000648","H1975","DBL"
"CELL_001673","HCC827","DBL"
"CELL_001880","H1975","DBL"
"CELL_001408","H1975","DBL"
"CELL_003729","HCC827","DBL"
"CELL_001818","H1975","DBL"
"CELL_001769","H1975","DBL"
"CELL_002824","H1975","DBL"
"CELL_001758","H1975","DBL"
"CELL_001949","H2228","DBL"
"CELL_000461","H1975","DBL"
"CELL_000464","H2228","DBL"
"CELL_002977","HCC827","DBL"
"CELL_003017","H1975","DBL"
"CELL_002349","HCC827","DBL"
"CELL_001018","H1975","DBL"
"CELL_003837","H1975","DBL"
"CELL_001701","H1975","DBL"
"CELL_001025","H1975","SNG"
"CELL_002274","H1975","DBL"
"CELL_002338","H1975","DBL"
"CELL_001889","H1975","DBL"
"CELL_003613","H1975","DBL"
"CELL_000483","H1975","SNG"
"CELL_001989","H1975","DBL"
"CELL_003969","H1975","DBL"
"CELL_002428","HCC827","DBL"
"CELL_003266","H1975","DBL"
"CELL_003869","HCC827","DBL"
"CELL_000433","H1975","DBL"
"CELL_000953","H1975","DBL"
"CELL_000673","HCC827","DBL"
"CELL_000538","H2228","DBL"
"CELL_001380","H2228","DBL"
"CELL_002019","H2228","DBL"
"CELL_000833","H1975","DBL"
"CELL_001792","HCC827","DBL"
"CELL_003114","H1975","DBL"
"CELL_001940","H1975","DBL"
"CELL_002451","H1975","DBL"
"CELL_000269","H1975","DBL"
"CELL_000823","H2228","DBL"
"CELL_002731","H1975","DBL"
"CELL_000618","H1975","DBL"
"CELL_002027","H1975","DBL"
"CELL_002505","H1975","DBL"
"CELL_001298","HCC827","DBL"
"CELL_003422","H2228","DBL"
"CELL_001314","H2228","DBL"
"CELL_000339","H2228","SNG"
"CELL_002443","H2228","DBL"
"CELL_003964","HCC827","DBL"
"CELL_000798","H1975","DBL"
"CELL_003164","HCC827","DBL"
"CELL_002381","A549","DBL"
"CELL_002986","H2228","DBL"
"CELL_001720","HCC827","DBL"
"CELL_001789","HCC827","DBL"
"CELL_001076","HCC827","DBL"
"CELL_002909","HCC827","DBL"
"CELL_003551","H1975","DBL"
"CELL_001410","H2228","DBL"
"CELL_002264","H2228","DBL"
"CELL_000612","H1975","DBL"
"CELL_000262","H1975","SNG"
"CELL_002181","H1975","DBL"
"CELL_002332","HCC827","DBL"
"CELL_000963","H1975","DBL"
"CELL_001009","H2228","DBL"
"CELL_003905","H1975","DBL"
"CELL_000699","HCC827","DBL"
"CELL_002481","A549","DBL"
"CELL_000869","HCC827","DBL"
"CELL_003834","H1975","DBL"
"CELL_003815","HCC827","DBL"
"CELL_000528","H1975","DBL"
"CELL_004000","H1975","DBL"
"CELL_001842","H1975","DBL"
"CELL_000599","H1975","DBL"
"CELL_003938","HCC827","DBL"
"CELL_001156","H1975","DBL"
"CELL_002429","H1975","DBL"
"CELL_002600","HCC827","DBL"
"CELL_000880","H1975","DBL"
"CELL_000904","H1975","DBL"
"CELL_000388","HCC827","DBL"
"CELL_002875","H1975","DBL"
"CELL_003351","H1975","DBL"
"CELL_000498","H1975","DBL"
"CELL_001712","H1975","DBL"
"CELL_000005","H1975","SNG"
"CELL_003030","H1975","DBL"
"CELL_000242","HCC827","SNG"
"CELL_002571","A549","DBL"
"CELL_001487","HCC827","DBL"
"CELL_003288","H2228","DBL"
"CELL_002916","H1975","DBL"
"CELL_001850","H1975","DBL"
"CELL_003054","H1975","DBL"
"CELL_003933","H1975","DBL"
"CELL_003676","H2228","DBL"
"CELL_002593","H1975","DBL"
"CELL_001992","H1975","DBL"
"CELL_001864","H1975","DBL"
"CELL_001536","H1975","DBL"
"CELL_003514","H2228","DBL"
"CELL_002423","H1975","DBL"
"CELL_001141","H1975","DBL"
"CELL_001423","H1975","DBL"
"CELL_000822","H1975","DBL"
"CELL_001257","H2228","DBL"
"CELL_003268","H1975","DBL"
"CELL_001699","H1975","DBL"
"CELL_001032","H2228","DBL"
"CELL_003450","H1975","DBL"
"CELL_000875","H1975","DBL"
"CELL_000627","H1975","DBL"
"CELL_000007","H1975","SNG"
"CELL_003120","H1975","DBL"
"CELL_000256","HCC827","DBL"
"CELL_002280","H1975","DBL"
"CELL_003369","HCC827","DBL"
"CELL_003609","H2228","DBL"
"CELL_000990","H1975","DBL"
"CELL_003865","HCC827","DBL"
"CELL_003758","H1975","DBL"
"CELL_001441","H1975","DBL"
"CELL_002815","H1975","DBL"
"CELL_000393","H1975","DBL"
"CELL_003702","H1975","DBL"
"CELL_002488","H1975","DBL"
"CELL_003527","H1975","DBL"
"CELL_000559","H2228","SNG"
"CELL_000561","H2228","SNG"
"CELL_000385","H2228","SNG"
"CELL_000865","H2228","SNG"
"CELL_000826","H1975","DBL"
"CELL_002582","H2228","DBL"
"CELL_003896","H1975","DBL"
"CELL_002116","H1975","DBL"
"CELL_001420","H2228","DBL"
"CELL_002022","H2228","DBL"
"CELL_001692","H2228","DBL"
"CELL_003971","H1975","DBL"
"CELL_001596","H1975","DBL"
"CELL_003846","H1975","DBL"
"CELL_003579","HCC827","DBL"
"CELL_003256","H1975","DBL"
"CELL_003483","H2228","DBL"
"CELL_000320","H1975","SNG"
"CELL_000289","H1975","SNG"
"CELL_000287","H1975","SNG"
"CELL_000368","H1975","SNG"
"CELL_000638","H1975","DBL"
"CELL_003233","H1975","DBL"
"CELL_000600","H2228","DBL"
"CELL_000753","H2228","DBL"
"CELL_002535","HCC827","DBL"
"CELL_003077","H1975","DBL"
"CELL_001236","H1975","DBL"
"CELL_000288","HCC827","DBL"
"CELL_001128","HCC827","DBL"
"CELL_002104","H1975","DBL"
"CELL_003843","H1975","DBL"
"CELL_003087","H2228","DBL"
"CELL_003329","H1975","DBL"
"CELL_002273","H1975","DBL"
"CELL_000508","H1975","DBL"
"CELL_001836","H1975","DBL"
"CELL_002520","HCC827","DBL"
"CELL_002754","H1975","DBL"
"CELL_003622","A549","DBL"
"CELL_002574","H1975","DBL"
"CELL_003508","H2228","DBL"
"CELL_001679","HCC827","DBL"
"CELL_003073","H1975","DBL"
"CELL_001155","H1975","DBL"
"CELL_001839","H2228","DBL"
"CELL_002057","H2228","DBL"
"CELL_003455","H2228","DBL"
"CELL_001693","H1975","DBL"
"CELL_001365","H2228","DBL"
"CELL_002120","H1975","DBL"
"CELL_003580","HCC827","DBL"
"CELL_002283","H1975","DBL"
"CELL_000945","H1975","DBL"
"CELL_000100","HCC827","SNG"
"CELL_003113","H2228","DBL"
"CELL_001988","H2228","DBL"
"CELL_002160","H2228","DBL"
"CELL_000374","H1975","DBL"
"CELL_002173","H1975","DBL"
"CELL_003809","H2228","DBL"
"CELL_002708","H2228","DBL"
"CELL_002513","HCC827","DBL"
"CELL_002141","H2228","DBL"
"CELL_001352","HCC827","DBL"
"CELL_002082","H2228","DBL"
"CELL_003105","H1975","DBL"
"CELL_002459","HCC827","DBL"
"CELL_000057","H1975","SNG"
"CELL_000232","H2228","SNG"
"CELL_002159","H1975","DBL"
"CELL_003245","H2228","DBL"
"CELL_000632","H1975","DBL"
"CELL_001227","H1975","DBL"
"CELL_002132","H1975","DBL"
"CELL_002369","H1975","DBL"
"CELL_002482","H1975","DBL"
"CELL_001482","H1975","DBL"
"CELL_001791","HCC827","DBL"
"CELL_000045","H2228","SNG"
"CELL_002155","H1975","DBL"
"CELL_001688","H2228","DBL"
"CELL_003184","H1975","DBL"
"CELL_001036","H1975","DBL"
"CELL_003803","HCC827","DBL"
"CELL_000229","H1975","SNG"
"CELL_000445","H2228","DBL"
"CELL_000199","H1975","SNG"
"CELL_003392","H1975","DBL"
"CELL_001147","H1975","DBL"
"CELL_002474","H2228","DBL"
"CELL_001499","H1975","DBL"
"CELL_000793","H1975","DBL"
"CELL_000852","HCC827","DBL"
"CELL_001223","H1975","DBL"
"CELL_003617","H1975","DBL"
"CELL_001635","H8383","DBL"
"CELL_002972","H1975","DBL"
"CELL_003982","HCC827","DBL"
"CELL_003818","H1975","DBL"
"CELL_002682","H2228","DBL"
"CELL_003696","H1975","DBL"
"CELL_003372","HCC827","DBL"
"CELL_003823","H1975","DBL"
"CELL_002512","H1975","DBL"
"CELL_003829","H1975","DBL"
"CELL_001397","H1975","DBL"
"CELL_001835","H1975","DBL"
"CELL_003463","H1975","DBL"
"CELL_001810","H1975","DBL"
"CELL_001078","A549","DBL"
"CELL_000934","H2228","DBL"
"CELL_003632","H2228","DBL"
"CELL_002421","H1975","DBL"
"CELL_000087","HCC827","DBL"
"CELL_000051","H2228","SNG"
"CELL_001855","H1975","DBL"
"CELL_001573","H1975","DBL"
"CELL_001488","H1975","DBL"
"CELL_002734","H2228","DBL"
"CELL_000631","H1975","DBL"
"CELL_003067","H1975","DBL"
"CELL_000785","H1975","DBL"
"CELL_001657","H1975","DBL"
"CELL_002919","H1975","DBL"
"CELL_000975","H2228","DBL"
"CELL_001676","H1975","DBL"
"CELL_002612","H2228","DBL"
"CELL_003332","H1975","DBL"
"CELL_001998","H1975","DBL"
"CELL_001010","A549","DBL"
"CELL_003782","H1975","DBL"
"CELL_001307","H1975","DBL"
"CELL_002388","H1975","DBL"
"CELL_000951","H2228","DBL"
"CELL_002626","HCC827","DBL"
"CELL_002817","H1975","DBL"
"CELL_002763","H1975","DBL"
"CELL_000531","HCC827","DBL"
"CELL_002624","H2228","DBL"
"CELL_002084","H1975","DBL"
"CELL_000821","H1975","DBL"
"CELL_000343","HCC827","DBL"
"CELL_002703","H1975","DBL"
"CELL_000026","H2228","SNG"
"CELL_003567","HCC827","DBL"
"CELL_003437","H1975","DBL"
"CELL_002644","HCC827","DBL"
"CELL_002074","H1975","DBL"
"CELL_000678","H1975","DBL"
"CELL_000414","H2228","DBL"
"CELL_003433","H1975","DBL"
"CELL_000207","HCC827","SNG"
"CELL_000340","H1975","DBL"
"CELL_001547","H1975","DBL"
"CELL_002530","H1975","DBL"
"CELL_000932","H1975","DBL"
"CELL_000285","H1975","DBL"
"CELL_000156","H2228","SNG"
"CELL_002263","H2228","DBL"
"CELL_001637","H1975","DBL"
"CELL_001844","A549","DBL"
"CELL_003906","A549","DBL"
"CELL_002623","H2228","DBL"
"CELL_000506","H2228","DBL"
"CELL_001409","H2228","DBL"
"CELL_002711","H1975","DBL"
"CELL_002050","H1975","DBL"
"CELL_003320","H1975","DBL"
"CELL_000716","H2228","DBL"
"CELL_003296","H1975","DBL"
"CELL_001822","H2228","DBL"
"CELL_000510","HCC827","DBL"
"CELL_001645","A549","DBL"
"CELL_000950","H1975","DBL"
"CELL_003108","H1975","DBL"
"CELL_002865","HCC827","DBL"
"CELL_000957","H1975","DBL"
"CELL_002560","H2228","DBL"
"CELL_001196","H1975","DBL"
"CELL_002156","H2228","DBL"
"CELL_001957","H1975","DBL"
"CELL_001754","H1975","DBL"
"CELL_001518","HCC827","DBL"
"CELL_002468","H2228","DBL"
"CELL_002821","H1975","DBL"
"CELL_003290","H1975","DBL"
"CELL_003517","H1975","DBL"
"CELL_001556","H1975","DBL"
"CELL_000205","H1975","DBL"
"CELL_002158","H1975","DBL"
"CELL_000227","H1975","SNG"
"CELL_001375","H1975","DBL"
"CELL_002345","H1975","DBL"
"CELL_001524","A549","DBL"
"CELL_001987","H1975","DBL"
"CELL_000666","H1975","DBL"
"CELL_003726","H1975","DBL"
"CELL_001944","H2228","DBL"
"CELL_001768","H1975","DBL"
"CELL_002609","H2228","DBL"
"CELL_002552","H1975","DBL"
"CELL_003722","A549","DBL"
"CELL_000835","H1975","DBL"
"CELL_002393","H2228","SNG"
"CELL_003106","H1975","DBL"
"CELL_003223","H1975","DBL"
"CELL_001013","HCC827","DBL"
"CELL_002436","H1975","DBL"
"CELL_003749","H1975","DBL"
"CELL_003172","H1975","DBL"
"CELL_002063","H2228","DBL"
"CELL_000316","H1975","DBL"
"CELL_002294","H1975","DBL"
"CELL_001570","HCC827","DBL"
"CELL_000151","H1975","SNG"
"CELL_001571","H1975","DBL"
"CELL_003427","H1975","DBL"
"CELL_000788","H2228","DBL"
"CELL_003024","H1975","DBL"
"CELL_001671","H1975","DBL"
"CELL_000920","HCC827","DBL"
"CELL_001248","H1975","DBL"
"CELL_000705","H1975","DBL"
"CELL_003628","H1975","DBL"
"CELL_000809","H1975","DBL"
"CELL_001588","H1975","DBL"
"CELL_002894","HCC827","DBL"
"CELL_001741","H2228","DBL"
"CELL_003920","HCC827","DBL"
"CELL_002793","H2228","DBL"
"CELL_001055","H1975","DBL"
"CELL_003255","H1975","DBL"
"CELL_003052","H2228","DBL"
"CELL_001583","H1975","DBL"
"CELL_003098","H2228","DBL"
"CELL_002982","H1975","DBL"
"CELL_002732","H1975","DBL"
"CELL_002420","H1975","DBL"
"CELL_003684","H2228","DBL"
"CELL_001104","H1975","DBL"
"CELL_003142","H2228","DBL"
"CELL_002265","H1975","DBL"
"CELL_000848","HCC827","DBL"
"CELL_002186","H1975","DBL"
"CELL_002931","H1975","DBL"
"CELL_002093","H2228","DBL"
"CELL_003341","H1975","DBL"
"CELL_000969","HCC827","DBL"
"CELL_002845","H1975","DBL"
"CELL_002954","H1975","DBL"
"CELL_000583","H1975","DBL"
"CELL_002854","HCC827","DBL"
"CELL_003112","H1975","DBL"
"CELL_002664","H8383","DBL"
"CELL_001717","H1975","DBL"
