"cell_name","cell_line_demuxlet","demuxlet_cls"
"Lib90_01678","A549","SNG"
"Lib90_04729","H2228","DBL"
"Lib90_03553","A549","SNG"
"Lib90_01472","HCC827","SNG"
"Lib90_04869","HCC827","DBL"
"Lib90_02874","A549","SNG"
"Lib90_02941","A549","SNG"
"Lib90_01087","H1975","SNG"
"Lib90_04038","H2228","DBL"
"Lib90_03084","H1975","SNG"
"Lib90_01036","HCC827","SNG"
"Lib90_00118","H2228","DBL"
"Lib90_00743","H2228","SNG"
"Lib90_04990","H1975","DBL"
"Lib90_01097","A549","SNG"
"Lib90_03017","A549","SNG"
"Lib90_01102","HCC827","SNG"
"Lib90_04945","HCC827","SNG"
"Lib90_01449","H2228","SNG"
"Lib90_00536","A549","SNG"
"Lib90_03651","A549","SNG"
"Lib90_03533","A549","SNG"
"Lib90_02186","A549","SNG"
"Lib90_01386","HCC827","SNG"
"Lib90_01617","H2228","SNG"
"Lib90_03473","A549","SNG"
"Lib90_04788","H8383","SNG"
"Lib90_02203","A549","SNG"
"Lib90_00229","H1975","SNG"
"Lib90_02634","A549","SNG"
"Lib90_04989","A549","DBL"
"Lib90_00413","HCC827","SNG"
"Lib90_03574","H1975","SNG"
"Lib90_01463","H2228","SNG"
"Lib90_03185","H2228","SNG"
"Lib90_01815","HCC827","SNG"
"Lib90_04838","HCC827","SNG"
"Lib90_04467","H1975","SNG"
"Lib90_03197","H1975","SNG"
"Lib90_02751","H8383","SNG"
"Lib90_03991","A549","SNG"
"Lib90_02811","A549","SNG"
"Lib90_00380","H8383","SNG"
"Lib90_03176","H1975","SNG"
"Lib90_02962","H2228","SNG"
"Lib90_02710","A549","SNG"
"Lib90_01430","H2228","SNG"
"Lib90_01897","A549","SNG"
"Lib90_03642","H8383","SNG"
"Lib90_00151","H8383","SNG"
"Lib90_02459","A549","SNG"
"Lib90_01490","HCC827","SNG"
"Lib90_04447","A549","DBL"
"Lib90_04561","HCC827","SNG"
"Lib90_00145","HCC827","SNG"
"Lib90_03804","H2228","DBL"
"Lib90_01675","HCC827","SNG"
"Lib90_04274","A549","SNG"
"Lib90_04083","HCC827","SNG"
"Lib90_04728","H2228","DBL"
"Lib90_00350","H8383","SNG"
"Lib90_03199","H8383","SNG"
"Lib90_00083","HCC827","SNG"
"Lib90_00189","A549","SNG"
"Lib90_02765","H8383","SNG"
"Lib90_03579","A549","SNG"
"Lib90_03769","A549","SNG"
"Lib90_00359","H2228","SNG"
"Lib90_04322","H2228","SNG"
"Lib90_02563","H2228","SNG"
"Lib90_04068","HCC827","SNG"
"Lib90_00212","HCC827","SNG"
"Lib90_01543","A549","SNG"
"Lib90_01814","H2228","SNG"
"Lib90_02708","A549","SNG"
"Lib90_02816","A549","SNG"
"Lib90_00803","HCC827","SNG"
"Lib90_04133","A549","SNG"
"Lib90_03352","H2228","SNG"
"Lib90_01685","A549","SNG"
"Lib90_04560","H8383","DBL"
"Lib90_02654","A549","SNG"
"Lib90_00659","H8383","SNG"
"Lib90_02967","H2228","SNG"
"Lib90_02237","A549","SNG"
"Lib90_00228","H8383","SNG"
"Lib90_04194","HCC827","SNG"
"Lib90_01381","H2228","SNG"
"Lib90_00476","H1975","SNG"
"Lib90_04331","HCC827","SNG"
"Lib90_03277","H1975","SNG"
"Lib90_02253","A549","SNG"
"Lib90_04523","A549","SNG"
"Lib90_04132","A549","SNG"
"Lib90_00276","HCC827","SNG"
"Lib90_02803","A549","SNG"
"Lib90_01969","H8383","DBL"
"Lib90_02431","A549","SNG"
"Lib90_03156","A549","SNG"
"Lib90_04211","H2228","DBL"
"Lib90_01151","H1975","SNG"
"Lib90_04291","H2228","SNG"
"Lib90_01296","A549","SNG"
"Lib90_02691","A549","SNG"
"Lib90_03010","A549","SNG"
"Lib90_04163","H2228","DBL"
"Lib90_00393","H1975","SNG"
"Lib90_04592","H8383","SNG"
"Lib90_00089","HCC827","SNG"
"Lib90_04988","HCC827","SNG"
"Lib90_04301","H1975","SNG"
"Lib90_00067","H8383","SNG"
"Lib90_02281","A549","SNG"
"Lib90_01020","A549","SNG"
"Lib90_03929","HCC827","SNG"
"Lib90_02539","H2228","SNG"
"Lib90_02557","H1975","SNG"
"Lib90_02657","A549","SNG"
"Lib90_00502","H8383","SNG"
"Lib90_00417","H2228","SNG"
"Lib90_00592","H8383","SNG"
"Lib90_04495","HCC827","SNG"
"Lib90_00031","HCC827","SNG"
"Lib90_01244","HCC827","SNG"
"Lib90_00349","H8383","SNG"
"Lib90_04423","A549","DBL"
"Lib90_02613","H1975","SNG"
"Lib90_00529","H1975","SNG"
"Lib90_00298","HCC827","SNG"
"Lib90_03452","H2228","SNG"
"Lib90_02450","H2228","SNG"
"Lib90_01894","A549","SNG"
"Lib90_04567","HCC827","SNG"
"Lib90_02841","A549","SNG"
"Lib90_04422","HCC827","SNG"
"Lib90_03850","H2228","SNG"
"Lib90_03093","A549","SNG"
"Lib90_02653","A549","SNG"
"Lib90_03552","H2228","SNG"
"Lib90_03433","A549","SNG"
"Lib90_00015","HCC827","SNG"
"Lib90_04310","HCC827","SNG"
"Lib90_00511","H8383","SNG"
"Lib90_03313","H8383","SNG"
"Lib90_02604","H8383","SNG"
"Lib90_01311","A549","SNG"
"Lib90_01315","A549","SNG"
"Lib90_02066","A549","SNG"
"Lib90_00304","H8383","SNG"
"Lib90_00972","H8383","SNG"
"Lib90_00090","H1975","SNG"
"Lib90_03052","H8383","SNG"
"Lib90_01637","A549","SNG"
"Lib90_03118","A549","SNG"
"Lib90_03569","HCC827","SNG"
"Lib90_00142","H2228","SNG"
"Lib90_01099","H2228","SNG"
"Lib90_03629","A549","SNG"
"Lib90_03844","H1975","SNG"
"Lib90_00012","HCC827","SNG"
"Lib90_02525","A549","SNG"
"Lib90_00445","HCC827","SNG"
"Lib90_01725","A549","SNG"
"Lib90_00795","H2228","SNG"
"Lib90_00282","H2228","SNG"
"Lib90_01091","H8383","SNG"
"Lib90_02278","H2228","SNG"
"Lib90_04318","HCC827","SNG"
"Lib90_02168","A549","SNG"
"Lib90_01531","HCC827","SNG"
"Lib90_00685","H2228","SNG"
"Lib90_04494","HCC827","DBL"
"Lib90_03718","A549","SNG"
"Lib90_04336","HCC827","SNG"
"Lib90_04944","A549","DBL"
"Lib90_02290","H8383","SNG"
"Lib90_04290","HCC827","SNG"
"Lib90_04536","HCC827","SNG"
"Lib90_03114","A549","SNG"
"Lib90_02616","H1975","SNG"
"Lib90_04247","HCC827","SNG"
"Lib90_00030","H1975","DBL"
"Lib90_02466","HCC827","SNG"
"Lib90_02535","H8383","SNG"
"Lib90_04901","H8383","DBL"
"Lib90_01845","A549","SNG"
"Lib90_04758","HCC827","DBL"
"Lib90_01129","H2228","SNG"
"Lib90_04900","HCC827","DBL"
"Lib90_03628","HCC827","SNG"
"Lib90_00712","H8383","SNG"
"Lib90_01459","H1975","SNG"
"Lib90_02849","A549","SNG"
"Lib90_04899","H2228","DBL"
"Lib90_02347","H2228","SNG"
"Lib90_02721","A549","SNG"
"Lib90_01314","H8383","SNG"
"Lib90_02374","A549","SNG"
"Lib90_00056","H8383","SNG"
"Lib90_03740","H2228","SNG"
"Lib90_02567","A549","SNG"
"Lib90_03065","HCC827","SNG"
"Lib90_02681","H8383","SNG"
"Lib90_00944","H1975","SNG"
"Lib90_03986","H2228","SNG"
"Lib90_03584","H8383","SNG"
"Lib90_04096","H8383","SNG"
"Lib90_04787","H2228","SNG"
"Lib90_04509","H2228","SNG"
"Lib90_01581","H2228","SNG"
"Lib90_01788","A549","SNG"
"Lib90_00696","H8383","SNG"
"Lib90_02619","H1975","SNG"
"Lib90_03662","HCC827","SNG"
"Lib90_00066","HCC827","SNG"
"Lib90_03416","H2228","SNG"
"Lib90_00963","HCC827","SNG"
"Lib90_02491","A549","SNG"
"Lib90_04636","HCC827","SNG"
"Lib90_00794","H2228","SNG"
"Lib90_03739","A549","SNG"
"Lib90_02400","A549","SNG"
"Lib90_00684","H8383","SNG"
"Lib90_03650","H2228","SNG"
"Lib90_03322","HCC827","SNG"
"Lib90_01908","H2228","SNG"
"Lib90_02742","A549","SNG"
"Lib90_04508","H2228","DBL"
"Lib90_01407","A549","SNG"
"Lib90_04136","H8383","SNG"
"Lib90_01156","H2228","SNG"
"Lib90_01679","H8383","SNG"
"Lib90_04057","H8383","SNG"
"Lib90_02198","A549","SNG"
"Lib90_03911","H1975","SNG"
"Lib90_02054","HCC827","SNG"
"Lib90_01860","H1975","SNG"
"Lib90_02988","A549","SNG"
"Lib90_00395","H8383","SNG"
"Lib90_03172","H8383","SNG"
"Lib90_03165","H1975","SNG"
"Lib90_03520","H8383","SNG"
"Lib90_01588","H2228","SNG"
"Lib90_00982","H2228","SNG"
"Lib90_04335","H2228","DBL"
"Lib90_00161","H2228","SNG"
"Lib90_02520","A549","SNG"
"Lib90_00365","H1975","SNG"
"Lib90_03331","A549","SNG"
"Lib90_03854","HCC827","SNG"
"Lib90_01016","H2228","SNG"
"Lib90_04535","H8383","SNG"
"Lib90_03508","H2228","SNG"
"Lib90_00119","HCC827","SNG"
"Lib90_00568","H2228","SNG"
"Lib90_01525","A549","SNG"
"Lib90_04943","H8383","SNG"
"Lib90_04868","A549","SNG"
"Lib90_03379","A549","SNG"
"Lib90_01496","H2228","SNG"
"Lib90_03527","A549","SNG"
"Lib90_02079","H2228","SNG"
"Lib90_03707","H1975","SNG"
"Lib90_03106","H8383","SNG"
"Lib90_00296","H2228","SNG"
"Lib90_01724","H2228","SNG"
"Lib90_03867","H2228","SNG"
"Lib90_00688","H8383","SNG"
"Lib90_04111","H8383","SNG"
"Lib90_01086","H2228","SNG"
"Lib90_02867","A549","SNG"
"Lib90_02802","H2228","SNG"
"Lib90_04898","H2228","DBL"
"Lib90_01648","H1975","SNG"
"Lib90_00333","H1975","SNG"
"Lib90_04312","HCC827","SNG"
"Lib90_02153","H1975","SNG"
"Lib90_00289","HCC827","DBL"
"Lib90_01873","HCC827","SNG"
"Lib90_03797","A549","SNG"
"Lib90_03886","A549","SNG"
"Lib90_02922","A549","SNG"
"Lib90_04311","HCC827","SNG"
"Lib90_01264","H2228","SNG"
"Lib90_01916","HCC827","SNG"
"Lib90_00032","HCC827","SNG"
"Lib90_00810","H8383","SNG"
"Lib90_03362","A549","SNG"
"Lib90_04534","A549","DBL"
"Lib90_01853","H8383","SNG"
"Lib90_01733","H8383","SNG"
"Lib90_04653","H8383","SNG"
"Lib90_04489","H8383","DBL"
"Lib90_01513","H2228","SNG"
"Lib90_01038","HCC827","SNG"
"Lib90_03721","A549","SNG"
"Lib90_01709","H1975","SNG"
"Lib90_02097","A549","SNG"
"Lib90_00444","H1975","SNG"
"Lib90_04259","HCC827","SNG"
"Lib90_00990","H1975","SNG"
"Lib90_02670","A549","SNG"
"Lib90_00091","HCC827","SNG"
"Lib90_01953","A549","SNG"
"Lib90_03488","A549","SNG"
"Lib90_03035","A549","SNG"
"Lib90_03073","H8383","SNG"
"Lib90_02132","H8383","SNG"
"Lib90_01759","H2228","SNG"
"Lib90_02818","H1975","SNG"
"Lib90_04357","H2228","DBL"
"Lib90_04368","HCC827","SNG"
"Lib90_01983","A549","SNG"
"Lib90_01031","H8383","SNG"
"Lib90_01914","HCC827","SNG"
"Lib90_04397","HCC827","SNG"
"Lib90_02831","A549","SNG"
"Lib90_02946","A549","SNG"
"Lib90_03262","A549","SNG"
"Lib90_01766","A549","SNG"
"Lib90_00191","HCC827","SNG"
"Lib90_04942","H2228","DBL"
"Lib90_00959","HCC827","SNG"
"Lib90_03917","A549","SNG"
"Lib90_03446","HCC827","SNG"
"Lib90_00582","H8383","SNG"
"Lib90_02412","A549","SNG"
"Lib90_02215","A549","SNG"
"Lib90_04652","H8383","DBL"
"Lib90_02376","A549","SNG"
"Lib90_00962","H2228","SNG"
"Lib90_04131","H8383","SNG"
"Lib90_00615","HCC827","SNG"
"Lib90_03865","A549","SNG"
"Lib90_01230","A549","SNG"
"Lib90_00981","H1975","SNG"
"Lib90_01106","HCC827","SNG"
"Lib90_03681","A549","SNG"
"Lib90_02304","A549","SNG"
"Lib90_03961","A549","SNG"
"Lib90_03678","H8383","SNG"
"Lib90_01924","H2228","SNG"
"Lib90_00217","H1975","SNG"
"Lib90_02037","H2228","SNG"
"Lib90_04625","H1975","SNG"
"Lib90_04115","H8383","SNG"
"Lib90_04330","HCC827","SNG"
"Lib90_02340","H1975","SNG"
"Lib90_00528","HCC827","SNG"
"Lib90_00061","HCC827","SNG"
"Lib90_00099","H8383","SNG"
"Lib90_03275","A549","SNG"
"Lib90_01696","A549","SNG"
"Lib90_04585","A549","DBL"
"Lib90_01506","A549","SNG"
"Lib90_04786","H1975","DBL"
"Lib90_04124","HCC827","SNG"
"Lib90_01849","A549","SNG"
"Lib90_00679","HCC827","SNG"
"Lib90_03539","A549","SNG"
"Lib90_04384","HCC827","SNG"
"Lib90_01109","H2228","SNG"
"Lib90_02224","A549","SNG"
"Lib90_04550","H8383","SNG"
"Lib90_02065","H1975","SNG"
"Lib90_02358","H8383","SNG"
"Lib90_00658","H8383","SNG"
"Lib90_04867","HCC827","SNG"
"Lib90_04329","HCC827","SNG"
"Lib90_00356","H8383","SNG"
"Lib90_04815","H8383","DBL"
"Lib90_03460","A549","SNG"
"Lib90_01008","H2228","SNG"
"Lib90_04121","A549","SNG"
"Lib90_00837","H8383","SNG"
"Lib90_02625","A549","SNG"
"Lib90_02064","H1975","SNG"
"Lib90_04012","HCC827","SNG"
"Lib90_01198","H2228","SNG"
"Lib90_01385","A549","SNG"
"Lib90_03477","A549","SNG"
"Lib90_03952","H1975","SNG"
"Lib90_04785","HCC827","SNG"
"Lib90_02761","H8383","SNG"
"Lib90_02363","A549","SNG"
"Lib90_00872","H8383","SNG"
"Lib90_00703","H8383","SNG"
"Lib90_01350","H8383","SNG"
"Lib90_00295","H2228","SNG"
"Lib90_00675","A549","SNG"
"Lib90_04706","H8383","DBL"
"Lib90_01517","A549","SNG"
"Lib90_02901","A549","SNG"
"Lib90_01105","H8383","SNG"
"Lib90_02380","A549","SNG"
"Lib90_02530","HCC827","SNG"
"Lib90_01825","A549","SNG"
"Lib90_01999","A549","SNG"
"Lib90_02407","H1975","SNG"
"Lib90_02202","H2228","SNG"
"Lib90_00354","A549","SNG"
"Lib90_01356","A549","SNG"
"Lib90_01591","A549","SNG"
"Lib90_03817","A549","SNG"
"Lib90_03863","H2228","SNG"
"Lib90_00731","H8383","SNG"
"Lib90_02045","A549","SNG"
"Lib90_03983","A549","SNG"
"Lib90_03823","H8383","SNG"
"Lib90_03400","H8383","SNG"
"Lib90_00561","HCC827","SNG"
"Lib90_02182","HCC827","SNG"
"Lib90_02502","HCC827","SNG"
"Lib90_02633","H8383","SNG"
"Lib90_02910","A549","SNG"
"Lib90_02136","HCC827","SNG"
"Lib90_04705","HCC827","DBL"
"Lib90_01729","A549","SNG"
"Lib90_03862","A549","SNG"
"Lib90_01406","HCC827","SNG"
"Lib90_04559","H1975","SNG"
"Lib90_03990","H1975","SNG"
"Lib90_00647","H8383","SNG"
"Lib90_02750","H2228","SNG"
"Lib90_04160","H2228","DBL"
"Lib90_01538","H8383","SNG"
"Lib90_02925","H2228","SNG"
"Lib90_02252","H1975","SNG"
"Lib90_03514","H8383","SNG"
"Lib90_04443","HCC827","SNG"
"Lib90_00539","H1975","SNG"
"Lib90_00757","A549","SNG"
"Lib90_00639","H1975","SNG"
"Lib90_00998","H2228","SNG"
"Lib90_01378","H8383","SNG"
"Lib90_02331","A549","SNG"
"Lib90_03919","A549","SNG"
"Lib90_03699","A549","SNG"
"Lib90_02509","A549","SNG"
"Lib90_02624","A549","SNG"
"Lib90_04533","HCC827","SNG"
"Lib90_04727","H8383","SNG"
"Lib90_04210","H1975","DBL"
"Lib90_03016","H8383","SNG"
"Lib90_03641","H8383","SNG"
"Lib90_00935","H8383","SNG"
"Lib90_02208","HCC827","SNG"
"Lib90_02848","H2228","SNG"
"Lib90_01108","H8383","SNG"
"Lib90_02411","A549","SNG"
"Lib90_02152","A549","SNG"
"Lib90_01530","H2228","SNG"
"Lib90_03344","A549","SNG"
"Lib90_02552","A549","SNG"
"Lib90_03177","H8383","SNG"
"Lib90_02499","A549","SNG"
"Lib90_00500","H8383","SNG"
"Lib90_03403","H1975","SNG"
"Lib90_04328","HCC827","SNG"
"Lib90_03236","A549","SNG"
"Lib90_00921","H2228","SNG"
"Lib90_00770","HCC827","SNG"
"Lib90_04532","HCC827","DBL"
"Lib90_01146","H1975","SNG"
"Lib90_03371","A549","SNG"
"Lib90_00525","H8383","SNG"
"Lib90_03098","H1975","SNG"
"Lib90_03542","H8383","SNG"
"Lib90_01665","A549","SNG"
"Lib90_00155","H8383","SNG"
"Lib90_02880","A549","SNG"
"Lib90_03007","A549","SNG"
"Lib90_01272","H8383","SNG"
"Lib90_00598","HCC827","SNG"
"Lib90_03627","H8383","SNG"
"Lib90_03595","H2228","SNG"
"Lib90_01260","H8383","SNG"
"Lib90_03664","A549","SNG"
"Lib90_02586","A549","SNG"
"Lib90_01393","H2228","SNG"
"Lib90_02862","H2228","SNG"
"Lib90_02900","H8383","SNG"
"Lib90_04065","A549","SNG"
"Lib90_01001","A549","SNG"
"Lib90_02945","A549","SNG"
"Lib90_02534","A549","SNG"
"Lib90_01920","H1975","SNG"
"Lib90_02590","A549","SNG"
"Lib90_01907","A549","SNG"
"Lib90_02218","HCC827","SNG"
"Lib90_01063","HCC827","SNG"
"Lib90_04549","A549","DBL"
"Lib90_01310","H2228","SNG"
"Lib90_03027","H8383","SNG"
"Lib90_04516","HCC827","SNG"
"Lib90_03601","A549","SNG"
"Lib90_01937","A549","SNG"
"Lib90_02362","A549","SNG"
"Lib90_03941","A549","SNG"
"Lib90_04897","H2228","DBL"
"Lib90_01805","HCC827","SNG"
"Lib90_03677","A549","SNG"
"Lib90_01745","A549","SNG"
"Lib90_01336","HCC827","SNG"
"Lib90_04584","H8383","SNG"
"Lib90_02344","A549","SNG"
"Lib90_00494","HCC827","SNG"
"Lib90_00506","H8383","SNG"
"Lib90_00965","HCC827","SNG"
"Lib90_04232","HCC827","SNG"
"Lib90_02448","A549","SNG"
"Lib90_02891","A549","SNG"
"Lib90_01469","A549","SNG"
"Lib90_01448","A549","SNG"
"Lib90_01977","H2228","SNG"
"Lib90_02315","A549","SNG"
"Lib90_00042","HCC827","SNG"
"Lib90_00122","H8383","SNG"
"Lib90_04940","H1975","SNG"
"Lib90_02269","A549","SNG"
"Lib90_02612","A549","SNG"
"Lib90_03612","A549","SNG"
"Lib90_03232","HCC827","SNG"
"Lib90_00084","HCC827","SNG"
"Lib90_02040","HCC827","SNG"
"Lib90_00269","HCC827","SNG"
"Lib90_04044","H1975","DBL"
"Lib90_04566","HCC827","SNG"
"Lib90_03578","H1975","SNG"
"Lib90_04583","H2228","DBL"
"Lib90_03834","H8383","SNG"
"Lib90_04129","H8383","SNG"
"Lib90_00139","H8383","SNG"
"Lib90_04939","HCC827","SNG"
"Lib90_02683","A549","SNG"
"Lib90_04442","HCC827","SNG"
"Lib90_01779","H8383","SNG"
"Lib90_01495","H2228","SNG"
"Lib90_02664","A549","SNG"
"Lib90_02907","H8383","SNG"
"Lib90_03775","A549","SNG"
"Lib90_03469","H1975","SNG"
"Lib90_02307","H1975","SNG"
"Lib90_03973","H2228","SNG"
"Lib90_03203","H8383","SNG"
"Lib90_04054","A549","SNG"
"Lib90_03378","A549","SNG"
"Lib90_03308","HCC827","SNG"
"Lib90_02844","H8383","SNG"
"Lib90_03897","H1975","SNG"
"Lib90_04060","H8383","SNG"
"Lib90_02570","H8383","SNG"
"Lib90_00834","HCC827","SNG"
"Lib90_02271","H8383","SNG"
"Lib90_01674","H2228","SNG"
"Lib90_01631","HCC827","SNG"
"Lib90_01651","HCC827","SNG"
"Lib90_01590","H8383","SNG"
"Lib90_02858","A549","SNG"
"Lib90_03409","H2228","SNG"
"Lib90_01929","A549","SNG"
"Lib90_04548","A549","SNG"
"Lib90_04128","H1975","SNG"
"Lib90_00721","H2228","SNG"
"Lib90_00704","H8383","SNG"
"Lib90_01355","A549","SNG"
"Lib90_04896","H1975","SNG"
"Lib90_03960","H8383","SNG"
"Lib90_02600","HCC827","SNG"
"Lib90_00629","H1975","SNG"
"Lib90_00112","H8383","SNG"
"Lib90_04446","HCC827","SNG"
"Lib90_01821","H8383","SNG"
"Lib90_02010","H1975","SNG"
"Lib90_03717","A549","SNG"
"Lib90_00831","HCC827","SNG"
"Lib90_03724","A549","SNG"
"Lib90_03866","H1975","SNG"
"Lib90_00722","A549","SNG"
"Lib90_03097","HCC827","SNG"
"Lib90_00201","A549","DBL"
"Lib90_03843","A549","SNG"
"Lib90_00041","HCC827","DBL"
"Lib90_02579","H1975","SNG"
"Lib90_02063","HCC827","SNG"
"Lib90_00836","HCC827","SNG"
"Lib90_04784","H2228","DBL"
"Lib90_04938","HCC827","DBL"
"Lib90_00548","H1975","SNG"
"Lib90_00644","HCC827","SNG"
"Lib90_00728","HCC827","SNG"
"Lib90_00319","H8383","SNG"
"Lib90_00020","H8383","SNG"
"Lib90_03402","A549","SNG"
"Lib90_02257","H2228","SNG"
"Lib90_01865","H8383","SNG"
"Lib90_00346","H1975","SNG"
"Lib90_04296","A549","SNG"
"Lib90_03685","H1975","SNG"
"Lib90_04987","H2228","DBL"
"Lib90_03055","A549","SNG"
"Lib90_03353","H1975","SNG"
"Lib90_04624","HCC827","SNG"
"Lib90_03787","A549","SNG"
"Lib90_00082","H1975","SNG"
"Lib90_03498","H1975","SNG"
"Lib90_02991","HCC827","SNG"
"Lib90_00809","H8383","SNG"
"Lib90_04223","HCC827","SNG"
"Lib90_00412","H8383","SNG"
"Lib90_01797","A549","SNG"
"Lib90_01982","A549","SNG"
"Lib90_00730","H8383","SNG"
"Lib90_02829","A549","SNG"
"Lib90_04608","H8383","SNG"
"Lib90_01071","H2228","SNG"
"Lib90_04531","HCC827","SNG"
"Lib90_04300","A549","SNG"
"Lib90_04726","H1975","DBL"
"Lib90_04387","H1975","SNG"
"Lib90_01952","H2228","DBL"
"Lib90_00553","H2228","SNG"
"Lib90_02749","HCC827","SNG"
"Lib90_03772","A549","SNG"
"Lib90_00861","H2228","SNG"
"Lib90_03494","A549","SNG"
"Lib90_04674","H2228","DBL"
"Lib90_04197","A549","SNG"
"Lib90_00278","H1975","SNG"
"Lib90_02498","H8383","DBL"
"Lib90_03962","HCC827","SNG"
"Lib90_02342","A549","SNG"
"Lib90_03545","H8383","SNG"
"Lib90_04704","H8383","SNG"
"Lib90_02277","H8383","SNG"
"Lib90_02542","HCC827","SNG"
"Lib90_02453","H2228","SNG"
"Lib90_01719","H1975","SNG"
"Lib90_04986","A549","DBL"
"Lib90_02311","H8383","SNG"
"Lib90_00485","H8383","SNG"
"Lib90_00514","H8383","SNG"
"Lib90_04108","A549","SNG"
"Lib90_01913","HCC827","SNG"
"Lib90_00164","HCC827","SNG"
"Lib90_00019","HCC827","SNG"
"Lib90_00687","H8383","SNG"
"Lib90_03394","H2228","SNG"
"Lib90_02646","HCC827","SNG"
"Lib90_00243","H8383","SNG"
"Lib90_04100","H1975","SNG"
"Lib90_01024","H8383","SNG"
"Lib90_03034","H8383","SNG"
"Lib90_01073","H8383","SNG"
"Lib90_04866","HCC827","DBL"
"Lib90_01606","A549","SNG"
"Lib90_03526","H8383","SNG"
"Lib90_01243","H1975","SNG"
"Lib90_03949","A549","SNG"
"Lib90_03568","H2228","SNG"
"Lib90_01437","HCC827","SNG"
"Lib90_02760","HCC827","SNG"
"Lib90_00057","H8383","SNG"
"Lib90_01968","H2228","SNG"
"Lib90_00272","HCC827","SNG"
"Lib90_04582","HCC827","SNG"
"Lib90_00098","HCC827","SNG"
"Lib90_02814","A549","SNG"
"Lib90_04688","H8383","DBL"
"Lib90_02497","A549","SNG"
"Lib90_03655","H1975","SNG"
"Lib90_04725","H2228","DBL"
"Lib90_03230","A549","SNG"
"Lib90_03614","H1975","SNG"
"Lib90_00556","H1975","SNG"
"Lib90_04837","H1975","SNG"
"Lib90_04040","A549","SNG"
"Lib90_00820","H8383","SNG"
"Lib90_04522","HCC827","SNG"
"Lib90_00011","H8383","SNG"
"Lib90_03066","HCC827","SNG"
"Lib90_01278","H1975","SNG"
"Lib90_03746","HCC827","SNG"
"Lib90_01783","H2228","SNG"
"Lib90_01636","H1975","SNG"
"Lib90_01214","H2228","SNG"
"Lib90_02652","H1975","SNG"
"Lib90_03791","HCC827","SNG"
"Lib90_02354","A549","SNG"
"Lib90_00451","H8383","SNG"
"Lib90_00995","H2228","SNG"
"Lib90_00474","H8383","SNG"
"Lib90_04396","A549","DBL"
"Lib90_02386","A549","SNG"
"Lib90_03751","H8383","SNG"
"Lib90_00674","H8383","SNG"
"Lib90_02016","H8383","SNG"
"Lib90_01019","H2228","SNG"
"Lib90_00471","H1975","SNG"
"Lib90_03611","A549","SNG"
"Lib90_02990","A549","SNG"
"Lib90_03294","A549","SNG"
"Lib90_03551","H8383","SNG"
"Lib90_01936","H2228","SNG"
"Lib90_01145","HCC827","SNG"
"Lib90_04757","H1975","DBL"
"Lib90_04022","A549","SNG"
"Lib90_00063","HCC827","SNG"
"Lib90_04581","H8383","DBL"
"Lib90_00614","A549","SNG"
"Lib90_02044","H8383","SNG"
"Lib90_01630","HCC827","SNG"
"Lib90_03391","H8383","SNG"
"Lib90_03803","A549","SNG"
"Lib90_00980","H1975","SNG"
"Lib90_03884","A549","SNG"
"Lib90_00376","H2228","SNG"
"Lib90_03462","A549","SNG"
"Lib90_03815","A549","SNG"
"Lib90_03105","A549","SNG"
"Lib90_03882","A549","SNG"
"Lib90_01605","H8383","SNG"
"Lib90_04673","HCC827","DBL"
"Lib90_01290","H2228","SNG"
"Lib90_02135","H8383","SNG"
"Lib90_00242","H1975","SNG"
"Lib90_01217","HCC827","SNG"
"Lib90_00854","HCC827","SNG"
"Lib90_00901","H1975","SNG"
"Lib90_02401","A549","SNG"
"Lib90_02089","H1975","SNG"
"Lib90_02416","A549","SNG"
"Lib90_03239","H8383","SNG"
"Lib90_03307","H8383","SNG"
"Lib90_03382","H1975","SNG"
"Lib90_03432","H2228","SNG"
"Lib90_04756","HCC827","SNG"
"Lib90_04437","A549","SNG"
"Lib90_01711","H2228","SNG"
"Lib90_02667","H1975","SNG"
"Lib90_01565","HCC827","SNG"
"Lib90_01270","A549","SNG"
"Lib90_01481","H2228","SNG"
"Lib90_00570","HCC827","SNG"
"Lib90_00733","HCC827","SNG"
"Lib90_03906","A549","SNG"
"Lib90_00094","H8383","SNG"
"Lib90_01542","A549","SNG"
"Lib90_03872","H2228","SNG"
"Lib90_03916","H2228","SNG"
"Lib90_03109","H8383","SNG"
"Lib90_01425","H2228","SNG"
"Lib90_02944","HCC827","SNG"
"Lib90_02771","A549","SNG"
"Lib90_02529","A549","SNG"
"Lib90_02366","A549","SNG"
"Lib90_04249","A549","SNG"
"Lib90_01716","H2228","SNG"
"Lib90_04082","H2228","DBL"
"Lib90_01166","H1975","SNG"
"Lib90_00392","H1975","SNG"
"Lib90_02680","A549","SNG"
"Lib90_02834","A549","SNG"
"Lib90_01465","HCC827","SNG"
"Lib90_04507","H1975","SNG"
"Lib90_04077","A549","SNG"
"Lib90_00510","H8383","SNG"
"Lib90_01864","A549","SNG"
"Lib90_04813","HCC827","SNG"
"Lib90_02847","H8383","SNG"
"Lib90_00196","H2228","SNG"
"Lib90_04243","H8383","SNG"
"Lib90_04547","HCC827","SNG"
"Lib90_00802","H8383","SNG"
"Lib90_01906","H2228","SNG"
"Lib90_00309","H8383","SNG"
"Lib90_01010","HCC827","SNG"
"Lib90_03833","A549","SNG"
"Lib90_02729","A549","SNG"
"Lib90_00028","HCC827","SNG"
