"cell_name","cell_line_demuxlet","demuxlet_cls"
"CELL_000421","H1975","SNG"
"CELL_000463","H1975","SNG"
"CELL_002708","HCC827","DBL"
"CELL_001252","H1975","SNG"
"CELL_002218","H1975","DBL"
"CELL_003697","HCC827","DBL"
"CELL_002821","HCC827","DBL"
"CELL_001556","HCC827","DBL"
"CELL_000643","H1975","SNG"
"CELL_000023","HCC827","SNG"
"CELL_000592","H1975","SNG"
"CELL_000503","HCC827","SNG"
"CELL_002641","H1975","DBL"
"CELL_000969","H1975","SNG"
"CELL_003713","H1975","DBL"
"CELL_003035","HCC827","DBL"
"CELL_001297","H1975","DBL"
"CELL_003149","HCC827","DBL"
"CELL_001567","HCC827","DBL"
"CELL_000605","H1975","SNG"
"CELL_001476","H1975","DBL"
"CELL_001407","HCC827","DBL"
"CELL_002359","HCC827","DBL"
"CELL_001441","HCC827","DBL"
"CELL_003405","H8383","DBL"
"CELL_001991","HCC827","DBL"
"CELL_001178","HCC827","SNG"
"CELL_000173","H1975","SNG"
"CELL_002266","HCC827","DBL"
"CELL_002443","HCC827","DBL"
"CELL_002800","HCC827","DBL"
"CELL_001675","H1975","DBL"
"CELL_001293","H1975","SNG"
"CELL_002287","H2228","DBL"
"CELL_003184","HCC827","DBL"
"CELL_003604","H1975","DBL"
"CELL_001247","H1975","SNG"
"CELL_000946","H2228","SNG"
"CELL_002255","H1975","DBL"
"CELL_001213","H1975","SNG"
"CELL_001595","H1975","DBL"
"CELL_003833","H1975","DBL"
"CELL_002556","HCC827","DBL"
"CELL_000931","H1975","SNG"
"CELL_001068","H2228","SNG"
"CELL_000538","H2228","SNG"
"CELL_003853","HCC827","DBL"
"CELL_000488","H1975","SNG"
"CELL_001529","HCC827","DBL"
"CELL_000329","HCC827","SNG"
"CELL_001365","HCC827","DBL"
"CELL_003963","HCC827","DBL"
"CELL_001112","HCC827","SNG"
"CELL_000448","H2228","SNG"
"CELL_000926","H1975","SNG"
"CELL_000474","HCC827","SNG"
"CELL_001165","HCC827","SNG"
"CELL_003900","HCC827","DBL"
"CELL_003827","HCC827","DBL"
"CELL_003159","HCC827","DBL"
"CELL_000395","H2228","SNG"
"CELL_001322","H1975","DBL"
"CELL_003176","HCC827","DBL"
"CELL_003467","HCC827","DBL"
"CELL_003533","HCC827","DBL"
"CELL_003532","H1975","DBL"
"CELL_000907","HCC827","SNG"
"CELL_000343","H1975","SNG"
"CELL_002456","H1975","DBL"
"CELL_003579","H1975","DBL"
"CELL_000156","H1975","SNG"
"CELL_000808","H1975","SNG"
"CELL_003608","HCC827","DBL"
"CELL_002320","HCC827","DBL"
"CELL_002371","HCC827","DBL"
"CELL_001925","HCC827","DBL"
"CELL_000678","H1975","SNG"
"CELL_001290","HCC827","SNG"
"CELL_001148","H1975","SNG"
"CELL_003775","HCC827","DBL"
"CELL_000738","H1975","SNG"
"CELL_001005","H1975","SNG"
"CELL_000577","H1975","SNG"
"CELL_001046","HCC827","SNG"
"CELL_000901","H1975","SNG"
"CELL_001084","H1975","SNG"
"CELL_000855","HCC827","SNG"
"CELL_001122","H1975","SNG"
"CELL_001360","H1975","DBL"
"CELL_000612","H2228","SNG"
"CELL_003559","H1975","DBL"
"CELL_000994","H1975","SNG"
"CELL_003047","HCC827","DBL"
"CELL_001932","HCC827","SNG"
"CELL_003323","HCC827","DBL"
"CELL_002258","HCC827","DBL"
"CELL_003215","H2228","DBL"
"CELL_001648","H1975","SNG"
"CELL_003239","H1975","DBL"
"CELL_001239","H2228","SNG"
"CELL_003336","HCC827","DBL"
"CELL_000953","HCC827","SNG"
"CELL_003992","HCC827","DBL"
"CELL_003438","H2228","DBL"
"CELL_000162","H1975","SNG"
"CELL_001579","H1975","DBL"
"CELL_003624","H1975","DBL"
"CELL_002787","H1975","DBL"
"CELL_003052","H1975","DBL"
"CELL_002156","H2228","DBL"
"CELL_003141","HCC827","DBL"
"CELL_003000","HCC827","DBL"
"CELL_003340","HCC827","DBL"
"CELL_002183","H2228","DBL"
"CELL_002107","H1975","DBL"
"CELL_001007","H1975","SNG"
"CELL_003916","H1975","DBL"
"CELL_002376","HCC827","DBL"
"CELL_000704","H2228","SNG"
"CELL_003294","H2228","DBL"
"CELL_001800","HCC827","SNG"
"CELL_002865","H2228","DBL"
"CELL_002042","H1975","DBL"
"CELL_003766","HCC827","DBL"
"CELL_001204","H1975","SNG"
"CELL_003222","HCC827","DBL"
"CELL_002827","H1975","DBL"
"CELL_002233","HCC827","DBL"
"CELL_000628","HCC827","SNG"
"CELL_001563","HCC827","DBL"
"CELL_003183","HCC827","DBL"
"CELL_000812","H1975","SNG"
"CELL_003268","HCC827","DBL"
"CELL_002210","HCC827","DBL"
"CELL_000783","H1975","SNG"
"CELL_001715","HCC827","DBL"
"CELL_000178","HCC827","SNG"
"CELL_001057","H1975","SNG"
"CELL_003922","HCC827","DBL"
"CELL_002861","HCC827","DBL"
"CELL_002988","H2228","DBL"
"CELL_002384","HCC827","DBL"
"CELL_003616","H2228","DBL"
"CELL_001011","H1975","SNG"
"CELL_002476","HCC827","DBL"
"CELL_002328","H1975","DBL"
"CELL_003839","HCC827","DBL"
"CELL_001929","H1975","SNG"
"CELL_002924","H1975","DBL"
"CELL_003881","HCC827","DBL"
"CELL_003418","HCC827","DBL"
"CELL_003691","HCC827","DBL"
"CELL_000353","HCC827","SNG"
"CELL_002021","H1975","DBL"
"CELL_002115","H1975","DBL"
"CELL_003915","H1975","DBL"
"CELL_000732","H2228","SNG"
"CELL_001220","HCC827","SNG"
"CELL_002139","HCC827","DBL"
"CELL_000302","HCC827","SNG"
"CELL_000155","HCC827","SNG"
"CELL_001452","H1975","SNG"
"CELL_003079","H1975","DBL"
"CELL_003639","H1975","DBL"
"CELL_000809","H2228","SNG"
"CELL_001117","HCC827","DBL"
"CELL_002167","HCC827","DBL"
"CELL_002933","H1975","DBL"
"CELL_000589","H2228","SNG"
"CELL_003603","HCC827","DBL"
"CELL_003466","H1975","DBL"
"CELL_000528","H1975","SNG"
"CELL_000303","HCC827","SNG"
"CELL_003788","HCC827","DBL"
"CELL_003231","H1975","DBL"
"CELL_002841","HCC827","DBL"
"CELL_001248","HCC827","SNG"
"CELL_000965","HCC827","SNG"
"CELL_000595","H1975","SNG"
"CELL_000892","HCC827","SNG"
"CELL_001883","HCC827","SNG"
"CELL_001914","HCC827","DBL"
"CELL_000426","H2228","SNG"
"CELL_000716","H1975","SNG"
"CELL_002551","H1975","DBL"
"CELL_000300","HCC827","SNG"
"CELL_003937","HCC827","SNG"
"CELL_002445","HCC827","DBL"
"CELL_000088","H2228","SNG"
"CELL_003007","HCC827","DBL"
"CELL_001414","H1975","DBL"
"CELL_002885","H1975","DBL"
"CELL_001186","H2228","SNG"
"CELL_000382","H1975","SNG"
"CELL_003899","H1975","DBL"
"CELL_003958","H1975","DBL"
"CELL_001085","HCC827","SNG"
"CELL_002129","H1975","DBL"
"CELL_001642","HCC827","DBL"
"CELL_003949","H1975","DBL"
"CELL_001462","HCC827","DBL"
"CELL_002215","H1975","DBL"
"CELL_003058","HCC827","DBL"
"CELL_002673","HCC827","DBL"
"CELL_003908","H1975","DBL"
"CELL_003792","H1975","DBL"
"CELL_001474","HCC827","DBL"
"CELL_000887","H2228","SNG"
"CELL_001226","H1975","SNG"
"CELL_000948","H1975","SNG"
"CELL_001102","HCC827","SNG"
"CELL_002711","H1975","DBL"
"CELL_000891","H1975","SNG"
"CELL_001412","HCC827","SNG"
"CELL_002092","H1975","SNG"
"CELL_001269","HCC827","SNG"
"CELL_000468","HCC827","SNG"
"CELL_000902","H2228","SNG"
"CELL_003443","H1975","DBL"
"CELL_001130","HCC827","SNG"
"CELL_002908","H1975","DBL"
"CELL_000996","H2228","SNG"
"CELL_002408","HCC827","DBL"
"CELL_001775","H1975","DBL"
"CELL_003607","HCC827","DBL"
"CELL_002463","H1975","DBL"
"CELL_003672","HCC827","DBL"
"CELL_003148","HCC827","DBL"
"CELL_000020","HCC827","SNG"
"CELL_002234","H1975","DBL"
"CELL_000451","HCC827","SNG"
"CELL_001565","H1975","DBL"
"CELL_000898","H1975","SNG"
"CELL_001661","HCC827","DBL"
"CELL_002016","H1975","DBL"
"CELL_001129","H1975","DBL"
"CELL_002338","H2228","DBL"
"CELL_000489","H2228","SNG"
"CELL_000424","H1975","SNG"
"CELL_002046","HCC827","DBL"
"CELL_000483","HCC827","SNG"
"CELL_003991","HCC827","DBL"
"CELL_000509","H1975","SNG"
"CELL_001694","HCC827","SNG"
"CELL_003187","HCC827","DBL"
"CELL_003127","HCC827","DBL"
"CELL_002028","H1975","DBL"
"CELL_002116","H1975","DBL"
"CELL_003192","HCC827","DBL"
"CELL_003683","H1975","DBL"
"CELL_003564","HCC827","DBL"
"CELL_003506","HCC827","DBL"
"CELL_001852","HCC827","DBL"
"CELL_003116","HCC827","DBL"
"CELL_003499","H1975","DBL"
"CELL_003990","HCC827","DBL"
"CELL_003690","H2228","DBL"
"CELL_001158","HCC827","SNG"
"CELL_003781","H2228","DBL"
"CELL_003224","HCC827","DBL"
"CELL_003078","H1975","DBL"
"CELL_001756","H1975","DBL"
"CELL_003485","HCC827","DBL"
"CELL_003280","H1975","DBL"
"CELL_002579","HCC827","DBL"
"CELL_003907","H1975","DBL"
"CELL_001118","H1975","DBL"
"CELL_001771","HCC827","DBL"
"CELL_002017","HCC827","DBL"
"CELL_003454","H2228","DBL"
"CELL_000713","H1975","SNG"
"CELL_001652","H1975","DBL"
"CELL_002366","H1975","DBL"
"CELL_003273","H1975","DBL"
"CELL_003906","A549","DBL"
"CELL_002996","H1975","DBL"
"CELL_002185","H2228","DBL"
"CELL_003093","H2228","DBL"
"CELL_002213","H1975","DBL"
"CELL_000418","H1975","SNG"
"CELL_003652","H2228","DBL"
"CELL_002510","H1975","DBL"
"CELL_002758","HCC827","DBL"
"CELL_003638","HCC827","DBL"
"CELL_002176","H1975","SNG"
"CELL_003490","H1975","DBL"
"CELL_003651","HCC827","DBL"
"CELL_001435","H1975","SNG"
"CELL_000147","H2228","SNG"
"CELL_003308","H1975","DBL"
"CELL_003568","HCC827","DBL"
"CELL_002555","HCC827","DBL"
"CELL_000450","H1975","SNG"
"CELL_002038","H1975","DBL"
"CELL_002135","H1975","DBL"
"CELL_002681","HCC827","DBL"
"CELL_003389","H2228","DBL"
"CELL_003437","HCC827","DBL"
"CELL_003077","HCC827","SNG"
"CELL_002621","H2228","DBL"
"CELL_002405","H1975","DBL"
"CELL_001099","H2228","SNG"
"CELL_001736","H1975","DBL"
"CELL_003361","H1975","DBL"
"CELL_003765","H1975","DBL"
"CELL_001039","HCC827","SNG"
"CELL_000707","H1975","SNG"
"CELL_002966","H1975","DBL"
"CELL_003857","H2228","DBL"
"CELL_001296","HCC827","SNG"
"CELL_000936","H1975","SNG"
"CELL_002527","HCC827","DBL"
"CELL_002101","H1975","DBL"
"CELL_002847","H1975","DBL"
"CELL_002265","HCC827","DBL"
"CELL_003388","H1975","DBL"
"CELL_002826","H1975","DBL"
"CELL_003785","HCC827","DBL"
"CELL_003279","HCC827","DBL"
"CELL_002439","HCC827","DBL"
"CELL_003133","H1975","DBL"
"CELL_002777","HCC827","DBL"
"CELL_000059","H1975","SNG"
"CELL_003293","HCC827","DBL"
"CELL_002454","HCC827","DBL"
"CELL_001833","HCC827","DBL"
"CELL_000187","HCC827","SNG"
"CELL_003898","H1975","DBL"
"CELL_000363","H2228","SNG"
"CELL_003623","HCC827","DBL"
"CELL_000525","H1975","SNG"
"CELL_002015","HCC827","SNG"
"CELL_000010","HCC827","SNG"
"CELL_001221","HCC827","DBL"
"CELL_002840","HCC827","DBL"
"CELL_001106","HCC827","DBL"
"CELL_001568","HCC827","DBL"
"CELL_003112","HCC827","DBL"
"CELL_003575","HCC827","DBL"
"CELL_003808","HCC827","DBL"
"CELL_000882","H1975","SNG"
"CELL_002816","HCC827","DBL"
"CELL_002677","H2228","DBL"
"CELL_003307","H1975","DBL"
"CELL_002499","H1975","DBL"
"CELL_003372","HCC827","DBL"
"CELL_003645","H2228","DBL"
"CELL_003292","H1975","DBL"
"CELL_002393","HCC827","DBL"
"CELL_003780","H1975","DBL"
"CELL_003392","H1975","DBL"
"CELL_002776","HCC827","DBL"
"CELL_001611","HCC827","DBL"
"CELL_001779","HCC827","DBL"
"CELL_000576","H1975","SNG"
"CELL_001896","HCC827","DBL"
"CELL_002799","HCC827","DBL"
"CELL_001916","H1975","DBL"
"CELL_003885","HCC827","DBL"
"CELL_001491","HCC827","SNG"
"CELL_000297","H1975","SNG"
"CELL_003874","A549","DBL"
"CELL_000567","H1975","SNG"
"CELL_001440","H1975","DBL"
"CELL_001074","H2228","SNG"
"CELL_001035","H1975","SNG"
"CELL_003465","HCC827","DBL"
"CELL_003727","H1975","DBL"
"CELL_001063","HCC827","SNG"
"CELL_001681","HCC827","SNG"
"CELL_000014","HCC827","SNG"
"CELL_002672","HCC827","DBL"
"CELL_003799","H2228","DBL"
"CELL_000372","H1975","SNG"
"CELL_002200","H1975","DBL"
"CELL_003650","HCC827","DBL"
"CELL_003740","H2228","DBL"
"CELL_003936","HCC827","DBL"
"CELL_003948","HCC827","DBL"
"CELL_003957","HCC827","DBL"
"CELL_000344","H1975","SNG"
"CELL_003429","H1975","DBL"
"CELL_000321","H1975","SNG"
"CELL_003451","HCC827","DBL"
"CELL_002105","HCC827","DBL"
"CELL_002187","HCC827","SNG"
"CELL_002225","HCC827","DBL"
"CELL_002901","H1975","DBL"
"CELL_001193","H1975","SNG"
"CELL_002080","H1975","DBL"
"CELL_003505","H1975","DBL"
"CELL_003514","HCC827","DBL"
"CELL_003497","H2228","DBL"
"CELL_002820","HCC827","DBL"
"CELL_000844","H1975","SNG"
"CELL_000196","H1975","SNG"
"CELL_003997","H2228","DBL"
"CELL_003925","H2228","DBL"
"CELL_001430","HCC827","DBL"
"CELL_000132","H2228","SNG"
"CELL_001151","H1975","SNG"
"CELL_002987","H1975","DBL"
"CELL_000663","H2228","SNG"
"CELL_002008","H1975","DBL"
"CELL_000252","HCC827","SNG"
"CELL_000894","HCC827","SNG"
"CELL_000821","H1975","SNG"
"CELL_000413","H1975","SNG"
"CELL_002031","H2228","DBL"
"CELL_003528","H1975","DBL"
"CELL_003597","H1975","DBL"
"CELL_001227","HCC827","SNG"
"CELL_000870","H1975","SNG"
"CELL_000998","HCC827","SNG"
"CELL_001299","H1975","SNG"
"CELL_002717","H1975","DBL"
"CELL_000003","HCC827","SNG"
"CELL_003164","HCC827","DBL"
"CELL_002618","H1975","DBL"
"CELL_001182","HCC827","SNG"
"CELL_001439","HCC827","DBL"
"CELL_003838","H1975","DBL"
"CELL_001379","H1975","DBL"
"CELL_002714","H1975","DBL"
"CELL_000735","H1975","SNG"
"CELL_002888","HCC827","DBL"
"CELL_003602","H1975","DBL"
"CELL_002062","HCC827","DBL"
"CELL_000058","HCC827","SNG"
"CELL_002147","HCC827","DBL"
"CELL_001121","H1975","SNG"
"CELL_001777","H1975","DBL"
"CELL_002658","H2228","DBL"
"CELL_000726","H2228","SNG"
"CELL_003415","H2228","DBL"
"CELL_002172","H1975","DBL"
"CELL_000236","HCC827","SNG"
"CELL_001358","H1975","DBL"
"CELL_000493","HCC827","SNG"
"CELL_002401","H1975","DBL"
"CELL_000267","HCC827","SNG"
"CELL_003278","HCC827","DBL"
"CELL_002138","HCC827","DBL"
"CELL_002073","HCC827","DBL"
"CELL_000591","H2228","SNG"
"CELL_000140","HCC827","SNG"
"CELL_002197","H1975","DBL"
"CELL_000583","H1975","SNG"
"CELL_001732","H1975","DBL"
"CELL_000189","H2228","SNG"
"CELL_001551","HCC827","DBL"
"CELL_001181","H1975","SNG"
"CELL_002719","H1975","DBL"
"CELL_000795","H2228","SNG"
"CELL_001859","H1975","DBL"
"CELL_002020","H1975","DBL"
"CELL_000885","H1975","SNG"
"CELL_002146","H2228","DBL"
"CELL_003450","H1975","DBL"
"CELL_000062","H1975","SNG"
"CELL_001353","HCC827","SNG"
"CELL_003387","HCC827","DBL"
"CELL_003701","HCC827","DBL"
"CELL_003935","H1975","DBL"
"CELL_003619","H1975","DBL"
"CELL_000127","HCC827","SNG"
"CELL_003897","H2228","DBL"
"CELL_001788","H1975","DBL"
"CELL_001982","HCC827","DBL"
"CELL_003182","H2228","DBL"
"CELL_003472","H1975","DBL"
"CELL_001347","HCC827","SNG"
"CELL_001898","HCC827","DBL"
"CELL_002160","HCC827","DBL"
"CELL_002040","H2228","DBL"
"CELL_003665","HCC827","DBL"
"CELL_001096","H1975","SNG"
"CELL_003494","H1975","DBL"
"CELL_003696","HCC827","DBL"
"CELL_001684","HCC827","DBL"
"CELL_001839","HCC827","DBL"
"CELL_000255","HCC827","SNG"
"CELL_000279","HCC827","SNG"
"CELL_002079","HCC827","DBL"
"CELL_003464","H1975","DBL"
"CELL_000770","H2228","SNG"
"CELL_003739","HCC827","DBL"
"CELL_002250","H1975","DBL"
"CELL_002335","HCC827","DBL"
"CELL_002363","H1975","DBL"
"CELL_001979","HCC827","SNG"
"CELL_002090","H1975","DBL"
"CELL_000454","HCC827","SNG"
"CELL_001081","H1975","SNG"
"CELL_000751","H2228","SNG"
"CELL_003712","H2228","DBL"
"CELL_001311","HCC827","SNG"
"CELL_001547","HCC827","SNG"
"CELL_002241","HCC827","DBL"
"CELL_001540","H1975","DBL"
"CELL_001523","HCC827","DBL"
"CELL_003306","HCC827","DBL"
"CELL_001864","H1975","DBL"
"CELL_000224","H1975","SNG"
"CELL_002792","HCC827","DBL"
"CELL_001486","HCC827","DBL"
"CELL_002911","HCC827","DBL"
"CELL_001895","H1975","SNG"
"CELL_000767","H1975","SNG"
"CELL_001060","HCC827","SNG"
"CELL_000513","H2228","SNG"
"CELL_003631","H1975","DBL"
"CELL_002839","H2228","DBL"
"CELL_002565","H1975","DBL"
"CELL_000978","HCC827","SNG"
"CELL_003204","HCC827","DBL"
"CELL_000687","H2228","SNG"
"CELL_001250","HCC827","SNG"
"CELL_000541","H1975","SNG"
"CELL_003489","HCC827","DBL"
"CELL_002524","H1975","DBL"
"CELL_002030","H1975","DBL"
"CELL_002479","HCC827","DBL"
"CELL_000239","H2228","SNG"
"CELL_001680","H2228","DBL"
"CELL_003034","HCC827","DBL"
"CELL_000534","HCC827","SNG"
"CELL_001980","HCC827","DBL"
"CELL_001659","H1975","DBL"
"CELL_003191","HCC827","SNG"
"CELL_003520","H1975","DBL"
"CELL_003718","HCC827","DBL"
"CELL_001240","HCC827","SNG"
"CELL_000498","HCC827","SNG"
"CELL_003764","H2228","DBL"
"CELL_000502","HCC827","SNG"
"CELL_001840","HCC827","DBL"
"CELL_000435","H2228","SNG"
"CELL_003371","H1975","DBL"
"CELL_003463","H1975","DBL"
"CELL_000650","H2228","SNG"
"CELL_001534","HCC827","SNG"
"CELL_002278","H1975","DBL"
"CELL_000623","H1975","SNG"
"CELL_001496","HCC827","DBL"
"CELL_001107","HCC827","SNG"
"CELL_000805","H2228","SNG"
"CELL_000166","H2228","SNG"
"CELL_001699","H2228","DBL"
"CELL_001713","H1975","DBL"
"CELL_003682","HCC827","DBL"
"CELL_002188","H2228","DBL"
"CELL_002635","HCC827","DBL"
"CELL_002240","H1975","DBL"
"CELL_001662","HCC827","DBL"
"CELL_003010","H1975","DBL"
"CELL_001630","HCC827","DBL"
"CELL_002238","HCC827","DBL"
"CELL_002732","HCC827","DBL"
"CELL_001420","H1975","DBL"
"CELL_002370","HCC827","DBL"
"CELL_002034","H1975","DBL"
"CELL_003921","HCC827","DBL"
"CELL_001284","H2228","SNG"
"CELL_002143","H1975","DBL"
"CELL_001163","HCC827","SNG"
"CELL_002182","HCC827","DBL"
"CELL_002601","H1975","DBL"
"CELL_003140","HCC827","DBL"
"CELL_002583","HCC827","DBL"
"CELL_002130","H1975","DBL"
"CELL_002995","HCC827","DBL"
"CELL_002956","HCC827","DBL"
"CELL_000357","H2228","SNG"
"CELL_001150","HCC827","SNG"
"CELL_002425","H1975","DBL"
"CELL_002634","HCC827","DBL"
"CELL_002304","H1975","DBL"
"CELL_002220","H2228","DBL"
"CELL_003370","HCC827","DBL"
"CELL_002689","HCC827","DBL"
"CELL_002571","H1975","DBL"
"CELL_001813","HCC827","SNG"
"CELL_002917","HCC827","DBL"
"CELL_002745","H1975","DBL"
"CELL_002784","H1975","DBL"
"CELL_002019","HCC827","DBL"
"CELL_002000","H1975","DBL"
"CELL_002825","H1975","DBL"
"CELL_001357","HCC827","DBL"
"CELL_001886","H1975","DBL"
"CELL_000511","H2228","SNG"
"CELL_001790","HCC827","DBL"
"CELL_001822","H1975","DBL"
"CELL_002121","H1975","DBL"
"CELL_002018","HCC827","DBL"
"CELL_003659","H1975","DBL"
"CELL_001090","HCC827","SNG"
"CELL_001810","H1975","DBL"
"CELL_003540","H2228","DBL"
"CELL_001535","H1975","DBL"
"CELL_001468","HCC827","DBL"
"CELL_000675","H2228","SNG"
"CELL_002493","HCC827","DBL"
"CELL_003867","HCC827","DBL"
"CELL_002608","H1975","DBL"
"CELL_000442","H1975","SNG"
"CELL_000723","H1975","SNG"
"CELL_002607","H1975","DBL"
"CELL_003791","HCC827","DBL"
"CELL_001996","HCC827","DBL"
"CELL_003379","H2228","DBL"
"CELL_002900","HCC827","DBL"
"CELL_002731","H1975","DBL"
"CELL_000479","H1975","SNG"
"CELL_000150","HCC827","SNG"
"CELL_003076","HCC827","DBL"
"CELL_002199","HCC827","DBL"
"CELL_000641","H1975","SNG"
"CELL_000492","H1975","SNG"
"CELL_003504","HCC827","DBL"
"CELL_001881","H1975","DBL"
"CELL_003798","HCC827","DBL"
"CELL_003779","HCC827","DBL"
"CELL_001663","HCC827","DBL"
"CELL_002993","HCC827","DBL"
"CELL_001791","H1975","DBL"
"CELL_002688","HCC827","DBL"
"CELL_000429","HCC827","SNG"
"CELL_002994","H1975","DBL"
"CELL_003978","H1975","DBL"
"CELL_002242","HCC827","DBL"
"CELL_002194","HCC827","DBL"
"CELL_002748","H1975","DBL"
"CELL_002458","H1975","DBL"
"CELL_003946","H2228","DBL"
"CELL_001223","H1975","DBL"
"CELL_000940","H1975","SNG"
"CELL_001216","HCC827","SNG"
"CELL_001017","HCC827","SNG"
"CELL_001484","HCC827","DBL"
"CELL_002506","H2228","DBL"
"CELL_000537","HCC827","SNG"
"CELL_000445","H2228","SNG"
"CELL_003637","H1975","DBL"
"CELL_002236","HCC827","DBL"
"CELL_000813","H1975","SNG"
"CELL_001733","HCC827","SNG"
"CELL_000970","HCC827","SNG"
"CELL_000462","HCC827","SNG"
"CELL_000673","HCC827","SNG"
"CELL_001018","HCC827","SNG"
"CELL_001156","H1975","SNG"
"CELL_001943","HCC827","DBL"
"CELL_002819","H1975","DBL"
"CELL_003126","H2228","DBL"
"CELL_001654","H1975","DBL"
"CELL_000985","H1975","SNG"
"CELL_003305","H1975","DBL"
"CELL_003821","A549","DBL"
"CELL_000744","H2228","SNG"
"CELL_000823","H1975","SNG"
"CELL_000078","H2228","SNG"
"CELL_003989","HCC827","DBL"
"CELL_003404","HCC827","DBL"
"CELL_000213","HCC827","SNG"
"CELL_000798","H1975","SNG"
"CELL_003029","H1975","DBL"
"CELL_001990","HCC827","SNG"
"CELL_001806","HCC827","DBL"
"CELL_000409","HCC827","SNG"
"CELL_003784","H1975","DBL"
"CELL_003403","H1975","DBL"
"CELL_000283","HCC827","SNG"
"CELL_002513","H1975","DBL"
"CELL_003086","H1975","DBL"
"CELL_000993","HCC827","SNG"
"CELL_001867","H1975","DBL"
"CELL_000333","H2228","SNG"
"CELL_000558","H2228","SNG"
"CELL_002687","HCC827","DBL"
"CELL_003738","H1975","DBL"
"CELL_001422","H1975","DBL"
"CELL_002505","H1975","DBL"
"CELL_001091","H1975","SNG"
"CELL_000984","HCC827","SNG"
"CELL_000477","H2228","SNG"
"CELL_001561","H1975","DBL"
"CELL_000416","H1975","SNG"
"CELL_000710","H1975","SNG"
"CELL_002982","H1975","DBL"
"CELL_003636","H1975","DBL"
"CELL_001949","HCC827","DBL"
"CELL_000264","H1975","SNG"
"CELL_001212","HCC827","SNG"
"CELL_002098","HCC827","DBL"
"CELL_002767","HCC827","DBL"
"CELL_002378","H2228","DBL"
"CELL_002343","HCC827","DBL"
"CELL_000478","H2228","SNG"
"CELL_002613","HCC827","DBL"
"CELL_003985","H1975","SNG"
"CELL_000517","H2228","SNG"
"CELL_002128","HCC827","DBL"
"CELL_001350","H2228","DBL"
"CELL_002838","H2228","DBL"
"CELL_001755","H1975","DBL"
"CELL_002697","HCC827","DBL"
"CELL_003417","H1975","DBL"
"CELL_002531","H2228","DBL"
"CELL_002270","H2228","DBL"
"CELL_002407","HCC827","DBL"
"CELL_001778","H1975","DBL"
"CELL_000774","H2228","SNG"
"CELL_001331","H1975","DBL"
"CELL_002263","HCC827","DBL"
"CELL_001088","H1975","SNG"
"CELL_000004","HCC827","SNG"
"CELL_002589","HCC827","DBL"
"CELL_002261","H1975","DBL"
"CELL_001310","H1975","SNG"
"CELL_001828","H1975","DBL"
"CELL_003563","H1975","DBL"
"CELL_002294","HCC827","DBL"
"CELL_000696","H1975","SNG"
"CELL_003214","H2228","DBL"
"CELL_000143","H1975","SNG"
"CELL_001092","H2228","SNG"
"CELL_002757","H1975","DBL"
"CELL_001506","HCC827","DBL"
"CELL_002522","H2228","DBL"
"CELL_000051","H1975","SNG"
"CELL_000544","H2228","SNG"
"CELL_000379","H2228","SNG"
"CELL_003442","H1975","DBL"
"CELL_001934","HCC827","DBL"
"CELL_001941","H2228","DBL"
"CELL_001763","H2228","DBL"
"CELL_002992","HCC827","DBL"
"CELL_003826","HCC827","DBL"
"CELL_002530","HCC827","DBL"
"CELL_002832","H2228","DBL"
"CELL_000471","H1975","SNG"
"CELL_002916","HCC827","DBL"
"CELL_002892","H1975","DBL"
"CELL_001416","H1975","DBL"
"CELL_000758","H2228","SNG"
"CELL_001927","H1975","DBL"
"CELL_001531","H1975","DBL"
"CELL_002671","H1975","DBL"
"CELL_002333","HCC827","DBL"
"CELL_000024","HCC827","SNG"
"CELL_002968","H1975","DBL"
"CELL_001618","H1975","SNG"
"CELL_003221","H1975","DBL"
"CELL_002938","H1975","DBL"
"CELL_003039","H2228","DBL"
"CELL_003572","H1975","DBL"
"CELL_000681","H1975","SNG"
"CELL_000668","H1975","SNG"
"CELL_000229","HCC827","SNG"
"CELL_001419","HCC827","DBL"
"CELL_000290","H1975","SNG"
"CELL_000304","HCC827","SNG"
"CELL_002387","H1975","DBL"
"CELL_001202","H1975","SNG"
"CELL_001215","HCC827","SNG"
"CELL_000365","HCC827","SNG"
"CELL_002588","HCC827","DBL"
"CELL_000384","HCC827","SNG"
"CELL_000068","HCC827","SNG"
"CELL_003277","HCC827","DBL"
"CELL_000073","H1975","DBL"
"CELL_001306","HCC827","SNG"
"CELL_001986","HCC827","DBL"
"CELL_000144","H2228","SNG"
"CELL_002103","H1975","DBL"
"CELL_001997","HCC827","DBL"
"CELL_003606","HCC827","DBL"
"CELL_003588","HCC827","DBL"
"CELL_003111","HCC827","DBL"
"CELL_003272","HCC827","DBL"
"CELL_002472","H2228","DBL"
"CELL_003996","HCC827","DBL"
"CELL_000932","H1975","SNG"
"CELL_001355","HCC827","DBL"
"CELL_003803","HCC827","DBL"
"CELL_002860","H2228","DBL"
"CELL_000835","H2228","SNG"
"CELL_002686","H2228","DBL"
"CELL_001774","H1975","DBL"
"CELL_002744","HCC827","DBL"
"CELL_000680","H1975","SNG"
"CELL_001268","H1975","SNG"
"CELL_000141","H1975","SNG"
"CELL_003813","HCC827","DBL"
"CELL_001319","HCC827","SNG"
"CELL_000046","HCC827","SNG"
"CELL_003968","HCC827","DBL"
"CELL_000619","H1975","SNG"
"CELL_003774","H1975","DBL"
