unaligned aligned_unmapped mapped_to_exon mapped_to_intron ambiguous_mapping mapped_to_ERCC mapped_to_MT number_of_genes total_count_per_cell non_mt_percent non_ribo_percent outliers total_features log10_total_features total_counts log10_total_counts pct_counts_top_50_features pct_counts_top_100_features pct_counts_top_200_features pct_counts_top_500_features total_features_endogenous log10_total_features_endogenous total_counts_endogenous log10_total_counts_endogenous pct_counts_endogenous pct_counts_top_50_features_endogenous pct_counts_top_100_features_endogenous pct_counts_top_200_features_endogenous pct_counts_top_500_features_endogenous total_features_feature_control log10_total_features_feature_control total_counts_feature_control log10_total_counts_feature_control pct_counts_feature_control pct_counts_top_50_features_feature_control pct_counts_top_100_features_feature_control total_features_mt log10_total_features_mt total_counts_mt log10_total_counts_mt pct_counts_mt total_features_rbp log10_total_features_rbp total_counts_rbp log10_total_counts_rbp pct_counts_rbp pct_counts_top_50_features_rbp is_cell_control RaceID
78294 6624 222797 26017 9988 0 8023 9444 115882 0.824899466627699 0.774805338637119 FALSE 9076 3.9579423354454 115496 5.06257070370551 25.0588764978874 36.3865415252476 48.064002216527 63.6714691417885 9009 3.95472479097906 111090 5.04567887614463 96.1851492692388 24.6961922765325 35.8367089747052 47.2337744171393 62.9156539742551 67 1.83250891270624 4406 3.64414305050992 3.81485073076124 99.5914661824784 100 20 1.32221929473392 4121 3.61510798744319 3.56808893814504 47 1.68124123737559 285 2.45636603312904 0.246761792616194 100 FALSE 3
79379 4065 226625 26173 8879 0 9850 9411 114602 0.833013385383064 0.793258338139096 FALSE 9099 3.95904139232109 114277 5.05796263111074 24.1798437130831 36.1183790264008 47.5485005731687 61.9170961785836 9027 3.95559155040572 108972 5.03731890708239 95.357771030041 23.8492456777888 35.2530925375326 46.2706016224351 60.8468230371105 72 1.86332286012046 5305 3.72476724564631 4.64222896995896 99.5098963242224 100 20 1.32221929473392 4916 3.69170020829016 4.3018280143861 52 1.72427586960079 389 2.5910646070265 0.340400955572862 99.4858611825193 FALSE 3
75253 3707 231013 23187 10404 0 5748 9569 116679 0.817730696970515 0.80026390350758 FALSE 9253 3.96632949516388 116355 5.06578878297905 21.137037514503 31.8731468351167 43.8090327016458 59.4723045851059 9196 3.96364618648484 113003 5.05309381646733 97.1191611877444 21.2755413573091 31.8557914391653 43.3829190375477 59.0391405537906 57 1.76342799356294 3352 3.52543355342882 2.8808388122556 99.791169451074 100 18 1.27875360095283 2937 3.46805179145424 2.52417171586954 39 1.60205999132796 415 2.61909333062674 0.35666709638606 100 FALSE 3
78303 4438 225283 24541 10897 0 9178 9460 112433 0.810473793209247 0.794135103205011 FALSE 9141 3.96104121695331 112100 5.04960948674792 21.71454058876 32.4719000892061 44.5156110615522 60.1882247992864 9068 3.95755940189748 107208 5.03023124511674 95.636039250669 21.0170882769943 31.5274979479143 43.2887471084247 59.1205880158197 73 1.86923171973098 4892 3.68957521575994 4.36396074933095 99.5298446443173 100 20 1.32221929473392 4523 3.65552259625342 4.03479036574487 53 1.73239375982297 369 2.56820172406699 0.329170383586084 99.1869918699187 FALSE 3
77956 3991 221256 30056 9555 0 9112 9549 110729 0.828003503975652 0.787499138662939 FALSE 9182 3.962984584317 110344 5.04275265900555 24.5314652359893 36.5855868919017 49.1562749220619 63.7705720292902 9113 3.95970902424643 105575 5.02356520368847 95.67806133546 24.2131186360407 35.8863367274449 48.1278711816244 62.8093772199858 69 1.84509804001426 4769 3.67851837904011 4.32193866453998 99.4757810861816 100 20 1.32221929473392 4494 3.65272969606925 4.07271804538534 49 1.69897000433602 275 2.44090908206522 0.249220619154644 100 FALSE 3
74427 4071 232015 23674 7612 0 8868 9267 112196 0.833184783696996 0.81860308579601 FALSE 9009 3.95472479097906 111930 5.0489503837975 23.711248101492 35.2497096399535 48.0603948896632 62.7624408112213 8939 3.95133751879592 107271 5.03048637776855 95.8375770570892 23.4909714647948 34.7820007271304 47.1199112528083 61.8853184924164 70 1.85125834871908 4659 3.66838591669 4.16242294291075 99.4848679974243 100 20 1.32221929473392 4313 3.63488014076653 3.85330117037434 50 1.70757017609794 346 2.54032947479087 0.309121772536407 100 FALSE 1
76531 6059 215727 34574 9582 0 7527 9787 108080 0.83281828267646 0.808290080654138 FALSE 9472 3.97648753730519 107751 5.03242533990843 22.9102282113391 33.0716188248833 44.7522528793236 59.3980566305649 9397 3.97303544068693 103688 5.01573268606414 96.2292693339273 22.7451585525808 32.5920067895996 43.8710361854795 58.619126610601 75 1.88081359228079 4063 3.60895369927586 3.7707306660727 99.1877922717204 100 25 1.41497334797082 3688 3.5669086552268 3.42270605377212 50 1.70757017609794 375 2.57518784492766 0.348024612300582 100 FALSE 3
95080 4888 209932 23214 9007 0 8065 9714 106309 0.823636756923343 0.812574587986475 FALSE 9322 3.96955568422084 105891 5.02486315097535 21.1339962791928 31.4238226100424 43.0130983747438 58.5214985220651 9252 3.96628256216746 101384 5.00597370549917 95.7437364837427 20.3385149530498 30.3035982008996 41.7906178489702 57.3857807938136 70 1.85125834871908 4507 3.65398390737407 4.25626351625728 99.5562458398047 100 20 1.32221929473392 4192 3.62252486240357 3.95878781010662 50 1.70757017609794 315 2.4996870826184 0.297475706150664 100 FALSE 3
77066 4920 219337 31413 9496 0 8409 9498 109922 0.83529229809908 0.806271646597438 FALSE 9151 3.96151601144895 109559 5.03965202358192 26.74540658458 37.3762082530874 48.9179346288301 63.5703137122464 9082 3.95822931418838 105042 5.02136711659285 95.8771073120419 26.4675082348013 36.7710058833609 47.9836636773862 62.7253860360618 69 1.84509804001426 4517 3.65494622658434 4.12289268795809 99.424396723489 100 19 1.30102999566398 4180 3.62128016755041 3.81529586797981 50 1.70757017609794 337 2.52891670027765 0.307596819978277 100 FALSE 3
79456 4773 218148 30531 9566 0 8304 9153 108719 0.838933397029136 0.788003864273599 FALSE 8871 3.9480215331411 108426 5.03513744171269 23.0369099662443 35.5505137144227 48.8489845608987 63.3307509268994 8795 3.94428522068875 104113 5.01750913214202 96.0221718038109 22.9692737698462 35.3538943263569 48.0007299760837 62.5157281031187 76 1.88649072517248 4313 3.63488014076653 3.97782819618911 99.2812427544632 100 21 1.34242268082221 4024 3.60476588470389 3.71128696069208 55 1.7481880270062 289 2.46239799789896 0.266541235497021 98.2698961937716 FALSE 3
70983 7470 204362 52389 7412 0 16005 9986 96835 0.81682242982219 0.907812164216227 FALSE 9553 3.98018523694734 96377 4.98397790974299 23.0916089938471 30.1347831951607 38.5569171067786 52.4627245089596 9487 3.97717467602019 88020 4.94458629824209 91.3288440188012 18.3799136559873 25.4487616450807 34.1456487162009 48.8820722563054 66 1.82607480270083 8357 3.92210236680761 8.67115598119883 99.7487136532248 100 21 1.34242268082221 7908 3.89812157554111 8.2052771926912 45 1.66275783168157 449 2.65321251377534 0.465878788507631 100 FALSE 2
76928 4878 220274 31644 8255 0 10056 9528 108597 0.827288046554943 0.831201522030855 FALSE 9210 3.96430678230394 108263 5.03448406880932 21.5733907244396 31.9638288242521 44.2662774909249 58.5167601119496 9130 3.96051834278071 103092 5.01322917775121 95.2236682892586 20.5709463391922 30.7967640554068 42.8481356458309 57.2168548480968 80 1.90848501887865 5171 3.71365851620836 4.77633171074144 99.2264552310965 100 23 1.38021124171161 4822 3.68331726192188 4.45396857652199 57 1.76342799356294 349 2.54406804435028 0.322363134219447 97.9942693409742 FALSE 3
79177 4799 219583 30243 7315 0 9160 9547 108627 0.827492244025197 0.817467036973585 FALSE 9184 3.96307916064183 108251 5.03443592886781 22.3231194169107 33.3678210824842 45.6771761923677 60.4918199369983 9113 3.95970902424643 103384 5.01445753208684 95.503967630784 21.5062292037453 32.3212489360056 44.3753385436818 59.3341329412675 71 1.85733249643127 4867 3.68735056955803 4.49603236921599 99.4657900143826 100 22 1.36172783601759 4573 3.66029616027073 4.22444134465271 49 1.69897000433602 294 2.46982201597816 0.271591024563283 100 FALSE 1
75724 4324 231494 20985 8909 0 8632 9277 113652 0.832198289442139 0.813931931340238 FALSE 9027 3.95559155040572 113393 5.05459007540495 20.6053283712398 31.4649052410643 43.3227800657889 58.7928708121313 8960 3.95235647732379 108846 5.0368164636812 95.9900522959971 20.2451169542289 30.7856972236003 42.3249361483196 57.8643220697132 67 1.83250891270624 4547 3.6578204560157 4.00994770400289 99.6261271167803 100 20 1.32221929473392 4125 3.61552922363713 3.63779069254716 47 1.68124123737559 422 2.62634036737504 0.372157011455734 100 FALSE 3
78680 4454 230329 19018 8699 0 14620 9030 116481 0.821395764045519 0.818511103226183 FALSE 8783 3.94369232710602 116228 5.06531450127831 25.3286643493822 36.902467563754 49.2841656055339 63.0674192105173 8714 3.94026739144601 108664 5.03608968433888 93.4921017310803 23.5883089155562 34.918648310388 47.0781491570345 61.2447544725024 69 1.84509804001426 7564 3.87880893235921 6.50789826891971 99.6959280803808 100 22 1.36172783601759 7221 3.85865748409081 6.21278865677806 47 1.68124123737559 343 2.53655844257153 0.295109612141653 100 FALSE 3
79274 4610 221631 28707 8646 0 9340 8998 110945 0.832430483497911 0.79407807525548 FALSE 8734 3.94126290931895 110669 5.04402990994647 24.0311198257868 36.6272397871129 50.2670124425087 64.6892987196053 8663 3.93771844361726 105927 5.02501077255498 95.7151505841744 23.8305625572328 36.1513117524333 49.3755133252145 63.8043180681035 71 1.85733249643127 4742 3.67605312465187 4.28484941582557 99.4306199915647 100 24 1.39794000867204 4449 3.64836001098093 4.02009596183213 47 1.68124123737559 293 2.46834733041216 0.26475345399344 100 FALSE 3
77830 4703 222397 29565 7451 0 11862 9393 106253 0.820889763035313 0.808353570407088 FALSE 9104 3.95927995013094 105956 5.02512965345787 24.3544490165729 35.49397863264 48.4191551209936 63.0384310468496 9035 3.95597622224833 100080 5.00035163613692 94.4543017856469 22.970623501199 34.0317745803357 46.6736610711431 61.5797362110312 69 1.84509804001426 5876 3.7691556907144 5.54569821435313 99.5915588835943 100 24 1.39794000867204 5603 3.74849812661374 5.28804409377477 45 1.66275783168157 273 2.43775056282039 0.257654120578353 100 FALSE 1
74232 4190 225968 26375 9695 0 6321 9202 110905 0.833506153840358 0.799278589849097 FALSE 8871 3.9480215331411 110560 5.04360195814624 23.5980463096961 35.1854196816208 47.6175832127352 62.3797033285094 8805 3.94477868112351 107219 5.03027580288929 96.9781114327062 23.7849634859493 35.2157733237579 47.2313675747769 61.9265242167899 66 1.82607480270083 3341 3.52400644555737 3.02188856729378 99.5211014666268 100 18 1.27875360095283 3017 3.47971923543957 2.72883502170767 48 1.69019608002851 324 2.51188336097887 0.293053545586107 100 FALSE 3
75601 5074 215406 38453 6843 0 8761 9472 102533 0.837681526841341 0.838247116709048 FALSE 9182 3.962984584317 102232 5.00959110523677 24.6361217622662 34.6085374442445 45.6755223413413 59.8804679552391 9110 3.95956604663793 97595 4.98943201834777 95.4642382033023 23.7143296275424 33.5355294840924 44.3383370049695 58.7109995389108 72 1.86332286012046 4637 3.66633074430197 4.53576179669771 99.41772697865 100 23 1.38021124171161 4308 3.63437649408837 4.21394475311057 49 1.69897000433602 329 2.51851393987789 0.321817043587135 100 FALSE 1
78533 6832 218513 29000 8446 0 14211 8999 109070 0.813651783183859 0.813917592929532 FALSE 8712 3.94016771403407 108769 5.03650912853273 24.9207035092719 36.4322555139792 48.5395655011998 62.8451121183425 8641 3.93661426197521 101539 5.00663715906859 93.3528854728829 23.1280591693832 34.2420153832518 46.28467879337 60.974600892268 71 1.85733249643127 7230 3.85919836153388 6.6471145271171 99.7095435684647 100 25 1.41497334797082 6892 3.83840827849419 6.33636422142338 46 1.67209785793572 338 2.53019969820308 0.310750305693718 100 FALSE 3
72997 4632 225735 28051 9722 0 6863 9304 113539 0.833801601138481 0.809290128564623 FALSE 9041 3.95626450269828 113265 5.05409956362879 22.3211053723569 33.3112612016069 45.3246810576966 59.9982342294619 8975 3.95308284391209 109388 5.03897365216662 96.5770538118572 22.263868065967 32.9615679964896 44.669433575895 59.3511171243646 66 1.82607480270083 3877 3.58860780474269 3.42294618814285 99.5873097755997 100 18 1.27875360095283 3459 3.53907609879278 3.05390014567607 48 1.69019608002851 418 2.6222140229663 0.369046042466781 100 FALSE 3
69964 4714 226751 31331 7769 0 10315 9862 114385 0.8208244087231 0.84509325129228 FALSE 9493 3.97744922738234 113998 5.05690104171904 23.8249793856033 33.5628695240267 44.9367532763733 59.6729767188898 9422 3.97418919111817 108328 5.03474473413249 95.0262285303251 22.8131231075991 32.111734731556 43.3922900819733 58.3256406469242 71 1.85733249643127 5670 3.753659647286 4.97377146967491 99.5238095238095 100 20 1.32221929473392 5309 3.72509452108147 4.65709924735522 51 1.7160033436348 361 2.55870857053317 0.31667222231969 99.7229916897507 FALSE 2
73182 4859 224538 28870 7476 0 9551 9864 112154 0.832195017490932 0.841351994458335 FALSE 9530 3.97913846954681 111807 5.04847287896682 23.3786793313478 33.2090119581064 45.0857280850036 59.7476007763378 9459 3.97589113640179 106589 5.02771646220899 95.3330292378831 22.4798056084587 32.1036879978234 43.7212095056713 58.5323063355506 71 1.85733249643127 5218 3.71758729685546 4.66697076211686 99.4633959371407 100 20 1.32221929473392 4843 3.68520413447101 4.33157136851897 51 1.7160033436348 375 2.57518784492766 0.335399393597896 99.7333333333333 FALSE 1
76908 3964 226841 23204 9558 0 11274 9006 116254 0.821769573449364 0.804849656368843 FALSE 8718 3.94046667766353 115960 5.06431195187621 24.0979648154536 36.1831666091756 49.3385650224215 63.9806829941359 8643 3.9367147582112 110097 5.04177942980869 94.9439461883408 23.4856535600425 35.1744370872957 47.9395442200968 62.7864519469195 75 1.88081359228079 5863 3.76819396163307 5.05605381165919 99.5053726761044 100 21 1.34242268082221 5554 3.74468406327689 4.78958261469472 54 1.74036268949424 309 2.49136169383427 0.266471196964471 98.705501618123 FALSE 3
74554 4070 223254 30282 7973 0 7575 9840 111035 0.826252983219142 0.826892346837272 FALSE 9480 3.97685414657622 110663 5.04400636393101 21.1172659335098 31.0663907539105 42.8806376114871 57.8287232408303 9406 3.97345114402493 106520 5.02743523486457 96.2562012596803 20.6092752534735 30.3576793090499 41.9310927525347 56.9470521967706 74 1.8750612633917 4143 3.61741974673718 3.74379874031971 99.2276128409365 100 21 1.34242268082221 3788 3.57852460527499 3.42300497908063 53 1.73239375982297 355 2.55144999797288 0.320793761239077 99.1549295774648 FALSE 1
70912 4114 233536 23108 7871 0 9830 9781 125997 0.824241846962686 0.838646885350692 FALSE 9509 3.97818051693741 125718 5.09940091787363 21.1902830143655 31.4060039135207 43.6365516473377 58.8945099349337 9438 3.97492598608976 119845 5.07862354352681 95.3284334781018 20.2745212566231 30.2941299178105 42.2445658976178 57.6594768242313 71 1.85733249643127 5873 3.76893394218678 4.67156652189822 99.5572961008003 100 21 1.34242268082221 5436 3.73535933300171 4.32396315563404 50 1.70757017609794 437 2.6414741105041 0.347603366264179 100 FALSE 1
79663 4409 215677 29953 9104 0 9735 8924 109191 0.849190867301408 0.792327133891334 FALSE 8607 3.93490225832231 108858 5.03686434048559 29.4622352054971 41.7323485641845 54.2385493027614 68.2494626026567 8537 3.93135615046793 103770 5.01607600187799 95.3260210549523 29.0180206225306 41.0436542353281 53.1916738941891 67.352799460345 70 1.85125834871908 5088 3.70663245087329 4.67397894504768 99.5283018867924 100 20 1.32221929473392 4801 3.68142215572101 4.41033272703889 50 1.70757017609794 287 2.45939248775923 0.263646218008782 100 FALSE 3
70933 4481 224959 31809 7426 0 8907 10133 113939 0.836807414420277 0.869289631356284 FALSE 9796 3.99109310804889 113591 5.0553477461796 21.8793742461991 30.6846493120054 41.5411432243752 56.0889507091231 9726 3.98797891587548 108499 5.03542973818455 95.5172504863942 20.6683932570807 29.3182425644476 40.0326270288205 54.7774633867593 70 1.85125834871908 5092 3.70697367617618 4.48274951360583 99.4304791830322 100 19 1.30102999566398 4709 3.6730209071289 4.14557491350547 51 1.7160033436348 383 2.58433122436753 0.33717460010036 99.7389033942559 FALSE 2
74015 4475 227696 23775 10409 0 7503 9321 110977 0.835947989147666 0.806788721375716 FALSE 9005 3.95453194262691 110653 5.04396711773484 25.7299847270295 36.5936757250142 48.6692633728864 63.8717431972021 8937 3.95124035032434 106791 5.02853872005221 96.509809946409 25.5274320869736 36.2596098922194 48.0162185952 63.2337931099063 68 1.83884909073726 3862 3.58692470814482 3.49019005359096 99.5339202485759 100 22 1.36172783601759 3600 3.55642312137129 3.25341382520131 46 1.67209785793572 262 2.41995574848976 0.236776228389651 100 FALSE 3
78833 5546 218327 26803 8790 0 5565 8683 109784 0.84015885731617 0.798813962069704 FALSE 8418 3.92526050951944 109509 5.03945377896174 23.534138746587 35.6025532148043 48.7548968577925 63.5317645125058 8356 3.92205040216717 106332 5.02666806691068 97.0988685861436 24.0266335628033 35.8490388594214 48.5799194974232 63.1804160553737 62 1.79934054945358 3177 3.50215389287136 2.9011314138564 99.5908089392509 100 21 1.34242268082221 2822 3.45071087814692 2.57695714507483 41 1.6232492903979 355 2.55144999797288 0.324174268781561 100 FALSE 3
72647 4361 227006 24497 9675 0 8422 9649 112193 0.839268046951301 0.828482986596046 FALSE 9299 3.96848294855394 111825 5.04854279052491 25.1643192488263 35.5984797674938 47.251509054326 61.9763022579924 9235 3.96548392424514 107417 5.03107706204944 96.0581265369998 24.6478676559576 34.9320870998073 46.3269314912909 61.1160244654012 64 1.81291335664286 4408 3.64434009882632 3.94187346300022 99.6823956442831 100 20 1.32221929473392 4068 3.60948768985329 3.63782696177062 44 1.65321251377534 340 2.5327543789925 0.3040465012296 100 FALSE 3
74687 3952 224344 26862 8104 0 8095 9526 110293 0.821747526967102 0.826924571194494 FALSE 9225 3.96501345027225 109980 5.04131766417753 21.1683942535006 31.1593016912166 43.3342425895617 58.5042735042735 9159 3.96189547366785 105604 5.02368448089669 96.021094744499 20.6052801030264 30.3871065489944 42.3307829248892 57.5413810082951 66 1.82607480270083 4376 3.64117654661311 3.978905255501 99.5886654478976 100 20 1.32221929473392 4006 3.6028193424327 3.64248045099109 46 1.67209785793572 370 2.56937390961505 0.336424804509911 100 FALSE 1
73964 4625 226457 23426 9796 0 9507 9237 111775 0.833120107283997 0.811209947554467 FALSE 8978 3.95322797155985 111504 5.04729434203641 22.432379107476 33.6884775434065 45.696118524896 60.658810446262 8906 3.94973145231571 106475 5.02725172756657 95.4898478978333 21.9450575252407 32.8969241606011 44.4761681145809 59.5952101432261 72 1.86332286012046 5029 3.70156798505593 4.51015210216674 99.5625372837542 100 23 1.38021124171161 4640 3.66661156841903 4.16128569378677 49 1.69897000433602 389 2.5910646070265 0.348866408379968 100 FALSE 3
71135 4409 223788 32104 7119 0 9641 9816 115114 0.843546397410954 0.841904473660504 FALSE 9468 3.976304116552 114750 5.05975647889418 24.9821350762527 35.043137254902 46.6858387799564 60.7389978213508 9399 3.9731278535997 109427 5.03912846175612 95.361220043573 23.964835004158 33.8591024153088 45.3224524111965 59.5109068145887 69 1.84509804001426 5323 3.72623804680264 4.63877995642702 99.4927672365208 100 21 1.34242268082221 5001 3.69914368739448 4.35816993464052 48 1.69019608002851 322 2.5092025223311 0.280610021786492 100 FALSE 2
81989 4277 218120 26343 7278 0 7252 10055 111070 0.840469973814669 0.855721539954845 FALSE 9641 3.98416712714699 110637 5.04390431644313 21.0318428735414 30.9805941954319 42.554479966015 57.2213635583033 9571 3.9810026899414 106293 5.02650875050228 96.0736462485425 20.3804577911998 30.0932328563499 41.4956770436435 56.2360644633231 70 1.85125834871908 4344 3.63798978078469 3.92635375145747 99.4475138121547 100 20 1.32221929473392 3950 3.59670702968145 3.57023418928568 50 1.70757017609794 394 2.59659709562646 0.356119562171787 100 FALSE 2
72735 5207 218983 33783 6745 0 8945 9695 103550 0.8329406083213 0.859169400369928 FALSE 9366 3.97160052023006 103208 5.01371757015855 21.9004340748779 31.4772110689094 42.937562979614 58.0991783582668 9295 3.96829611504626 98422 4.99309659849108 95.3627625765445 20.706752555323 30.0847371522627 41.4500822986731 56.8206295340473 71 1.85733249643127 4786 3.68006342748195 4.63723742345555 99.3940660259089 100 20 1.32221929473392 4447 3.648164778574 4.3087745136036 51 1.7160033436348 339 2.53147891704225 0.328462909851949 99.7050147492625 FALSE 2
75147 5399 215891 31585 9609 0 8627 9581 110245 0.821896684582349 0.796462352354996 FALSE 9265 3.96689229586714 109913 5.04105301303778 22.357682894653 33.1962552200377 44.5625176275782 59.414264008807 9199 3.96378782734556 105232 5.02215195151475 95.7411771128074 21.9648015812681 32.4064923217272 43.4145507070093 58.3624752926866 66 1.82607480270083 4681 3.67043140936061 4.2588228871926 99.6368297372356 100 22 1.36172783601759 4363 3.6398847419163 3.96950315249334 44 1.65321251377534 318 2.50379068305718 0.289319734699262 100 FALSE 3
76962 3885 226007 20413 9103 0 9836 9088 117011 0.824606233531497 0.807522300679227 FALSE 8838 3.94640313389905 116754 5.0672754881753 22.305873888689 33.6665124963599 46.8951813214108 61.9045171899892 8770 3.94304911100841 111433 5.04701772009715 95.4425544306833 21.654267586801 32.8269004693403 45.6642107813664 60.8482226988415 68 1.83884909073726 5321 3.72607487021537 4.55744556931668 99.5865438827288 100 21 1.34242268082221 4976 3.69696764074402 4.26195248128544 47 1.68124123737559 345 2.53907609879278 0.295493088031245 100 FALSE 3
76279 4001 215399 30871 9365 0 10022 9480 103981 0.818909223721746 0.808772678780481 FALSE 9137 3.96085115371969 103625 5.01546873455844 21.9956574185766 33.4677925211098 45.2265379975875 60.1804583835947 9065 3.95741571472267 98556 4.99368747542836 95.1083232810615 21.1970859206948 32.2476561548764 43.7111895774991 58.9177726368765 72 1.86332286012046 5069 3.70500795933334 4.89167671893848 99.427895048333 100 24 1.39794000867204 4751 3.67687643197314 4.58480096501809 48 1.69019608002851 318 2.50379068305718 0.306875753920386 100 FALSE 3
79374 4575 219438 24479 8957 0 10807 9087 110870 0.830441057018992 0.799702281978688 FALSE 8788 3.94393946447222 110560 5.04360195814624 24.6960926193922 37.0757959479016 50.5544500723589 64.7874457308249 8724 3.94076543563122 105062 5.02144979761733 95.0271345875543 24.0657897241629 36.2176619519903 49.3070758218956 63.5948297195941 64 1.81291335664286 5498 3.74028371968188 4.97286541244573 99.7453619497999 100 19 1.30102999566398 5219 3.71767050300226 4.72051374819103 45 1.66275783168157 279 2.44715803134222 0.252351664254703 100 FALSE 3
76106 4421 221701 26588 8469 0 12339 9378 115393 0.816921303647802 0.821020268038766 FALSE 9129 3.9604707775343 115134 5.06120736530012 24.2717181718693 34.2574738999774 45.9490680424549 60.0951934267896 9060 3.95717613040485 108447 5.03522154715728 94.1919849914013 22.7595046428209 32.3614300072847 43.966177026566 58.399955738748 69 1.84509804001426 6687 3.82529626443096 5.80801500859868 99.5513683266039 100 22 1.36172783601759 6311 3.80016699020136 5.48143901888235 47 1.68124123737559 376 2.57634135020579 0.326575989716331 100 FALSE 3
72090 5117 225151 23347 10337 0 9754 9192 113040 0.810509554068426 0.798106794222683 FALSE 8902 3.94953637337614 112744 5.05209729094415 20.9926914070815 32.1436173987086 44.2196480522245 59.2075853260484 8834 3.94620655384278 107598 5.03180823511754 95.4356772865962 20.3033513634082 31.2384988568561 42.9087901262105 58.0503355080949 68 1.83884909073726 5146 3.71155416825017 4.56432271340382 99.6502137582588 100 21 1.34242268082221 4728 3.67476931401543 4.19357127652026 47 1.68124123737559 418 2.6222140229663 0.370751436883559 100 FALSE 3
74644 5120 221251 24295 9641 0 7445 9434 112583 0.832621266014174 0.790900865059479 FALSE 9146 3.96127867908504 112284 5.05032174332882 22.7717217056749 34.5944212888746 46.898934843789 61.4833814256706 9076 3.9579423354454 108228 5.03434364572867 96.3877311103986 22.6604945115867 34.3746535092582 46.1229995934509 60.7569205750822 70 1.85125834871908 4056 3.60820500770433 3.61226888960137 99.4822485207101 100 21 1.34242268082221 3743 3.57333584006607 3.33351145310107 49 1.69897000433602 313 2.49692964807321 0.278757436500303 100 FALSE 3
76818 5799 209170 35091 8035 0 13277 9427 106894 0.818867289013521 0.804076860808197 FALSE 9142 3.9610887197679 106599 5.02775720469055 24.4861584067393 36.1157234120395 48.6467978123622 62.2116530173829 9067 3.95751151145448 99520 4.99791473121632 93.359224758206 22.6105305466238 34.0825964630225 46.4057475884244 60.288384244373 75 1.88081359228079 7079 3.85003325768977 6.64077524179401 99.4914535951406 100 22 1.36172783601759 6736 3.82846654735268 6.31900862109401 53 1.73239375982297 343 2.53655844257153 0.321766620700007 99.1253644314869 FALSE 3
76396 3627 221210 23950 8971 0 7573 9479 109731 0.838650882536507 0.804631252368861 FALSE 9180 3.96288998739179 109424 5.03911655528515 23.074462640737 34.2959497002486 46.8050884632256 61.6363868986694 9111 3.95961371107104 105413 5.02289829321978 96.3344421699079 22.9307580658932 33.9607069336799 46.0493487520515 60.9203798392988 69 1.84509804001426 4011 3.60336092434838 3.66555783009212 99.4764397905759 100 22 1.36172783601759 3673 3.56513915196979 3.35666764146805 47 1.68124123737559 338 2.53019969820308 0.308890188624068 100 FALSE 3
75085 5254 215836 28517 9549 0 5360 9470 107401 0.832794852856789 0.79113781146006 FALSE 9185 3.9631264410819 107109 5.02983001931066 21.6340363554883 32.9075988012212 44.7189311822536 59.600033610621 9116 3.95985195479961 104105 5.01747576017144 97.1953804068752 21.9057682147832 33.0070601796263 44.4195763892224 59.1815955045387 69 1.84509804001426 3004 3.47784447633876 2.80461959312476 99.3342210386152 100 20 1.32221929473392 2660 3.42504487455139 2.48345143732086 49 1.69897000433602 344 2.53781909507327 0.321168155803901 100 FALSE 3
74285 6674 219776 23715 9754 0 9369 9387 109180 0.812511448908911 0.802802637589061 FALSE 9098 3.95899366503033 108880 5.03695210092128 21.8258633357825 32.8839088905217 45.1542983100661 60.61994856723 9030 3.95573584227767 103951 5.01683284942129 95.4729977957384 21.3764177352791 32.0410578060817 43.9649450221739 59.5501726775115 68 1.83884909073726 4929 3.69284691927723 4.52700220426157 99.5739500912964 100 22 1.36172783601759 4603 3.66313531495775 4.22759000734754 46 1.67209785793572 326 2.51454775266029 0.299412196914034 100 FALSE 3
80935 4459 213205 27063 7344 0 16883 9067 109988 0.81850747346815 0.792550024316287 FALSE 8773 3.94319763006893 109685 5.04015119903547 28.2089620276246 40.3163604868487 52.5951588640197 66.0938141040252 8701 3.9396190789567 100999 5.00432137378264 92.0809591101792 25.7745126189368 37.6013623897266 49.9202962405568 63.8937019178408 72 1.86332286012046 8686 3.93886982151299 7.91904088982085 99.6776421828229 100 21 1.34242268082221 8356 3.92205040216717 7.61817933172266 51 1.7160033436348 330 2.51982799377572 0.30086155809819 99.6969696969697 FALSE 3
73998 4941 219537 23733 9992 0 8810 9751 106480 0.823497370320859 0.822792935500288 FALSE 9407 3.97349730873206 106119 5.02579724131029 22.7791441683393 33.2654849744155 44.7026451436595 59.397468879277 9333 3.97006779654914 101567 5.00675690073874 95.7104759750846 22.1548337550582 32.3707503421387 43.5072415252986 58.3457225279865 74 1.8750612633917 4552 3.65829765030819 4.28952402491543 99.3848857644991 100 21 1.34242268082221 4216 3.62500360101486 3.9728983499656 53 1.73239375982297 336 2.52762990087134 0.31662567494982 99.1071428571429 FALSE 3
71360 4028 222156 28285 7229 0 6575 9397 110484 0.836799898552116 0.827486257966198 FALSE 9124 3.96023287312851 110195 5.04216583036462 22.3558237669586 32.6421343981124 44.7806161804075 59.6306547484006 9057 3.95703231634694 106469 5.02722725406726 96.6187213575934 22.3032056279293 32.3089349951629 44.0888897237694 58.9551888343086 67 1.83250891270624 3726 3.57135939275384 3.38127864240664 99.4632313472893 100 20 1.32221929473392 3388 3.53007156883738 3.07454966196288 47 1.68124123737559 338 2.53019969820308 0.306728980443759 100 FALSE 1
