unaligned aligned_unmapped mapped_to_exon mapped_to_intron ambiguous_mapping mapped_to_ERCC mapped_to_MT number_of_genes total_count_per_cell non_ERCC_percent non_mt_percent non_ribo_percent outliers total_features log10_total_features total_counts log10_total_counts pct_counts_top_50_features pct_counts_top_100_features pct_counts_top_200_features pct_counts_top_500_features total_features_endogenous log10_total_features_endogenous total_counts_endogenous log10_total_counts_endogenous pct_counts_endogenous pct_counts_top_50_features_endogenous pct_counts_top_100_features_endogenous pct_counts_top_200_features_endogenous pct_counts_top_500_features_endogenous total_features_feature_control log10_total_features_feature_control total_counts_feature_control log10_total_counts_feature_control pct_counts_feature_control pct_counts_top_50_features_feature_control pct_counts_top_100_features_feature_control total_features_ercc log10_total_features_ercc total_counts_ercc log10_total_counts_ercc pct_counts_ercc pct_counts_top_50_features_ercc total_features_mt log10_total_features_mt total_counts_mt log10_total_counts_mt pct_counts_mt total_features_rbp log10_total_features_rbp total_counts_rbp log10_total_counts_rbp pct_counts_rbp pct_counts_top_50_features_rbp is_cell_control Seurat
121181 15032 217543 65083 5450 739 50136 8527 56366 0.996150161268114 0.831600610149452 0.934073566676087 FALSE 8527 3.9308471916825 56366 4.75102492114063 19.5915977717063 25.4426427278856 33.3747294468296 46.4872440833126 8433 3.92603359667884 49480 4.69443846804062 87.7834155341873 11.8047696038804 17.8718674211803 26.2631366208569 40.5214227970897 94 1.97772360528885 6886 3.83803008298532 12.2165844658127 98.8817891373802 100 19 1.30102999566398 217 2.3384564936046 0.384983855515736 100 24 1.39794000867204 6412 3.80706123991724 11.3756519887876 51 1.7160033436348 257 2.41161970596323 0.455948621509421 99.6108949416342 FALSE 1
73270 6408 148461 22354 4486 545 18516 7903 46795 0.995939736938575 0.827609787193587 0.877315765078371 FALSE 7903 3.89784693157957 46795 4.67020873230126 18.1408270114328 26.547708088471 35.7944224810343 49.9134522919115 7820 3.89326228588799 42983 4.63330682756064 91.8538305374506 14.7895679687318 22.8997510643743 32.1336342274853 46.7487146081009 83 1.92427928606188 3812 3.58126680527367 8.14616946254942 98.7932843651626 100 20 1.32221929473392 190 2.28103336724773 0.406026284859494 100 22 1.36172783601759 3464 3.53970323894783 7.40250026712256 41 1.6232492903979 158 2.20139712432045 0.337642910567368 100 FALSE 2
89975 9673 210858 47342 6463 698 6361 9436 59737 0.996534810754384 0.853189815214492 0.903275875374412 FALSE 9436 3.97483395504854 59737 4.77625067853755 11.2241994074024 17.1568709510019 25.2071580427541 39.1198084938983 9346 3.97067224268972 57725 4.76137146503175 96.6319031755863 10.7371156344738 16.54395842356 24.4608055435253 38.2468601126029 90 1.95904139232109 2012 3.30384377488865 3.36809682441368 96.0735586481113 100 18 1.27875360095283 207 2.31806333496276 0.346518907879539 100 22 1.36172783601759 1524 3.1832698436828 2.55118268409863 50 1.70757017609794 281 2.45024910831936 0.470395232435509 100 FALSE 0
136976 12621 175108 50503 4894 614 38246 7972 46399 0.995754218626316 0.815858100214259 0.898057954253765 FALSE 7972 3.90162176409336 46399 4.66651798055488 21.3948576477941 28.5135455505507 37.0676092157159 49.8027974740835 7876 3.89636084546932 40487 4.60732632430073 87.2583460850449 14.0193148418011 21.2364462667029 30.1380690098056 43.932620347272 96 1.98677173426624 5912 3.77180787899911 12.7416539149551 98.7821380243572 100 19 1.30102999566398 197 2.29666519026153 0.42457811590767 100 26 1.43136376415899 5521 3.74209640230324 11.8989633397271 51 1.7160033436348 194 2.29003461136252 0.418112459320244 99.4845360824742 FALSE 2
82727 6404 120181 19807 2846 561 29892 6889 32761 0.995360336682226 0.81648911790956 0.926131398268857 FALSE 6889 3.83821922190763 32761 4.51537040598372 22.5023656176551 29.1199902322884 37.0470986844113 49.6718659381582 6810 3.83321088028261 27955 4.44647503180179 85.3301181282623 13.1854766589161 19.8354498300841 28.3562868896441 42.4181720622429 79 1.90308998699194 4806 3.68187412212865 14.6698818717377 99.1677070328756 100 15 1.20411998265592 152 2.1846914308176 0.463966301394951 100 23 1.38021124171161 4532 3.65638571905869 13.8335215652758 41 1.6232492903979 122 2.0899051114394 0.372394005067 100 FALSE 1
78155 8354 168523 43790 3997 683 8095 8591 50021 0.995621838628652 0.857199975838708 0.918813914393172 FALSE 8591 3.93409426835548 50021 4.69916105188068 13.7042442174287 20.0815657423882 28.5540073169269 42.6220987185382 8507 3.92982748123069 47880 4.68016321211755 95.7197976849723 12.7568922305764 18.9828738512949 27.3308270676692 41.3721804511278 84 1.92941892571429 2141 3.33081946649584 4.28020231502769 97.3843998131714 100 18 1.27875360095283 219 2.34242268082221 0.437816117230763 100 22 1.36172783601759 1691 3.228400358703 3.38058015633434 44 1.65321251377534 231 2.3654879848909 0.461806041462586 100 FALSE 1
53460 5557 92627 26604 2262 556 6873 6555 26166 0.99342658373713 0.87529618555557 0.917640863089176 FALSE 6555 3.81663894489846 26166 4.41775393440413 17.5800657341588 23.8821371245127 31.8734235267141 45.2877780325613 6476 3.81137389705389 24504 4.38925470684865 93.64824581518 15.3036238981391 21.367939928175 29.1462618348025 42.9562520404832 79 1.90308998699194 1662 3.22089224921952 6.35175418482 98.0746089049338 100 19 1.30102999566398 172 2.2380461031288 0.657341588320722 100 19 1.30102999566398 1377 3.13924921757161 5.26255445998624 41 1.6232492903979 113 2.05690485133647 0.431858136513032 100 FALSE 0
99204 13588 164055 51529 3824 545 15617 8364 41739 0.996286446489785 0.865545412955378 0.918157857601318 FALSE 8364 3.92246594529841 41739 4.62055244472944 11.9576415342965 17.8609933156041 25.7433096145092 39.5098109681593 8271 3.91761052574987 39778 4.5996538612434 95.3017561513213 10.6440746141083 16.3381768816934 24.0886922419428 37.9682236412087 93 1.9731278535997 1961 3.29269900304393 4.69824384867869 96.3284038755737 100 19 1.30102999566398 155 2.19312459835446 0.371355327152064 100 24 1.39794000867204 1587 3.20085049809108 3.80219938187307 50 1.70757017609794 219 2.34242268082221 0.524689139653561 100 FALSE 2
77858 7029 164578 39404 3645 592 5000 8651 51268 0.996235468324055 0.872532573755065 0.908461241230155 FALSE 8651 3.93711651076705 51268 4.70985484662477 12.3839432004369 18.5768900678786 26.9290785675275 41.2889131622064 8558 3.93242302637674 49611 4.69558673502764 96.7679644222517 11.9207433835238 18.0464009997783 26.3026344963818 40.5877728729516 93 1.9731278535997 1657 3.21958452621425 3.2320355777483 96.3186481593241 100 21 1.34242268082221 193 2.28780172993023 0.376453148162597 100 22 1.36172783601759 1247 3.09621458534641 2.43231645470859 50 1.70757017609794 217 2.3384564936046 0.423265974877116 100 FALSE 2
90801 6322 138818 11977 3304 623 29379 7284 34753 0.995137110178938 0.846948464637025 0.921934531713944 FALSE 7284 3.86242955610601 34753 4.54100479678092 14.2865364141225 20.4011164503784 28.7428423445458 42.7416338157857 7202 3.85751341477669 31888 4.50364090051322 91.7561073864127 10.0508028098344 16.1063723030607 24.4919719016558 39.083667837431 82 1.91907809237607 2865 3.45727618606133 8.24389261358732 98.2547993019197 100 16 1.23044892137827 169 2.23044892137827 0.486288953471643 100 22 1.36172783601759 2530 3.40329214515825 7.27994705493051 44 1.65321251377534 166 2.22271647114758 0.477656605185164 100 FALSE 1
85624 9242 157507 46295 3297 592 20287 8037 43083 0.995822017734182 0.864006684570711 0.933152070851131 FALSE 8037 3.90514800185602 43083 4.63431601721842 14.8712949423206 20.9990019265139 29.0950026692663 42.8336002599633 7949 3.90036712865647 39768 4.59954467069576 92.3055497528027 11.0063367531684 17.0664856165761 25.1735063367532 39.4764634882317 88 1.94939000664491 3315 3.52061452187824 7.69445024719727 98.2503770739065 100 19 1.30102999566398 180 2.25767857486918 0.417798203467725 100 22 1.36172783601759 2944 3.46908529912312 6.83332172782768 47 1.68124123737559 191 2.28330122870355 0.443330315901864 100 FALSE 1
132680 11512 178756 60047 4922 443 44170 8287 42915 0.996807642782988 0.831480834013403 0.924361895756287 FALSE 8287 3.91844974240116 42915 4.63261923661912 15.5959454736106 21.1837352906909 28.6310147966911 41.675404870092 8198 3.91376088641232 38889 4.58983794314746 90.6186648025166 10.1365424670215 15.6805266270668 23.3202190850883 37.0953225847926 89 1.95424250943932 4026 3.60498162960743 9.3813351974834 98.4351713859911 100 15 1.20411998265592 137 2.13987908640124 0.319235698473727 100 29 1.47712125471966 3696 3.56784945057311 8.61237329605033 45 1.66275783168157 193 2.28780172993023 0.449726202959338 100 FALSE 2
111011 12943 165134 51803 4353 709 35395 7738 44379 0.995493363754142 0.828026769231387 0.91331465032681 FALSE 7738 3.8886848466597 44379 4.64718729789599 19.9981973455914 26.5080330787084 34.5095653349557 47.5788097974267 7652 3.88383171332945 38966 4.59069697152023 87.8027896076973 12.7983370117538 19.2475491454088 27.6446132525792 41.7517836062208 86 1.93951925261862 5413 3.73351825143449 12.1972103923027 98.9469794938112 100 18 1.27875360095283 200 2.30319605742049 0.450663602154172 100 25 1.41497334797082 5022 3.70096317815955 11.3161630500913 43 1.64345267648619 191 2.28330122870355 0.430383740057234 100 FALSE 2
39813 2869 67360 6723 1606 762 11256 5258 18609 0.989467461449048 0.853672953488273 0.899080606652369 FALSE 5258 3.72090317081346 18609 4.26974637313077 17.0347681229513 23.8647966037939 33.0485249073029 47.8693105486593 5184 3.71474876072506 16839 4.22634208716363 90.4884733193616 12.7145317417899 19.3182493022151 28.523071441297 44.0881287487381 74 1.8750612633917 1770 3.24821856119007 9.5115266806384 98.5310734463277 100 20 1.32221929473392 196 2.29446622616159 1.0532538019238 100 23 1.38021124171161 1497 3.17551181336345 8.04449459938739 31 1.50514997831991 77 1.89209460269048 0.413778279327207 100 FALSE 0
70207 7276 115104 29841 3232 569 18293 7403 34925 0.994846098498254 0.837852540919727 0.893571684016697 FALSE 7403 3.86946641008087 34925 4.54314884966852 17.715103793844 24.40372226199 32.8475304223336 45.6377952755906 7325 3.86486691432853 31534 4.49879283532934 90.2906227630637 12.7132618760703 19.2807763049407 27.7700260036786 41.1904610896176 78 1.89762709129044 3391 3.53045584358468 9.70937723693629 98.879386611619 100 16 1.23044892137827 180 2.25767857486918 0.515390121689334 100 23 1.38021124171161 3052 3.48472680429866 8.73872584108805 39 1.60205999132796 159 2.20411998265593 0.455261274158912 100 FALSE 0
25859 4102 33554 22870 898 540 5940 3479 10055 0.984982594743926 0.826653405443408 0.928293457689251 FALSE 3479 3.54157924394658 10055 4.0024252646779 21.9592242665341 28.3242168075584 36.9567379413227 52.9587270014918 3425 3.53478735862949 8587 3.93389203576421 85.4002983590254 13.3108186793991 19.7857226039362 29.0089670432048 46.7916618143706 54 1.74036268949424 1468 3.16702179579026 14.5997016409746 99.7275204359673 100 14 1.17609125905568 151 2.18184358794477 1.50174042764794 100 21 1.34242268082221 1240 3.09377178149873 12.3321730482347 19 1.30102999566398 77 1.89209460269048 0.765788165091994 100 FALSE 2
62533 7137 101789 35611 2812 572 21634 6663 25287 0.994068097839179 0.84094594026933 0.937872844594913 FALSE 6663 3.82373498839873 25287 4.40291448283152 15.9093605409894 21.2045715189623 28.5087198955985 41.9069086882588 6583 3.81848982220421 22813 4.35820143721125 90.2163166844624 10.1214219962302 15.3640468154123 22.9036075921624 37.1586376189015 80 1.90848501887865 2474 3.39357520326959 9.78368331553763 98.5044462409054 100 19 1.30102999566398 150 2.17897694729317 0.593190176770673 100 25 1.41497334797082 2221 3.34674405460485 8.78316921738443 36 1.56820172406699 103 2.01703333929878 0.407323921382529 100 FALSE 0
71905 9804 107337 40603 2801 447 40302 6033 28048 0.994865943741134 0.81314175669811 0.910367616098254 FALSE 6033 3.78060530583897 28048 4.44791738244696 30.3943240159726 37.0115516257844 44.8481175128351 56.7277524244153 5959 3.77524625974024 22361 4.34951064313748 79.7240444951512 17.1817002817405 24.3593756987612 33.0217789902062 47.086445150038 74 1.8750612633917 5687 3.75495958772171 20.2759555048488 99.5604009143661 100 14 1.17609125905568 144 2.16136800223497 0.513405590416429 100 24 1.39794000867204 5452 3.73663549768682 19.438106103822 36 1.56820172406699 91 1.96378782734556 0.324443810610382 100 FALSE 2
43663 5095 56846 10328 1886 371 13755 4728 15206 0.99335788439211 0.811258713132146 0.912139344903758 FALSE 4728 3.67476931401543 15206 4.18204354594306 20.7549651453374 26.8578192818624 35.0453768249375 49.2634486386953 4654 3.66791968531736 13177 4.11984950321152 86.6565829277917 12.8557334749943 19.0103969036958 27.6997799195568 43.2116566745086 74 1.8750612633917 2029 3.30749603791321 13.3434170722083 98.8171513060621 100 18 1.27875360095283 101 2.00860017176192 0.664211495462318 100 25 1.41497334797082 1831 3.26292546933183 12.0412994870446 31 1.50514997831991 97 1.99122607569249 0.637906089701434 100 FALSE 0
61654 6265 135667 25528 3306 481 31026 6848 34697 0.995849784997017 0.836095339413755 0.922586701274836 FALSE 6848 3.8356271662099 34697 4.54030444268724 21.7828630717353 28.5413724529498 37.2049456725365 50.5346283540364 6761 3.83007516642975 30043 4.47775775330817 86.5867366054702 13.6737343141497 20.5538727823453 29.7240621775455 44.3530938987451 87 1.94448267215017 4654 3.66791968531736 13.4132633945298 98.81822088526 100 17 1.25527250510331 144 2.16136800223497 0.415021471596968 100 26 1.43136376415899 4368 3.64038204470957 12.5889846384414 44 1.65321251377534 142 2.15533603746506 0.409257284491455 100 FALSE 1
48753 6100 89836 31900 1999 613 3983 6845 26224 0.993136058193588 0.863788895338702 0.922093913173462 FALSE 6845 3.83543689480186 26224 4.4187154968656 12.133923123856 18.4716290420988 27.1163819402074 41.8509762050031 6767 3.83046035003097 25075 4.39925826116692 95.6185173886516 11.2063808574277 17.2362911266201 25.7507477567298 40.518444666002 78 1.89762709129044 1149 3.06069784035361 4.38148261134838 97.302001740644 100 17 1.25527250510331 180 2.25767857486918 0.686394142769982 100 21 1.34242268082221 866 2.93801909747621 3.30231848688225 40 1.61278385671974 103 2.01703333929878 0.392769981696156 100 FALSE 1
142132 7792 122771 28179 3422 518 29992 6872 32896 0.995136186467918 0.833232003637758 0.910718351556921 FALSE 6872 3.83714634390906 32896 4.51715629482379 21.0390321011673 27.3802285992218 35.49671692607 48.2946254863813 6788 3.83180580867439 28346 4.45250710370913 86.1685311284047 12.3086149721301 18.8668595216256 27.4853594863473 41.5508360968038 84 1.92941892571429 4550 3.65810683550639 13.8314688715953 98.989010989011 100 13 1.14612803567824 160 2.20682587603185 0.486381322957198 100 25 1.41497334797082 4225 3.62592949271629 12.8435068093385 46 1.67209785793572 165 2.22010808804005 0.501580739299611 100 FALSE 0
31528 2305 54727 6486 1722 448 18108 4257 14318 0.991409414030305 0.782511523409337 0.886715402489592 FALSE 4257 3.6292056571023 14318 4.15591268908591 26.3514457326442 34.0270987568096 43.0786422684733 57.0610420449784 4194 3.62273196516472 11856 4.07397481986666 82.8048610141081 16.2196356275304 23.9962887989204 33.7381916329285 49.7132253711201 63 1.80617997398389 2462 3.3914644118391 17.1951389858919 99.4719740048741 100 17 1.25527250510331 123 2.09342168516224 0.859058527727336 100 22 1.36172783601759 2299 3.36172783601759 16.0567118312613 24 1.39794000867204 40 1.61278385671974 0.279368626903199 100 FALSE 0
44465 3033 65556 11912 1711 571 16865 5210 20109 0.990899596702521 0.813217961702114 0.924560682002744 FALSE 5210 3.71692107316676 20109 4.30341207059674 25.2871848426078 32.0403799293849 40.3500919986076 53.22492416331 5138 3.71087861768517 16710 4.22300243921041 83.0971206922274 14.5840813883902 21.4302812687014 30.4189108318372 45.1286654697786 72 1.86332286012046 3399 3.53147891704225 16.9028793077726 99.3527508090615 100 16 1.23044892137827 183 2.26481782300954 0.910040280471431 100 22 1.36172783601759 3142 3.49734438101758 15.6248445969466 34 1.54406804435028 74 1.8750612633917 0.367994430354568 100 FALSE 1
67974 3161 48706 12522 1422 383 2105 4818 14587 0.99266470076598 0.847946801365636 0.887159191636943 FALSE 4818 3.68295692630121 14587 4.16399575464174 13.964488928498 21.2792212243779 30.6163021868787 46.0615616644958 4758 3.67751570479876 13920 4.14367043347016 95.427435387674 13.3189655172414 20.4166666666667 29.4252873563218 44.9281609195402 60 1.78532983501077 667 2.82477646247555 4.57256461232604 98.5007496251874 100 15 1.20411998265592 107 2.03342375548695 0.733529855350655 100 19 1.30102999566398 493 2.69372694892365 3.37972166998012 26 1.43136376415899 67 1.83250891270624 0.45931308699527 100 FALSE 0
156853 18601 312357 78574 8157 473 58890 9671 81197 0.997992536547164 0.840006404074041 0.920772821560794 FALSE 9671 3.98551628785272 81197 4.90954533220102 17.6903087552496 23.8358560045322 31.7647203714423 44.729485079498 9577 3.98127483270659 73247 4.86479577099445 90.2089978693794 12.1738774284271 18.2000628012069 26.3464715278441 40.0903791281554 94 1.97772360528885 7950 3.90042175345774 9.79100213062059 98.7798742138365 100 16 1.23044892137827 163 2.2148438480477 0.200746332992598 100 27 1.44715803134222 7399 3.86923171973098 9.1124056307499 51 1.7160033436348 388 2.58994960132571 0.477850166878087 99.7422680412371 FALSE 2
81117 10087 142558 47588 4175 411 23633 8233 37468 0.996850645618434 0.83452546150461 0.917075660009699 FALSE 8233 3.91561086266147 37468 4.57367210248058 13.0965090210313 18.4477420732358 25.6165261022739 38.595601580015 8150 3.91121089313755 34806 4.54166659324718 92.8952706309384 9.3231052117451 14.5089927024076 21.8008389358157 35.2554157329196 83 1.92427928606188 2662 3.42537116643894 7.1047293690616 98.1592787377911 100 19 1.30102999566398 118 2.07554696139253 0.31493541155119 100 24 1.39794000867204 2391 3.37876117531637 6.38144550016014 40 1.61278385671974 153 2.18752072083646 0.408348457350272 100 FALSE 0
46613 4965 81154 20314 2442 553 934 6043 24340 0.993467542730704 0.852259654538924 0.872103174978153 FALSE 6043 3.78132445566699 24340 4.38633841635751 15.0903861955629 22.8800328677075 32.3500410846343 46.9720624486442 5975 3.77641058880734 23668 4.37417990965464 97.2391125718981 15.0540814601994 22.9043434172723 32.224945073517 46.674835220551 68 1.83884909073726 672 2.82801506422398 2.76088742810189 97.3214285714286 100 19 1.30102999566398 159 2.20411998265593 0.653245686113394 100 19 1.30102999566398 427 2.63144376901317 1.75431388660641 30 1.49136169383427 86 1.93951925261862 0.353327855382087 100 FALSE 2
24533 2565 40474 9820 1195 350 871 4273 13185 0.990443685255636 0.855593476787567 0.869851444936333 FALSE 4273 3.63083451782805 13185 4.12011307140768 16.8524838832006 25.0815320439894 35.4721274175199 50.8001516875237 4214 3.62479757896076 12634 4.10157524625593 95.8210087220326 16.6772201994618 24.7981636852937 34.8583188222257 50.1187272439449 59 1.77815125038364 551 2.7419390777292 4.17899127796739 98.3666061705989 100 15 1.20411998265592 126 2.10380372095596 0.955631399317406 100 18 1.27875360095283 366 2.56466606425209 2.77588168373151 26 1.43136376415899 59 1.77815125038364 0.447478194918468 100 FALSE 2
68286 5863 115723 19633 3552 560 25264 6613 33324 0.994658504082745 0.816288560552068 0.889118686496613 FALSE 6613 3.82046419057768 33324 4.5227701580859 22.7493698235506 30.4705317488897 39.8691633657424 53.1568839274997 6539 3.81557774832427 29051 4.46317603548936 87.1774096747089 15.6345736807683 23.6342983029844 33.2518674055971 47.5474166121648 74 1.8750612633917 4273 3.63083451782805 12.8225903252911 99.2979171542242 100 15 1.20411998265592 178 2.25285303097989 0.534149561877326 100 25 1.41497334797082 3996 3.60173414826011 11.9913575801224 34 1.54406804435028 99 2 0.297083183291322 100 FALSE 2
105270 10992 160756 26774 4287 532 37867 7556 42822 0.996053430247057 0.818784736626317 0.897785975016119 FALSE 7556 3.87834942221778 42822 4.63167708887639 21.4095558357853 28.6067909018729 37.4970809397039 50.7005744710663 7463 3.87297163073844 37115 4.5695611660508 86.6727383120826 13.5551663747811 21.0588710763842 30.3031119493466 44.6638825272801 93 1.9731278535997 5707 3.75648396444261 13.3272616879174 98.8084808130366 100 18 1.27875360095283 169 2.23044892137827 0.394656952034001 100 29 1.47712125471966 5354 3.72875947516787 12.5029190602961 46 1.67209785793572 184 2.26717172840301 0.429685675587315 100 FALSE 2
66083 5455 94856 16166 2860 528 24734 6217 26019 0.994081247936477 0.810330911714389 0.915023284898234 FALSE 6217 3.79365071770717 26019 4.41530729222557 23.7826203927899 29.9396594796111 37.6532533917522 50.4208463046235 6142 3.78838051531956 21964 4.34173120760134 84.4152350205619 13.7907484975414 20.1739209615735 28.4146785649244 42.7836459661264 75 1.88081359228079 4055 3.60809794632528 15.5847649794381 99.2601726263872 100 17 1.25527250510331 154 2.19033169817029 0.591875168146355 100 25 1.41497334797082 3809 3.58092497567562 14.639302048503 33 1.53147891704226 92 1.96848294855394 0.353587762788731 100 FALSE 0
65592 4620 52899 10279 1754 439 19361 4481 15572 0.990945285775144 0.764449010554554 0.898406820956318 FALSE 4481 3.65147185219904 15572 4.19237228359851 30.5741073722065 37.3169791934241 45.1001798099152 57.4942203955818 4418 3.64532400156229 12183 4.08578989032799 78.2365784741844 16.2439464828039 23.4425018468358 32.2991053106788 47.2872034802594 63 1.80617997398389 3389 3.53019969820308 21.7634215258156 99.6164060194748 100 17 1.25527250510331 141 2.15228834438306 0.905471358849217 100 23 1.38021124171161 3197 3.50487845941022 20.5304392499358 23 1.38021124171161 51 1.7160033436348 0.327510917030568 100 FALSE 0
156895 11551 178539 13246 5382 689 25793 8361 49973 0.995957817022 0.831849198400767 0.897964721356588 FALSE 8361 3.9223101632144 49973 4.69874411246845 17.5394713145098 24.3011226062074 32.7356772657235 46.2109539151142 8271 3.91761052574987 45528 4.65828811155898 91.1051968062754 12.9458794587946 19.6406606923212 28.2507467931822 42.255315410297 90 1.95904139232109 4445 3.64796945836297 8.89480319372461 98.830146231721 100 20 1.32221929473392 202 2.30749603791321 0.40421827787005 100 24 1.39794000867204 4080 3.61076659477327 8.1644087807416 46 1.67209785793572 163 2.2148438480477 0.326176135112961 100 FALSE 0
43634 3442 75649 13645 1627 653 17405 5599 21114 0.990717059301545 0.835275172475478 0.929146097780573 FALSE 5599 3.7481880270062 21114 4.32459108576093 22.8805531874586 29.7811878374538 38.0789997158284 51.0751160367529 5537 3.74335295140956 18081 4.25724646490737 85.6351236146633 14.1142635916155 21.110558044356 29.8434821082905 44.2066257397268 62 1.79934054945358 3033 3.48201557645071 14.3648763853367 99.6043521266073 100 16 1.23044892137827 196 2.29446622616159 0.928294022923179 100 23 1.38021124171161 2784 3.44482519950975 13.1855640807047 23 1.38021124171161 53 1.73239375982297 0.251018281708819 100 FALSE 1
86170 7888 103715 15481 2493 662 21188 6505 29192 0.993183063512886 0.8397163603591 0.912955291533539 FALSE 6505 3.81331405894583 29192 4.46527872727642 20.8927103315977 27.9117566456563 36.4449164154563 50.2637708961359 6425 3.8079407212155 25509 4.40671045860979 87.3835297341737 13.6540044690109 20.5692108667529 29.5464345917127 44.4784193813948 80 1.90848501887865 3683 3.56631962152481 12.6164702658263 98.8596253054575 100 19 1.30102999566398 199 2.30102999566398 0.681693614688956 100 22 1.36172783601759 3387 3.52994340165867 11.6024938339271 39 1.60205999132796 97 1.99122607569249 0.332282817210195 100 FALSE 1
77431 7944 91810 14036 2962 404 6417 6807 28725 0.994986944823329 0.835195822163552 0.881113705443445 FALSE 6807 3.83301954707653 28725 4.45827515613918 15.1436031331593 22.1340295909486 30.8894691035683 45.2776327241079 6738 3.8285954563717 27085 4.43274487412905 94.2906875543951 13.2508768691157 19.8707771829426 28.6431604208972 43.1936496215618 69 1.84509804001426 1640 3.21510858105309 5.70931244560487 98.8414634146341 100 15 1.20411998265592 144 2.16136800223497 0.501305483028721 100 20 1.32221929473392 1416 3.15136985024746 4.92950391644909 34 1.54406804435028 80 1.90848501887865 0.278503046127067 100 FALSE 0
101829 10850 165666 61910 5669 539 16780 8424 46757 0.996449729239162 0.833522253174172 0.898688774153865 FALSE 8424 3.92556990954338 46757 4.66985592662283 15.9505528583955 22.480056462134 30.6200141155335 43.9420835382937 8337 3.92106189079028 43325 4.63674859537834 92.6599225784375 12.530871321408 18.8390075014426 27.0467397576457 40.7963069821119 87 1.94448267215017 3432 3.53567380342575 7.34007742156255 98.455710955711 100 21 1.34242268082221 166 2.22271647114758 0.355027054772547 100 23 1.38021124171161 3104 3.4920616045126 6.63857818080715 43 1.64345267648619 162 2.21218760440396 0.346472185982848 100 FALSE 0
90800 6105 107774 18896 3116 453 20149 6429 30675 0.994914425103532 0.828655256453576 0.888377868499472 FALSE 6429 3.80821097292422 30675 4.48679872909759 22.2950285248574 30.1548492257539 39.4034229828851 52.8704156479218 6351 3.80291048941904 26961 4.43075210435986 87.8924205378973 15.8562367864693 23.7231556693001 33.2220614962353 47.7727087274211 78 1.89762709129044 3714 3.56995881809659 12.1075794621027 99.1922455573506 100 16 1.23044892137827 156 2.19589965240923 0.508557457212714 100 24 1.39794000867204 3465 3.5398285583779 11.2958435207824 38 1.5910646070265 93 1.9731278535997 0.303178484107579 100 FALSE 2
38113 3003 51430 5876 1677 597 10170 4601 15302 0.987321918058213 0.815122205714859 0.906155465850565 FALSE 4601 3.66294661433262 15302 4.18477657825085 22.7421252123905 30.1071755326101 38.7334988890341 52.6859234087048 4535 3.65667304588485 13200 4.12060683105677 86.26323356424 15.2348484848485 22.3030303030303 31.4090909090909 46.6969696969697 66 1.82607480270083 2102 3.32283927268632 13.73676643576 99.2388201712655 100 18 1.27875360095283 194 2.29003461136252 1.26780812965625 100 24 1.39794000867204 1860 3.26974637313077 12.1552738204156 24 1.39794000867204 48 1.69019608002851 0.313684485688145 100 FALSE 0
107485 14622 158213 47190 4262 476 38394 8030 41389 0.996230882360958 0.832878300796618 0.909251030647991 FALSE 8030 3.90476962590659 41389 4.61689542640076 19.9376645968736 26.1301311942787 33.8495735581918 46.0847084974269 7950 3.90042175345774 36249 4.55930801090701 87.5812413926405 12.1299897928219 18.3563684515435 26.4393500510359 39.7224751027615 80 1.90848501887865 5140 3.71104760386703 12.4187586073594 99.2023346303502 100 19 1.30102999566398 156 2.19589965240923 0.376911739834255 100 28 1.46239799789896 4864 3.68708284460437 11.7519147599604 33 1.53147891704226 120 2.08278537031645 0.289932107564812 100 FALSE 0
52178 4957 93458 20460 2313 823 1727 6441 26898 0.991040225670667 0.857312811042712 0.901033199110269 FALSE 6441 3.80902072048367 26898 4.42973613492603 14.0121942151833 20.9346419808164 29.9390289240836 44.3787642203881 6367 3.80400305472961 25893 4.41319914366564 96.2636627258532 13.7913721855328 20.5692658247403 29.3013555787278 43.6411385316495 74 1.8750612633917 1005 3.00259798071991 3.73633727414678 96.7164179104478 100 18 1.27875360095283 241 2.38381536598043 0.895977396088929 100 20 1.32221929473392 635 2.80345711564841 2.36077031749572 36 1.56820172406699 129 2.11394335230684 0.479589560562124 100 FALSE 2
32853 2665 52512 5444 1567 448 7810 4646 16970 0.991985856810851 0.823865644770851 0.851914642360258 FALSE 4646 3.66717267247887 16970 4.22970743346007 21.6912197996464 30.6246317030053 40.7837360047142 55.2916912197996 4579 3.66086547800387 15153 4.18052728291341 89.2928697701827 16.9669372401505 25.862865439187 35.9532765788953 51.3429683890979 67 1.83250891270624 1817 3.25959387888595 10.7071302298173 99.0643918547056 100 18 1.27875360095283 136 2.13672056715641 0.801414260459635 100 21 1.34242268082221 1634 3.2135177569963 9.6287566293459 28 1.46239799789896 47 1.68124123737559 0.276959340011786 100 FALSE 2
40723 4939 49561 29704 1562 393 4534 5294 16547 0.992204024299145 0.847887834140395 0.902882152122952 FALSE 5294 3.7238659644435 16547 4.21874551222347 18.3960838822747 25.3641143409682 33.5287363268266 46.9148486130416 5238 3.71924839844795 15156 4.1806132506116 91.593642352088 14.7136447611507 21.3182897862233 29.3613090525205 43.4085510688836 56 1.75587485567249 1391 3.14363923527454 8.40635764791201 99.568655643422 100 12 1.11394335230684 129 2.11394335230684 0.779597510122681 100 22 1.36172783601759 1216 3.08529057823006 7.34876412642775 22 1.36172783601759 46 1.67209785793572 0.277996011361576 100 FALSE 0
