unaligned aligned_unmapped mapped_to_exon mapped_to_intron ambiguous_mapping mapped_to_ERCC mapped_to_MT number_of_genes total_count_per_cell non_ERCC_percent non_mt_percent non_ribo_percent outliers cell_name p_column p_row mix H2228_prop H1975_prop HCC827_prop mRNA_amount total_features log10_total_features total_counts log10_total_counts pct_counts_top_50_features pct_counts_top_100_features pct_counts_top_200_features pct_counts_top_500_features total_features_endogenous log10_total_features_endogenous total_counts_endogenous log10_total_counts_endogenous pct_counts_endogenous pct_counts_top_50_features_endogenous pct_counts_top_100_features_endogenous pct_counts_top_200_features_endogenous pct_counts_top_500_features_endogenous total_features_feature_control log10_total_features_feature_control total_counts_feature_control log10_total_counts_feature_control pct_counts_feature_control pct_counts_top_50_features_feature_control pct_counts_top_100_features_feature_control total_features_ercc log10_total_features_ercc total_counts_ercc log10_total_counts_ercc pct_counts_ercc total_features_mt log10_total_features_mt total_counts_mt log10_total_counts_mt pct_counts_mt total_features_rbp log10_total_features_rbp total_counts_rbp log10_total_counts_rbp pct_counts_rbp pct_counts_top_50_features_rbp is_cell_control RCA
26692 2790 51199 5952 1365 267 12356 6159 22485 0.994307315546228 0.786079608278372 0.92114702194929 FALSE H7 H 7 4 0 1 0 7.5 6021 3.77974075117674 22341 4.34912204747635 22.0446712322636 28.2127031019202 35.9339331274339 48.7041761783268 5950 3.77458995026479 19215 4.28366299005883 86.0077883711562 13.0731199583659 19.2818110850898 27.5565964090554 41.712204007286 71 1.85733249643127 3126 3.49512788124293 13.9922116288438 99.3282149712092 100 18 1.27875360095283 128 2.11058971029925 0.572937648269997 20 1.32221929473392 2891 3.46119828862249 12.9403339152231 33 1.53147891704226 107 2.03342375548695 0.4789400653507 100 FALSE 1
136671 1676 31265 3427 771 90 8245 5342 17018 0.996533082032828 0.784052179583939 0.928898267188702 FALSE H8 H 8 4 0 1 0 7.5 5253 3.72049006845005 16927 4.22860565035509 23.2764222839251 29.2432208897028 36.8464583210256 50.2333549949784 5189 3.71516735784846 14406 4.15857355617226 85.1066343711231 13.2375399139248 19.4016382063029 27.7453838678328 42.9265583784534 64 1.81291335664286 2521 3.40174508223706 14.8933656288769 99.4446648155494 100 12 1.11394335230684 59 1.77815125038364 0.34855556211969 19 1.30102999566398 2387 3.37803432245733 14.1017309623678 33 1.53147891704226 75 1.88081359228079 0.443079104389437 100 FALSE 1
18912 1847 35402 3901 1079 103 8870 5169 16509 0.996365618149878 0.783996607435946 0.922041963751915 FALSE H9 H 9 4 0 1 0 7.5 5066 3.70475090429067 16406 4.2150291780943 24.5702791661587 30.616847494819 38.1141045958796 51.2068755333415 5005 3.6994908452722 13847 4.14138705486734 84.4020480312081 14.1907994511447 20.3582003322019 28.6776919188272 43.4534556221564 61 1.79239168949825 2559 3.40823996531185 15.5979519687919 99.5701445877296 100 11 1.07918124604762 60 1.78532983501077 0.365719858588321 20 1.32221929473392 2407 3.38165648258579 14.6714616603682 30 1.49136169383427 92 1.96848294855394 0.560770449835426 100 FALSE 1
9766 621 15248 1510 382 129 2872 3475 8476 0.99162340609766 0.789641339323217 0.931924337040659 FALSE I1 I 1 5 0 0 1 3.75 3437 3.53630587235103 8438 3.92629098688486 24.4252192462669 31.0737141502726 39.2984119459588 53.4012799241526 3384 3.52955867302116 7099 3.85125834871908 84.1313107371415 14.3259614030145 21.1438230736723 29.9619664741513 46.133258205381 53 1.73239375982297 1339 3.12710479836481 15.8686892628585 99.7759522031367 100 12 1.11394335230684 71 1.85733249643127 0.84143161886703 18 1.27875360095283 1224 3.08813608870055 14.5058070632851 23 1.38021124171161 44 1.65321251377534 0.521450580706329 100 FALSE 2
22374 1296 32313 2944 726 174 5847 5077 15775 0.993597463712458 0.804057051788236 0.929254561486807 FALSE I10 I 10 5 0 0 1 7.5 4987 3.69792644480651 15684 4.19548452303376 21.9841877072175 28.8383065544504 36.9229788319306 50.5802091303239 4928 3.69275881815472 13669 4.13576851456782 87.1525121142566 14.4121735313483 21.2158899700051 29.6144560684761 44.5533689370108 59 1.77815125038364 2015 3.30449052777349 12.8474878857434 99.5533498759305 100 12 1.11394335230684 99 2 0.631216526396327 18 1.27875360095283 1854 3.26834391395106 11.8209640397858 29 1.47712125471966 62 1.79934054945358 0.395307319561336 100 FALSE 2
52372 3040 77780 7088 1839 251 13925 7334 32265 0.995691925927261 0.825879435665309 0.928746031691916 FALSE I11 I 11 5 0 0 1 15 7125 3.852845818015 32046 4.50578738036258 19.0070523622293 25.2824065405979 33.3426948761156 46.5892779130001 7051 3.84831230362728 28678 4.4575640039674 89.4901079697934 12.8704930608829 19.0738545226306 27.3833600669503 41.5021968059139 74 1.8750612633917 3368 3.52750101098112 10.5098920302066 99.2874109263658 100 17 1.25527250510331 139 2.14612803567824 0.433751482244274 19 1.30102999566398 3088 3.48981790830145 9.63614803719653 38 1.5910646070265 141 2.15228834438306 0.439992510765774 100 FALSE 2
49968 2709 66318 6419 1624 187 12897 7022 29847 0.996482058164478 0.81096927637251 0.926457960110577 FALSE I12 I 12 5 0 0 1 15 6819 3.83378437465648 29641 4.47190750293956 20.1680105259607 26.6995040653149 34.4995108127256 47.7446779798252 6745 3.82904633685318 26223 4.41869893622642 88.4686751459128 13.1487625367044 19.593486633871 27.8038363268886 42.1576478663768 74 1.8750612633917 3418 3.53389910079659 11.5313248540872 99.2978349912229 100 15 1.20411998265592 105 2.02530586526477 0.354239060760433 20 1.32221929473392 3196 3.50474263627169 10.7823622684795 39 1.60205999132796 117 2.07188200730613 0.39472352484734 100 FALSE 2
42865 2727 66014 5976 1623 209 11489 6822 28131 0.996231914615111 0.817567807465939 0.924886806410435 FALSE I13 I 13 5 0 0 1 15 6631 3.82164451754222 27935 4.44616422202548 19.1695006264543 25.9638446393413 33.9896187578307 47.5317701807768 6560 3.8169700377573 24947 4.39703573537909 89.3037408269196 12.9674910810919 19.6256062853249 27.9632821581753 42.4540024852688 71 1.85733249643127 2988 3.47552591503928 10.6962591730804 99.2971887550201 100 13 1.14612803567824 103 2.01703333929878 0.368713083944872 19 1.30102999566398 2772 3.44294986957786 9.92303561839986 39 1.60205999132796 113 2.05690485133647 0.404510470735636 100 FALSE 2
45331 2740 66257 6784 1653 169 12128 7169 30682 0.997197053322079 0.816048497224415 0.930023815258518 FALSE I14 I 14 5 0 0 1 15 6977 3.84373096511209 30484 4.48408619935794 19.3675370686262 25.8791497178848 33.9423960110222 47.093557275948 6910 3.83954089296897 27203 4.43463276617414 89.2369767747015 12.9213689666581 19.3765393522773 27.805756718009 41.988016027644 67 1.83250891270624 3281 3.51613857671707 10.7630232252985 99.3904297470283 100 14 1.17609125905568 85 1.93449845124357 0.278834798582863 19 1.30102999566398 3059 3.48572142648158 10.034772339588 34 1.54406804435028 137 2.13987908640124 0.449416087127674 100 FALSE 2
48728 3073 73209 6774 1750 131 12535 7029 30408 0.997500657393613 0.815805051034003 0.925710034954606 FALSE I15 I 15 5 0 0 1 15 6815 3.83352958175864 30185 4.47980556770939 18.9597482193142 25.9267848269008 34.1858539009442 47.8085141626636 6749 3.82930377283102 27101 4.43300134094504 89.7830048037105 13.073318327737 19.9033246005682 28.4638943212428 43.0906608612228 66 1.82607480270083 3084 3.48925516836926 10.2169951962895 99.2217898832685 100 15 1.20411998265592 75 1.88081359228079 0.248467782010933 18 1.27875360095283 2890 3.46104809167066 9.57429186682127 33 1.53147891704226 119 2.07918124604762 0.394235547457346 100 FALSE 2
56372 3348 76170 7677 1914 162 13717 7294 32643 0.997028459088617 0.821370584559823 0.925925642273798 FALSE I16 I 16 5 0 0 1 15 7098 3.85119717617416 32437 4.51105406946821 19.2496223448531 25.9148503252459 33.930388137004 47.4119061565496 7030 3.84701709793535 28944 4.46157355390282 89.2314332398187 12.928413488115 19.3926202321725 27.8537866224433 42.3127418463239 68 1.83884909073726 3493 3.54332290064691 10.7685667601813 99.456054967077 100 11 1.07918124604762 97 1.99122607569249 0.299041218361747 21 1.34242268082221 3254 3.51255099290421 10.0317538613312 36 1.56820172406699 142 2.15533603746506 0.437771680488331 100 FALSE 2
43261 2436 66667 5496 1709 187 12067 6720 27883 0.996557041567781 0.81809704808733 0.924433911546852 FALSE I17 I 17 5 0 0 1 15 6522 3.81444737852249 27677 4.44213470499191 20.0599775987282 27.0152111861835 35.1627705314882 48.534884561188 6462 3.81043415592267 24658 4.39197546060976 89.0920258698558 13.7805174791143 20.5775002027739 29.0575066915403 43.4422905345121 60 1.78532983501077 3019 3.48000694295715 10.9079741301442 99.6687644915535 100 14 1.17609125905568 94 1.97772360528885 0.339632185569245 19 1.30102999566398 2823 3.45086469237977 10.1998048921487 27 1.44715803134222 102 2.01283722470517 0.368537052426202 100 FALSE 2
75681 4738 119492 11555 2697 178 20286 8956 51489 0.998057837402541 0.826409524203925 0.9281009675657 FALSE I18 I 18 5 0 0 1 30 8639 3.93651374247889 51160 4.70893902466974 17.2341673182174 23.6063330727131 31.5422204847537 44.8749022673964 8562 3.93262594402178 46626 4.66863747367112 91.137607505864 12.2206494230687 18.2730665294042 26.5216831810578 40.5910865182516 77 1.89209460269048 4534 3.65657729139611 8.86239249413604 99.2059991177768 100 13 1.14612803567824 97 1.99122607569249 0.189601250977326 20 1.32221929473392 4253 3.62879748556671 8.31313526192338 44 1.65321251377534 184 2.26717172840301 0.35965598123534 100 FALSE 2
97566 6845 165220 14474 3951 190 32059 10400 76411 0.998324848385923 0.822931253245877 0.933059254157222 FALSE I20 I 20 5 0 0 1 30 9937 3.99729899240951 75933 4.88043627795209 16.3973502956554 22.3486494672935 29.9777435370656 43.1564668852804 9845 3.99325983143674 69060 4.83923286262244 90.9485994231757 11.0860121633362 16.876629018245 24.7494931943238 38.7242977121344 92 1.96848294855394 6873 3.83720952780121 9.0514005768243 98.9087734613706 100 15 1.20411998265592 127 2.10720996964787 0.167252709625591 22 1.36172783601759 6361 3.80359366477134 8.37712193644397 55 1.7481880270062 385 2.58658730467176 0.507025930754744 98.7012987012987 FALSE 2
96239 5468 156059 14284 3823 218 27181 9456 61375 0.998061099633717 0.827682280924206 0.926663800136244 FALSE I21 I 21 5 0 0 1 30 9064 3.95736780843153 60967 4.7851019486186 17.1010546689193 23.4667935112438 31.4120753850444 44.5290074958584 8988 3.95371138042756 55497 4.74427733258908 91.02793314416 11.9087518244229 18.1847667441483 26.3257473376939 40.2328053768672 76 1.88649072517248 5470 3.73806671477747 8.97206685584004 99.2138939670932 100 12 1.11394335230684 119 2.07918124604762 0.19518756048354 20 1.32221929473392 5100 3.70765532353119 8.3651811635803 44 1.65321251377534 251 2.40140054078154 0.411698131776207 100 FALSE 2
92361 5470 147453 12654 3401 242 25697 9220 57160 0.997900629636476 0.827186843802102 0.926801797270504 FALSE I22 I 22 5 0 0 1 30 8826 3.94581312658734 56744 4.75392760034843 17.0220640067672 23.5214295784576 31.5751445086705 45.0567460876921 8744 3.9417598138147 51493 4.71175662867817 90.7461581841252 11.6831413978599 18.0043889460703 26.3297923989669 40.6288233352106 82 1.91907809237607 5251 3.72032471741744 9.25384181587481 99.143020377071 100 15 1.20411998265592 120 2.08278537031645 0.211476103200338 18 1.27875360095283 4888 3.68922003726384 8.61412660369378 49 1.69897000433602 243 2.38738982633873 0.428239108980685 100 FALSE 2
74091 4839 131102 11344 2940 306 20962 8870 51054 0.997375327888632 0.830101461035354 0.929584179577667 FALSE I23 I 23 5 0 0 1 30 8538 3.93140701355657 50713 4.70512786630447 17.2480429081301 23.4989056060576 31.3469918955692 44.5369037524895 8456 3.92721633059126 46161 4.66428461665867 91.0239977914933 12.1964428846862 18.2838326726024 26.3339182426724 40.3284157622235 82 1.91907809237607 4552 3.65829765030819 8.97600220850669 99.0114235500879 100 17 1.25527250510331 133 2.12710479836481 0.26226016997614 21 1.34242268082221 4201 3.62345604806993 8.28387198548696 44 1.65321251377534 218 2.34044411484012 0.429870053043598 100 FALSE 2
114671 8714 201788 18388 5016 292 40887 11133 94910 0.998029712253922 0.822863765586043 0.934537884886958 FALSE I24 I 24 5 0 0 1 30 10597 4.02522391517831 94352 4.97475571332694 15.2365609632016 20.8548838392403 28.2792097676785 41.1946752586061 10497 4.02110656843212 86253 4.93577924447165 91.416186196371 10.1990655397493 15.5913417504319 23.243249510162 36.9077017610982 100 2.00432137378264 8099 3.90848501887865 8.58381380362896 98.7529324607976 100 17 1.25527250510331 186 2.2718416065365 0.197134136001357 24 1.39794000867204 7434 3.87128097285797 7.8790062743768 59 1.77815125038364 479 2.68124123737559 0.507673393250806 98.1210855949896 FALSE 2
12997 868 20943 1835 413 197 3910 4032 10784 0.989892432316494 0.790430266329349 0.930544389331983 FALSE I3 I 3 5 0 0 1 3.75 3964 3.59824319165362 10716 4.03007323071252 23.936170212766 30.8790593505039 38.8577827547592 52.7528928704741 3911 3.59239884611556 9105 3.95932764597217 84.96640537514 14.7940691927512 21.6254805052169 30.1702361339923 45.8539264140582 53 1.73239375982297 1611 3.20736503746907 15.03359462486 99.8137802607076 100 15 1.20411998265592 107 2.03342375548695 0.998506905561777 17 1.25527250510331 1463 3.16554107672237 13.6524822695035 21 1.34242268082221 41 1.6232492903979 0.3826054497947 100 FALSE 2
18947 1315 30653 2794 754 203 5960 4893 15071 0.992435803203214 0.796430229715062 0.92701152742915 FALSE I4 I 4 5 0 0 1 7.5 4799 3.68124123737559 14975 4.17539583139403 22.9582637729549 29.9031719532554 37.79632721202 51.0918196994992 4731 3.67504473595589 12849 4.10890312766731 85.8030050083472 14.4369211611799 21.2623550470854 29.667678418554 44.4937349210055 68 1.83884909073726 2126 3.32776748990273 14.1969949916528 99.1533396048918 100 15 1.20411998265592 114 2.06069784035361 0.76126878130217 19 1.30102999566398 1937 3.28735377271475 12.9348914858097 34 1.54406804435028 75 1.88081359228079 0.500834724540901 100 FALSE 2
24182 1547 38075 3414 870 162 7030 5603 18605 0.995108841174357 0.802579951194528 0.926470880692889 FALSE I5 I 5 5 0 0 1 7.5 5486 3.73933496019608 18487 4.26688993247105 21.3339103153567 27.6572726780981 35.8197652404392 49.3644182398442 5422 3.73423960443546 16157 4.20838760379515 87.3965489262725 13.5916321099214 19.9851457572569 28.6006065482453 43.3929566132327 64 1.81291335664286 2330 3.36754227352058 12.6034510737275 99.3991416309013 100 14 1.17609125905568 91 1.96378782734556 0.492237788716395 20 1.32221929473392 2156 3.33385014510255 11.66224914805 30 1.49136169383427 83 1.92427928606188 0.448964136961108 100 FALSE 2
21884 1468 33014 3138 784 200 6717 5311 17246 0.994549460167836 0.789342455764037 0.929432373053245 FALSE I6 I 6 5 0 0 1 7.5 5209 3.71683772329952 17143 4.23411215803377 22.7906434113049 29.1197573353555 36.9713585720119 50.3762468646095 5145 3.71146978187433 14761 4.1691452009912 86.1051157907017 13.9692432762008 20.3915723866947 28.8395095183253 43.7097757604498 64 1.81291335664286 2382 3.37712404234646 13.8948842092983 99.4122586062133 100 15 1.20411998265592 92 1.96848294855394 0.536662194481713 19 1.30102999566398 2223 3.34713478291002 12.9673919384005 30 1.49136169383427 67 1.83250891270624 0.39083007641603 100 FALSE 2
25566 1583 37161 3528 908 235 7231 5575 18404 0.993860029888144 0.798902412084926 0.929906036782201 FALSE I7 I 7 5 0 0 1 7.5 5437 3.73543920325148 18266 4.26166722877418 21.77816708639 28.3532245702398 36.1710281397131 49.5127559399978 5371 3.73013600399668 15846 4.19994705792522 86.7513412898281 13.7069291934873 20.1880600782532 28.537170263789 43.2285750347091 66 1.82607480270083 2420 3.38399478944173 13.2486587101719 99.3388429752066 100 15 1.20411998265592 111 2.04921802267018 0.607686411912844 20 1.32221929473392 2224 3.34733001531695 12.1756268476952 31 1.50514997831991 85 1.93449845124357 0.465345450563889 100 FALSE 2
24958 1695 37240 3681 866 213 7032 5389 17437 0.993462177557228 0.807019555653484 0.927395235765765 FALSE I8 I 8 5 0 0 1 7.5 5276 3.72238709417712 17324 4.23867324328384 21.6866774416994 28.2440544908797 36.6485800046179 50.0404063726622 5211 3.71700440704055 15063 4.17794030700861 86.9487416301085 13.7489211976366 20.4142601075483 29.2305649604992 43.9487485892584 65 1.81954393554187 2261 3.35449260058944 13.0512583698915 99.3365767359575 100 14 1.17609125905568 113 2.05690485133647 0.652274301546987 20 1.32221929473392 2079 3.31806333496276 12.0006926806742 31 1.50514997831991 69 1.84509804001426 0.398291387670284 100 FALSE 2
15678 583 15388 1505 370 131 2967 3299 8088 0.991592481464401 0.781033629103569 0.925938518869289 FALSE J1 J 1 5 0 0 1 3.75 3259 3.51321760006794 8048 3.9057419273916 24.7142147117296 31.1630218687873 39.0531809145129 53.6779324055666 3213 3.50704587242733 6743 3.82891756161669 83.7847912524851 14.2666468930743 20.7771021800386 29.4675960255079 46.2702061397004 46 1.67209785793572 1305 3.11594317693906 16.2152087475149 100 100 13 1.14612803567824 68 1.83884909073726 0.84493041749503 18 1.27875360095283 1203 3.08062648692181 14.9478131212724 15 1.20411998265592 34 1.54406804435028 0.422465208747515 100 FALSE 0
19738 1275 29571 2780 695 119 6481 5039 15644 0.995397595886348 0.792060853495231 0.93070766382788 FALSE J10 J 10 5 0 0 1 7.5 4957 3.6953065224318 15558 4.19198168080033 23.6855636971333 30.2866692376912 38.1411492479753 51.1376783648284 4891 3.68948644836425 13295 4.12372100644004 85.454428589793 14.49417074088 21.1282437006393 29.627679578789 44.1669800676946 66 1.82607480270083 2263 3.35487642251623 14.545571410207 99.2929739284136 100 15 1.20411998265592 72 1.86332286012046 0.462784419591207 18 1.27875360095283 2107 3.32387060654051 13.542871834426 33 1.53147891704226 84 1.92941892571429 0.539915156189742 100 FALSE 2
32255 1990 51529 4338 1248 128 9136 6029 22069 0.997145316508611 0.811228419588007 0.923557513454387 FALSE J11 J 11 5 0 0 1 15 5883 3.76967266405549 21919 4.34084054981233 20.3248323372417 27.0906519458004 35.3620146904512 48.7613486016698 5825 3.76537048029165 19468 4.28934364511863 88.8179205255714 13.6891308814465 20.4335319498664 28.9963016231765 43.4867474830491 58 1.77085201164214 2451 3.38952046584638 11.1820794744286 99.6736026111791 100 12 1.11394335230684 63 1.80617997398389 0.287421871435741 19 1.30102999566398 2301 3.36210531929377 10.4977416852959 27 1.44715803134222 87 1.94448267215017 0.396915917696975 100 FALSE 2
29356 1929 46932 4325 1119 133 9290 5968 21451 0.996410423291963 0.804531256908987 0.926110239098299 FALSE J12 J 12 5 0 0 1 15 5848 3.76708162136332 21327 4.32895013206978 21.1891030149576 27.7957518638346 35.85126834529 49.1630327753552 5788 3.7626035495668 18653 4.27077197242684 87.4619027523796 13.4348362193749 20.0879215139656 28.5691309708894 43.1565967940814 60 1.78532983501077 2674 3.42732378635725 12.5380972476204 99.6260284218399 100 11 1.07918124604762 77 1.89209460269048 0.361044685140901 18 1.27875360095283 2501 3.3982873053574 11.7269189290571 31 1.50514997831991 96 1.98677173426624 0.450133633422422 100 FALSE 2
29317 1730 46008 4270 1193 164 8640 6006 21901 0.995570978039555 0.810602255234646 0.925665072067453 FALSE J13 J 13 5 0 0 1 15 5861 3.76804581410242 21754 4.33755908762874 20.8191596947688 27.3375011492139 35.2532867518617 48.9565137445987 5789 3.76267856372744 19140 4.2819646232599 87.9838190677577 13.6990595611285 20.067920585162 28.4326018808777 43.4273772204807 72 1.86332286012046 2614 3.41747169320329 12.0161809322423 99.1583779648049 100 16 1.23044892137827 97 1.99122607569249 0.445895007814655 19 1.30102999566398 2418 3.38363586836188 11.1151972051117 37 1.57978359661681 99 2 0.455088719315988 100 FALSE 2
25826 1671 39525 3640 857 118 7246 5618 18901 0.996349398975531 0.80831701983582 0.928257273024034 FALSE J14 J 14 5 0 0 1 15 5499 3.74036268949424 18778 4.27367246194261 20.9127702630738 27.5961231228033 35.8770902119502 49.536691873469 5434 3.73519954842231 16479 4.2169572073611 87.756949621898 13.4716912434007 20.1104435948783 28.8791795618666 43.7829965410522 65 1.81954393554187 2299 3.36172783601759 12.243050378102 99.3475424097434 100 14 1.17609125905568 69 1.84509804001426 0.367451272766003 19 1.30102999566398 2150 3.33264041038746 11.4495686441581 32 1.51851393987789 80 1.90848501887865 0.426030461177974 100 FALSE 2
37657 2176 57785 5081 1344 120 10384 6314 24090 0.997135740557436 0.816313822824278 0.928351627915472 FALSE J15 J 15 5 0 0 1 15 6182 3.79119924649888 23951 4.37934178299898 19.994989770782 26.6084923385245 34.5872823681683 48.0105214813578 6120 3.78682237949919 21273 4.32784915490521 88.8188384618596 13.2938466600856 19.8843604569172 28.2423729610304 42.7819301461947 62 1.79934054945358 2678 3.42797271360821 11.1811615381404 99.5519044062733 100 11 1.07918124604762 68 1.83884909073726 0.283912989019248 19 1.30102999566398 2497 3.39759243403812 10.4254519644274 32 1.51851393987789 113 2.05690485133647 0.47179658469375 100 FALSE 2
44296 2470 65898 6279 1604 141 12144 6801 27964 0.99717493885096 0.816585609778077 0.926190485556256 FALSE J16 J 16 5 0 0 1 15 6637 3.82203724807259 27795 4.44398230300741 19.6186364454039 26.2853031120705 34.5889548479942 47.9942435689872 6562 3.81710240425692 24774 4.39401366315731 89.1311386940097 13.2235408089126 19.9039315411318 28.5541293291354 42.9522886897554 75 1.88081359228079 3021 3.48029446000301 10.8688613059903 98.9738497186362 100 12 1.11394335230684 79 1.90308998699194 0.284223781255622 20 1.32221929473392 2806 3.44824241263444 10.095340888649 43 1.64345267648619 136 2.13672056715641 0.489296636085627 100 FALSE 2
71824 4359 123199 10800 2875 169 20646 9029 52253 0.998373298949654 0.825273189898135 0.926109328438687 FALSE J18 J 18 5 0 0 1 30 8697 3.93941940332932 51905 4.71521756240107 17.0407475195068 23.4177824872363 31.5364608419227 44.9108949041518 8617 3.93540648975235 47322 4.67507226854565 91.1704074751951 11.9394784666751 18.2325345505262 26.5479058366088 40.6555090655509 80 1.90848501887865 4583 3.66124460895933 8.82959252480493 99.1490290202924 100 13 1.14612803567824 85 1.93449845124357 0.16376071669396 21 1.34242268082221 4293 3.63286204010023 8.27087949137848 46 1.67209785793572 205 2.31386722036915 0.394952316732492 100 FALSE 2
64658 3985 106875 9262 2675 126 18779 8211 43069 0.998490793610604 0.825628642219316 0.923517861218542 FALSE J19 J 19 5 0 0 1 30 7971 3.90156729002845 42822 4.63167708887639 18.1005090841156 24.6275279062164 32.861613189482 46.2916257998225 7891 3.89718707658015 38748 4.58826049909818 90.48619868292 12.4496748219263 18.9661401878807 27.4233508826262 41.7621554660886 80 1.90848501887865 4074 3.610127613076 9.51380131708001 99.0918016691213 100 12 1.11394335230684 65 1.81954393554187 0.151791135397693 20 1.32221929473392 3838 3.58421811211741 8.96268273317454 48 1.69019608002851 171 2.23552844690755 0.399327448507776 100 FALSE 2
9648 686 16672 1373 482 157 3381 3531 9088 0.990867076374486 0.776738555483342 0.931337003370375 FALSE J2 J 2 5 0 0 1 3.75 3475 3.54107976777663 9030 3.95573584227767 25.437430786268 32.0044296788483 40.5980066445183 54.9390919158361 3427 3.53504081325116 7537 3.87725613311359 83.4662236987818 14.8334881252488 21.6664455353589 31.1397107602494 47.4592012737163 48 1.69019608002851 1493 3.17435059747938 16.5337763012182 100 100 12 1.11394335230684 83 1.92427928606188 0.919158361018826 17 1.25527250510331 1374 3.13830269816628 15.2159468438538 19 1.30102999566398 36 1.56820172406699 0.398671096345515 100 FALSE 2
47539 3047 81837 7651 1972 84 13854 8169 40001 0.998525036624453 0.821154470932938 0.932076465069257 FALSE J20 J 20 5 0 0 1 30 7923 3.89894446686651 39747 4.59931528114807 17.6264875336503 23.888595365688 31.7583717010089 44.9744634815206 7849 3.89486965674525 36072 4.55718226178793 90.7540191712582 12.2671324018629 18.3549567531603 26.4581947216678 40.5466844089599 74 1.8750612633917 3675 3.56537550271407 9.24598082874179 99.1836734693878 100 11 1.07918124604762 58 1.77085201164214 0.145922962739326 19 1.30102999566398 3427 3.53504081325116 8.62203436737364 44 1.65321251377534 190 2.28103336724773 0.478023498628827 100 FALSE 2
68586 4155 123837 9976 3014 128 19484 8770 49907 0.998537279139492 0.827759632751366 0.925160613709377 FALSE J21 J 21 5 0 0 1 30 8460 3.92742169505042 49570 4.69522768005305 16.9114383699818 23.5505345975388 31.5957232196893 44.8739156748033 8384 3.9235030669421 45355 4.65663474662279 91.4968731087351 12.2610517032301 18.6506449123581 26.8592216955132 40.8841362584059 76 1.88649072517248 4215 3.62490060220449 8.50312689126488 99.1696322657177 100 13 1.14612803567824 72 1.86332286012046 0.145249142626589 21 1.34242268082221 3939 3.59549622182557 7.94633851119629 42 1.63346845557959 204 2.31175386105575 0.411539237442001 100 FALSE 2
63841 4105 120452 10071 2645 155 19667 8684 48169 0.99827689987372 0.825406381526416 0.927857973414857 FALSE J22 J 22 5 0 0 1 30 8371 3.92282921966665 47847 4.67986378940405 17.386670010659 23.7527953685707 31.573557380818 44.8972767362635 8296 3.91892109009134 43543 4.63892832130902 91.0046606892804 12.2269940059252 18.3818294559401 26.4956479801575 40.5966515857888 75 1.88081359228079 4304 3.63397315578967 8.99533931071958 99.3494423791822 100 14 1.17609125905568 82 1.91907809237607 0.171379605826907 19 1.30102999566398 4026 3.60498162960743 8.41432064706251 42 1.63346845557959 196 2.29446622616159 0.409639057830167 100 FALSE 2
56371 3301 89633 8289 2085 104 15638 7971 38317 0.998173134379473 0.82712634057282 0.930396186967616 FALSE J23 J 23 5 0 0 1 30 7717 3.88750477423538 38054 4.58041172627741 18.011247175067 24.565091711778 32.5116939086561 45.8900509801861 7639 3.88309335857569 34416 4.53677301183036 90.4399011930415 12.4854718735472 18.8749418874942 27.0746164574616 41.358670385867 78 1.89762709129044 3638 3.56098205558624 9.56009880695853 99.0104452996152 100 12 1.11394335230684 70 1.85125834871908 0.183949124927734 21 1.34242268082221 3401 3.53173430927655 8.93729962684606 45 1.66275783168157 167 2.22530928172586 0.438850055184737 100 FALSE 2
49918 3367 91260 7818 2223 108 15877 7838 36756 0.998204374524376 0.821389704858692 0.927685023483234 FALSE J24 J 24 5 0 0 1 30 7600 3.88087073253242 36504 4.56235235277681 18.6171378479071 25.1534078457155 33.3168967784352 46.6935130396669 7523 3.87644878687834 32882 4.51697143246933 90.0777996931843 12.721245666322 19.2597773858038 27.6686332948118 41.9956207043367 77 1.89209460269048 3622 3.55906833403454 9.92220030681569 99.06129210381 100 13 1.14612803567824 66 1.82607480270083 0.180802103879027 22 1.36172783601759 3398 3.53135116458306 9.30856892395354 42 1.63346845557959 158 2.20139712432045 0.432829278983125 100 FALSE 2
11036 800 17984 1528 448 128 3522 3618 9459 0.992493920084053 0.782852309141714 0.928321251378315 FALSE J3 J 3 5 0 0 1 3.75 3567 3.55242484570409 9408 3.97354346853249 24.766156462585 31.4200680272109 39.827806122449 54.389880952381 3517 3.54629583512144 7946 3.90020321301689 84.4600340136054 14.9509187012333 21.6209413541404 30.8205386357916 47.294236093632 50 1.70757017609794 1462 3.16524432612531 15.5399659863946 100 100 12 1.11394335230684 71 1.85733249643127 0.754676870748299 19 1.30102999566398 1355 3.13225968953104 14.4026360544218 19 1.30102999566398 36 1.56820172406699 0.38265306122449 100 FALSE 2
16788 1195 28112 2618 763 127 5836 4999 15068 0.99462436886473 0.789288558010825 0.929054334314883 FALSE J4 J 4 5 0 0 1 7.5 4898 3.69010743945633 14966 4.17513475865884 22.8718428437792 29.346518775892 37.4047841774689 51.0022718161165 4843 3.68520413447101 12874 4.10974723771323 86.0216490712281 14.0826471958987 20.6307286002796 29.4469473357154 44.4617057635544 55 1.7481880270062 2092 3.32076922833869 13.9783509287719 99.7609942638623 100 15 1.20411998265592 81 1.91381385238372 0.541226780702927 19 1.30102999566398 1957 3.29181268746712 13.076306294267 21 1.34242268082221 54 1.74036268949424 0.360817853801951 100 FALSE 2
